Series ID,Year,Period,Label,Value
SMU26000003000000007,2014,M06,2014 Jun,44.2
SMU26000003000000007,2014,M07,2014 Jul,43.5
SMU26000003000000007,2014,M08,2014 Aug,43.8
SMU26000003000000007,2014,M09,2014 Sep,44.0
SMU26000003000000007,2014,M10,2014 Oct,43.6
SMU26000003000000007,2014,M11,2014 Nov,43.9
SMU26000003000000007,2014,M12,2014 Dec,45.2
SMU26000003000000007,2015,M01,2015 Jan,44.1
SMU26000003000000007,2015,M02,2015 Feb,43.6
SMU26000003000000007,2015,M03,2015 Mar,44.1
SMU26000003000000007,2015,M04,2015 Apr,43.9
SMU26000003000000007,2015,M05,2015 May,44.6
SMU26000003000000007,2015,M06,2015 Jun,45.0
SMU26000003000000007,2015,M07,2015 Jul,43.5
SMU26000003000000007,2015,M08,2015 Aug,44.6
SMU26000003000000007,2015,M09,2015 Sep,43.6
SMU26000003000000007,2015,M10,2015 Oct,44.6
SMU26000003000000007,2015,M11,2015 Nov,44.4
SMU26000003000000007,2015,M12,2015 Dec,44.7
SMU26000003000000007,2016,M01,2016 Jan,43.0
SMU26000003000000007,2016,M02,2016 Feb,42.6
SMU26000003000000007,2016,M03,2016 Mar,42.9
SMU26000003000000007,2016,M04,2016 Apr,43.0
SMU26000003000000007,2016,M05,2016 May,43.0
SMU26000003000000007,2016,M06,2016 Jun,43.6
SMU26000003000000007,2016,M07,2016 Jul,42.5
SMU26000003000000007,2016,M08,2016 Aug,43.0
SMU26000003000000007,2016,M09,2016 Sep,43.5
SMU26000003000000007,2016,M10,2016 Oct,43.3
SMU26000003000000007,2016,M11,2016 Nov,42.5
SMU26000003000000007,2016,M12,2016 Dec,43.3
SMU26000003000000007,2017,M01,2017 Jan,42.7
SMU26000003000000007,2017,M02,2017 Feb,42.9
SMU26000003000000007,2017,M03,2017 Mar,43.3
SMU26000003000000007,2017,M04,2017 Apr,42.2
SMU26000003000000007,2017,M05,2017 May,43.4
SMU26000003000000007,2017,M06,2017 Jun,43.4
SMU26000003000000007,2017,M07,2017 Jul,42.1
SMU26000003000000007,2017,M08,2017 Aug,43.4
SMU26000003000000007,2017,M09,2017 Sep,43.4
SMU26000003000000007,2017,M10,2017 Oct,43.8
SMU26000003000000007,2017,M11,2017 Nov,43.2
SMU26000003000000007,2017,M12,2017 Dec,43.7
SMU26000003000000007,2018,M01,2018 Jan,42.8
SMU26000003000000007,2018,M02,2018 Feb,43.3
SMU26000003000000007,2018,M03,2018 Mar,43.7
SMU26000003000000007,2018,M04,2018 Apr,43.9
SMU26000003000000007,2018,M05,2018 May,43.3
SMU26000003000000007,2018,M06,2018 Jun,43.4
SMU26000003000000007,2018,M07,2018 Jul,42.3
SMU26000003000000007,2018,M08,2018 Aug,43.3
SMU26000003000000007,2018,M09,2018 Sep,43.7
SMU26000003000000007,2018,M10,2018 Oct,43.1
SMU26000003000000007,2018,M11,2018 Nov,43.3
SMU26000003000000007,2018,M12,2018 Dec,43.7
SMU26000003000000007,2019,M01,2019 Jan,42.7
SMU26000003000000007,2019,M02,2019 Feb,42.4
SMU26000003000000007,2019,M03,2019 Mar,42.3
SMU26000003000000007,2019,M04,2019 Apr,42.2
SMU26000003000000007,2019,M05,2019 May,42.1
SMU26000003000000007,2019,M06,2019 Jun,42.1
SMU26000003000000007,2019,M07,2019 Jul,41.4
SMU26000003000000007,2019,M08,2019 Aug,42.8
SMU26000003000000007,2019,M09,2019 Sep,43.2
SMU26000003000000007,2019,M10,2019 Oct,42.5
SMU26000003000000007,2019,M11,2019 Nov,42.3
SMU26000003000000007,2019,M12,2019 Dec,43.8
