Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201212,01,3,6,Alabama,549,549,109042,2,4,394,0,0,0,7,88,5610,480,480,97997,1,2,128,0,0,0,2,16,550
201212,02,4,9,Alaska,22,22,5161,2,4,720,0,0,0,0,0,0,14,14,3537,2,4,720,0,0,0,0,0,0
201212,04,4,8,Arizona,944,944,218596,39,78,8129,4,12,1408,41,1331,154210,807,807,192493,38,76,8040,4,12,1408,34,1163,140713
201212,05,3,7,Arkansas,310,310,61193,9,18,2041,2,8,1757,13,138,10547,289,289,57545,9,18,2041,2,8,1757,13,138,10547
201212,06,4,9,California,2520,2520,699607,49,98,19242,16,53,10983,105,3346,480071,2153,2153,596597,45,90,17473,11,37,6776,62,2559,334100
201212,08,4,8,Colorado,902,902,239555,15,30,6190,0,0,0,75,866,95207,827,827,220935,14,28,5855,0,0,0,73,848,93444
201212,09,1,1,Connecticut,253,253,57526,1,2,490,1,3,538,11,311,27296,233,233,46557,1,2,490,0,0,0,7,277,24957
201212,10,3,5,Delaware,238,238,29729,9,18,1572,0,0,0,5,63,8050,195,195,24150,9,18,1572,0,0,0,3,52,7799
201212,11,3,5,District of Columbia,20,20,4158,3,6,850,0,0,0,2,506,36674,20,20,4158,3,6,850,0,0,0,2,506,36674
201212,12,3,5,Florida,3536,3536,901658,17,34,4411,9,34,5489,54,1250,91467,3191,3191,799636,12,24,3630,7,28,4667,38,1122,78583
201212,13,3,5,Georgia,1271,1271,240881,5,10,785,24,96,9901,14,766,82144,967,967,194714,4,8,650,24,96,9901,6,637,74352
201212,15,4,9,Hawaii,112,112,40193,2,4,523,0,0,0,10,288,39908,112,112,40193,2,4,523,0,0,0,10,288,39908
201212,16,4,8,Idaho,359,359,80383,1,2,211,0,0,0,2,33,3062,323,323,72193,1,2,211,0,0,0,0,0,0
201212,17,2,3,Illinois,540,540,146927,20,40,9782,19,72,8587,7,86,7526,446,446,124506,19,38,9496,18,68,8016,4,62,5499
201212,18,2,3,Indiana,609,609,131872,5,10,966,1,3,0,9,96,6697,558,558,122949,4,8,843,0,0,0,7,68,5124
201212,19,2,4,Iowa,303,303,60436,4,8,734,2,6,452,17,155,18166,232,232,50892,3,6,589,1,3,265,5,95,10555
201212,20,2,4,Kansas,255,255,58326,12,24,2112,3,12,600,3,74,8003,194,194,43743,11,22,1952,3,12,600,3,74,8003
201212,21,3,6,Kentucky,297,297,50513,13,26,2188,1,4,489,3,41,2170,202,202,36945,10,20,1740,1,4,489,0,0,0
201212,22,3,7,Louisiana,815,815,150928,9,18,1514,2,6,534,8,144,10174,489,489,96970,3,6,638,1,3,285,0,0,0
201212,23,1,1,Maine,105,105,19214,2,4,439,1,3,325,1,12,525,38,38,7546,1,2,230,1,3,325,0,0,0
201212,24,3,5,Maryland,704,704,137925,0,0,0,0,0,0,15,687,59201,605,605,115730,0,0,0,0,0,0,13,528,45604
201212,25,1,1,Massachusetts,431,431,128399,16,32,3789,8,28,4022,16,537,117814,303,303,96414,13,26,2822,6,22,3417,3,415,107000
201212,26,2,3,Michigan,621,621,137310,2,4,728,0,0,0,3,21,1479,410,410,95721,1,2,240,0,0,0,0,0,0
201212,27,2,4,Minnesota,573,573,152202,1,2,350,3,10,2089,17,1114,81973,494,494,132361,1,2,350,2,7,1834,13,1072,78174
