Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201903,01,3,6,Alabama,1198,1198,248741,4,8,986,1,4,560,4,73,12009,833,833,170110,2,4,300,0,0,0,0,0,0
201903,02,4,9,Alaska,93,93,27115,3,6,948,2,8,1495,1,13,2055,21,21,5168,2,4,690,1,4,800,0,0,0
201903,04,4,8,Arizona,2758,2758,725409,20,40,4149,6,21,8581,25,872,125239,2263,2263,586877,17,34,3299,6,21,8581,12,663,95051
201903,05,3,7,Arkansas,654,654,138944,14,28,4891,9,31,1411,4,33,2208,544,544,120156,12,24,4586,8,28,1230,0,0,0
201903,06,4,9,California,4624,4624,1426539,100,200,40192,61,197,23826,153,3324,579620,3876,3876,1200198,87,174,34875,53,173,19847,119,2825,503202
201903,08,4,8,Colorado,1866,1866,564782,1,2,402,13,47,6069,24,1163,182162,1619,1619,496740,1,2,402,8,31,4080,18,1100,173480
201903,09,1,1,Connecticut,242,242,75308,1,2,398,0,0,0,10,247,29587,176,176,49924,0,0,0,0,0,0,2,194,21320
201903,10,3,5,Delaware,473,473,60054,4,8,859,0,0,0,3,27,2183,362,362,49981,4,8,859,0,0,0,1,5,660
201903,11,3,5,District of Columbia,13,13,3073,3,6,729,0,0,0,7,231,25268,13,13,3073,3,6,729,0,0,0,7,231,25268
201903,12,3,5,Florida,7977,7977,2156474,62,124,17829,21,79,11984,83,3481,698943,7341,7341,2006487,60,120,17553,20,76,11226,65,3019,652891
201903,13,3,5,Georgia,3743,3743,866899,17,34,7332,1,4,215,31,909,101966,3144,3144,720576,17,34,7332,1,4,215,26,759,87231
201903,15,4,9,Hawaii,243,243,83494,2,4,710,0,0,0,0,0,0,243,243,83494,2,4,710,0,0,0,0,0,0
201903,16,4,8,Idaho,1044,1044,226989,6,12,1261,6,22,1848,3,47,3831,845,845,186425,3,6,763,1,3,491,1,24,1591
201903,17,2,3,Illinois,779,779,203152,18,36,4426,20,61,13053,31,316,50144,586,586,154377,15,30,3590,19,58,12679,10,139,30716
201903,18,2,3,Indiana,1215,1215,312537,8,16,1527,1,3,630,16,408,35989,1022,1022,270728,4,8,878,1,3,630,9,324,28543
201903,19,2,4,Iowa,532,532,121124,2,4,687,1,4,410,3,77,7472,381,381,95137,1,2,434,1,4,410,2,66,6178
201903,20,2,4,Kansas,299,299,78567,8,16,1322,3,12,1936,5,180,33406,155,155,42072,0,0,0,1,4,720,1,132,29408
201903,21,3,6,Kentucky,684,684,150583,25,50,4877,3,11,1684,5,66,4858,510,510,120303,23,46,4600,2,8,1309,0,0,0
201903,22,3,7,Louisiana,1473,1473,294924,7,14,1441,0,0,0,1,9,2215,886,886,179575,3,6,595,0,0,0,0,0,0
201903,23,1,1,Maine,172,172,39514,26,52,7832,1,4,500,12,390,31086,90,90,22496,25,50,7509,1,4,500,10,380,30000
201903,24,3,5,Maryland,1147,1147,259750,0,0,0,0,0,0,4,641,97950,1139,1139,258038,0,0,0,0,0,0,4,641,97950
201903,25,1,1,Massachusetts,457,457,136764,14,28,4939,11,36,6842,28,505,103489,300,300,95954,6,12,2526,9,30,6182,11,366,82539
201903,26,2,3,Michigan,1155,1155,290184,13,26,6268,2,7,830,39,865,105194,798,798,211854,12,24,6085,1,4,592,25,666,82401
201903,27,2,4,Minnesota,879,879,250842,2,4,882,1,4,812,21,1249,171198,767,767,220816,2,4,882,1,4,812,9,1162,166695
