Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201603,01,3,6,Alabama,1121,1121,217278,2,4,200,2,7,678,5,129,10384,864,864,164950,1,2,80,0,0,0,2,42,1671
201603,02,4,9,Alaska,102,102,29578,0,0,0,3,10,1409,1,13,2055,25,25,6474,0,0,0,2,7,894,0,0,0
201603,04,4,8,Arizona,2334,2334,616155,14,28,2559,6,24,3968,21,167,22698,2197,2197,585886,12,24,2362,6,24,3968,7,37,8116
201603,05,3,7,Arkansas,571,571,117126,10,20,2223,8,31,2075,2,24,1580,478,478,102402,10,20,2223,7,28,1825,0,0,0
201603,06,4,9,California,4061,4061,1205029,50,100,17581,43,156,31199,137,3317,506707,3543,3543,1053066,47,94,15997,38,139,28796,110,2808,427751
201603,08,4,8,Colorado,1908,1908,632126,8,16,2383,8,32,5043,22,786,140078,1797,1797,608388,4,8,1073,7,28,4574,21,781,139338
201603,09,1,1,Connecticut,264,264,72638,1,2,178,0,0,0,16,310,44301,233,233,54971,1,2,178,0,0,0,13,295,43073
201603,10,3,5,Delaware,425,425,49519,8,16,1466,3,11,1285,4,37,2650,411,411,48072,8,16,1466,2,7,1031,2,11,1253
201603,11,3,5,District of Columbia,83,83,18730,0,0,0,1,4,484,8,530,50212,83,83,18730,0,0,0,1,4,484,8,530,50212
201603,12,3,5,Florida,6403,6403,1673752,42,84,12004,36,141,20892,92,2664,375084,5629,5629,1496960,38,76,10791,30,120,17608,75,2386,341019
201603,13,3,5,Georgia,3407,3407,706253,10,20,1363,4,14,3223,31,998,72423,2584,2584,551382,7,14,882,3,11,3087,24,892,64671
201603,15,4,9,Hawaii,179,179,78712,7,14,5178,1,3,341,1,11,3460,86,86,33870,6,12,3071,1,3,341,0,0,0
201603,16,4,8,Idaho,772,772,166035,4,8,867,10,38,3327,5,99,12651,626,626,139573,1,2,308,8,32,2766,2,65,8864
201603,17,2,3,Illinois,1078,1078,283187,28,56,6240,14,46,8036,38,1206,69417,776,776,215705,24,48,5131,14,46,8036,32,1156,63328
201603,18,2,3,Indiana,1225,1225,303011,22,44,4738,2,8,1129,36,292,25316,1103,1103,278856,21,42,4625,2,8,1129,29,246,21672
201603,19,2,4,Iowa,899,899,201192,13,26,2120,4,14,1217,6,216,27332,820,820,186562,12,24,1981,3,10,940,5,211,26816
201603,20,2,4,Kansas,494,494,118918,11,22,2235,3,10,1310,24,258,21285,306,306,77435,5,10,873,1,4,384,23,251,21180
201603,21,3,6,Kentucky,782,782,143913,39,78,3477,9,33,2098,35,266,19157,516,516,97552,33,66,2657,7,27,1420,17,111,9555
201603,22,3,7,Louisiana,1060,1060,212349,28,56,3909,2,7,854,13,163,18651,509,509,99728,11,22,1130,0,0,0,10,120,8859
201603,23,1,1,Maine,249,249,46023,9,18,3279,1,3,405,2,10,657,129,129,21757,8,16,3054,0,0,0,1,5,442
201603,24,3,5,Maryland,1105,1105,246013,2,4,401,1,3,393,9,247,29323,921,921,208952,1,2,225,0,0,0,3,45,4987
201603,25,1,1,Massachusetts,638,638,181262,10,20,3761,7,22,3780,27,341,91797,417,417,119167,6,12,2639,4,13,2048,11,226,77988
201603,26,2,3,Michigan,1212,1212,281097,13,26,3081,4,15,2013,34,438,57278,834,834,199123,2,4,336,3,11,1695,4,38,6074
