Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200702,01,3,6,Alabama,1685,1685,239622,10,20,1971,1,4,636,39,367,37007,1281,1281,186605,10,20,1971,1,4,636,33,273,19033
200702,02,4,9,Alaska,62,62,14685,18,36,4747,0,0,0,3,70,3924,40,40,10907,17,34,4689,0,0,0,2,65,3475
200702,04,4,8,Arizona,3873,3873,705603,24,48,4787,68,212,21172,138,2025,202807,3294,3294,608144,15,30,3136,64,197,20213,135,2001,200392
200702,05,3,7,Arkansas,663,663,99949,29,58,4716,55,219,19897,4,48,2357,580,580,87870,22,44,3194,55,219,19897,1,10,400
200702,06,4,9,California,6016,6016,1330054,106,212,23956,64,219,22177,151,2184,237361,5094,5094,1159008,87,174,19220,42,150,17187,118,1804,203178
200702,08,4,8,Colorado,1546,1546,342246,6,12,1173,8,25,3091,29,774,75855,1369,1369,301905,6,12,1173,8,25,3091,15,701,66376
200702,09,1,1,Connecticut,253,253,51254,8,16,939,1,3,120,8,100,7000,187,187,33853,7,14,765,1,3,120,4,64,5381
200702,10,3,5,Delaware,360,360,45825,3,6,760,2,8,1940,5,44,2185,353,353,45211,3,6,760,2,8,1940,4,38,2089
200702,11,3,5,District of Columbia,357,357,43573,0,0,0,2,8,360,0,0,320,357,357,43573,0,0,0,2,8,360,0,0,320
200702,12,3,5,Florida,7073,7073,1375333,81,162,16783,49,176,20870,136,2860,257305,5689,5689,1145924,69,138,13778,42,150,18273,105,1736,197819
200702,13,3,5,Georgia,5013,5013,795274,13,26,2082,20,71,7013,50,1358,118445,4307,4307,702944,9,18,1617,15,56,6030,45,1316,116021
200702,15,4,9,Hawaii,324,324,73417,1,2,235,5,20,3989,21,344,55270,104,104,24534,1,2,235,0,0,0,7,114,12321
200702,16,4,8,Idaho,687,687,129838,21,42,4164,27,107,10713,1,19,1681,613,613,117180,18,36,3567,26,104,10559,0,0,0
200702,17,2,3,Illinois,1454,1454,298364,18,36,3868,24,75,6575,43,1767,151973,1213,1213,253934,12,24,2873,22,69,6091,30,1666,142850
200702,18,2,3,Indiana,1060,1060,192436,13,26,3401,6,22,1865,10,125,6664,928,928,172329,12,24,3306,5,19,1628,6,96,5707
200702,19,2,4,Iowa,319,319,53488,4,8,857,2,8,552,2,13,1131,272,272,46376,3,6,617,2,8,552,1,8,842
200702,20,2,4,Kansas,495,495,90130,7,14,1468,2,7,500,1,18,1710,464,464,85928,7,14,1468,2,7,500,1,18,1710
200702,21,3,6,Kentucky,1191,1191,135614,3,6,251,14,54,3227,15,124,10048,938,938,100394,2,4,188,13,51,2667,11,91,8663
200702,22,3,7,Louisiana,1159,1159,173387,12,24,2005,1,4,500,5,59,4770,832,832,133337,11,22,1867,1,4,500,0,0,0
200702,23,1,1,Maine,262,262,46904,4,8,418,1,3,261,2,11,1188,135,135,28079,4,8,418,0,0,0,0,0,0
200702,24,3,5,Maryland,1089,1089,196495,5,10,864,3,12,1091,25,770,75258,1014,1014,183325,5,10,864,3,12,1091,21,712,67356
200702,25,1,1,Massachusetts,463,463,107010,15,30,3043,6,18,2195,26,440,36383,280,280,71589,8,16,1805,5,15,1900,13,322,25557
200702,26,2,3,Michigan,869,869,147645,3,6,563,2,6,488,9,69,6251,630,630,117383,2,4,418,0,0,0,3,30,3337
