Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201907,01,3,6,Alabama,1248,1248,255046,5,10,1090,1,4,472,16,294,26401,1064,1064,219324,4,8,843,1,4,472,12,237,21443
201907,02,4,9,Alaska,126,126,37812,5,10,1572,3,12,1809,3,34,6741,34,34,9530,1,2,346,2,8,1114,1,20,4528
201907,04,4,8,Arizona,3061,3061,818210,27,54,11735,7,21,4217,20,782,167661,2675,2675,721705,25,50,11311,6,18,4002,15,552,129790
201907,05,3,7,Arkansas,691,691,154774,11,22,1910,3,10,530,20,273,24730,522,522,124093,6,12,1137,0,0,0,15,230,21943
201907,06,4,9,California,5197,5197,1514318,100,200,41937,40,149,23018,140,4378,965598,4315,4315,1232772,91,182,37534,33,126,19516,109,3914,885936
201907,08,4,8,Colorado,2952,2952,878966,19,38,3406,18,58,9471,18,800,118880,2738,2738,809983,18,36,3158,6,22,3045,12,667,103022
201907,09,1,1,Connecticut,236,236,73797,3,6,1094,4,13,1776,11,180,40470,184,184,48149,2,4,921,4,13,1776,3,135,33690
201907,10,3,5,Delaware,571,571,74867,4,8,1375,3,12,1427,6,33,4124,457,457,64289,4,8,1375,3,12,1427,4,23,3169
201907,11,3,5,District of Columbia,9,9,2137,3,6,671,0,0,0,6,982,110225,9,9,2137,3,6,671,0,0,0,6,982,110225
201907,12,3,5,Florida,9074,9074,2430675,99,198,31761,22,74,38714,88,3763,407042,8288,8288,2228450,95,190,30741,20,68,35976,73,3424,371466
201907,13,3,5,Georgia,3522,3522,806196,23,46,12333,13,43,5299,38,540,56008,2802,2802,643504,22,44,12158,12,39,5053,30,428,42169
201907,15,4,9,Hawaii,270,270,91327,0,0,0,0,0,0,0,0,0,168,168,59663,0,0,0,0,0,0,0,0,0
201907,16,4,8,Idaho,1046,1046,230330,6,12,1472,29,114,9290,30,499,53706,583,583,124602,3,6,661,26,103,7367,19,338,37716
201907,17,2,3,Illinois,895,895,226519,17,34,6716,29,101,16445,23,1065,110214,645,645,160447,13,26,5420,28,98,16043,13,942,96349
201907,18,2,3,Indiana,1521,1521,394337,9,18,2544,11,34,2729,21,288,29617,1300,1300,343293,8,16,2364,11,34,2729,16,256,26729
201907,19,2,4,Iowa,731,731,176164,39,78,8749,1,4,520,6,229,23575,511,511,135648,39,78,8749,1,4,520,5,224,23115
201907,20,2,4,Kansas,496,496,134518,23,46,4219,8,28,4523,3,52,5940,369,369,106356,3,6,986,7,25,4248,2,44,5380
201907,21,3,6,Kentucky,765,765,171690,54,108,13431,7,26,1519,23,421,39531,453,453,99674,50,100,12443,6,23,1017,8,114,8332
201907,22,3,7,Louisiana,1366,1366,274025,12,24,2211,2,6,733,2,58,11510,923,923,186211,2,4,320,0,0,0,0,0,0
201907,23,1,1,Maine,408,408,103481,6,12,1542,1,3,250,4,43,5120,249,249,67013,3,6,780,0,0,0,2,32,4051
201907,24,3,5,Maryland,1012,1012,237690,12,24,3300,2,8,1000,11,235,33028,986,986,233067,12,24,3300,2,8,1000,10,104,13176
201907,25,1,1,Massachusetts,584,584,182131,31,62,10639,7,21,4210,31,622,83196,363,363,119090,20,40,6601,5,15,3320,12,431,55606
201907,26,2,3,Michigan,1378,1378,361518,21,42,3945,8,30,2590,56,440,75362,927,927,245244,18,36,3283,5,18,1351,44,343,63209
