Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200708,27,2,4,Minnesota,1283,1283,265610,10,20,2166,13,51,4527,20,175,14033,1002,1002,215775,7,14,1500,12,48,4235,6,95,7422
200708,28,3,6,Mississippi,914,914,122332,7,14,1169,17,68,5600,22,201,11724,799,799,108562,7,14,1169,17,68,5600,19,183,11091
200708,29,2,4,Missouri,1222,1222,215441,45,90,7180,36,140,8097,16,217,11685,973,973,172830,20,40,3597,34,134,7729,13,201,10572
200708,30,4,8,Montana,296,296,47731,6,12,2101,4,16,2582,2,13,1253,222,222,35972,5,10,1916,4,16,2582,0,0,0
200708,31,2,4,Nebraska,610,610,88408,4,8,1191,1,4,329,3,15,894,432,432,56381,2,4,651,1,4,329,0,0,0
200708,32,4,8,Nevada,1150,1150,188419,1,2,350,6,18,1834,7,1579,113122,1146,1146,187844,1,2,350,6,18,1834,7,1579,113122
200708,33,1,1,New Hampshire,337,337,72979,3,6,790,3,10,963,3,16,1433,197,197,46123,3,6,790,2,7,657,1,6,540
200708,34,1,2,New Jersey,1374,1374,278195,79,158,17978,60,204,27382,73,1017,97629,994,994,204331,56,112,14314,53,181,26323,37,697,68233
200708,35,4,8,New Mexico,788,788,142699,0,0,0,8,31,2005,4,83,7032,217,217,34940,0,0,0,7,28,1830,0,0,0
200708,36,1,2,New York,1624,1624,359658,115,230,21887,101,329,28073,89,2059,201056,1068,1068,261949,110,220,20994,99,323,27435,59,1897,188983
200708,37,3,5,North Carolina,5962,5962,1054357,46,92,8106,16,63,9537,40,649,46295,4905,4905,865026,42,84,7011,15,60,9013,33,560,38390
200708,38,2,4,North Dakota,233,233,34136,0,0,0,2,8,757,3,46,3852,223,223,32886,0,0,0,2,8,757,3,46,3852
200708,39,2,3,Ohio,2382,2382,452343,22,44,3986,14,51,6286,62,426,27855,1379,1379,295957,20,40,3585,12,44,5817,47,341,24944
200708,40,3,7,Oklahoma,1116,1116,184947,4,8,441,1,4,375,5,36,2012,829,829,145335,3,6,296,1,4,375,3,20,1000
200708,41,4,9,Oregon,1452,1452,315702,26,52,6275,11,36,3817,12,391,36919,1188,1188,263121,18,36,4498,7,24,2485,7,347,33322
200708,42,1,2,Pennsylvania,2839,2839,501328,9,18,1654,9,31,3214,37,1101,137283,2096,2096,382898,5,10,996,5,19,2052,27,1019,128183
200708,44,1,1,Rhode Island,118,118,23352,11,22,1241,1,3,287,2,11,3739,68,68,16192,11,22,1241,1,3,287,0,0,0
200708,45,3,5,South Carolina,2663,2663,397308,8,16,3276,4,12,1052,15,220,26703,1781,1781,255731,7,14,3033,0,0,0,4,36,3065
200708,46,2,4,South Dakota,391,391,61048,4,8,1067,11,43,3453,4,77,4164,341,341,54687,4,8,1067,10,40,3299,2,67,3692
200708,47,3,6,Tennessee,2576,2576,407342,30,60,3131,15,49,2509,23,637,48467,2250,2250,360541,28,56,2946,4,16,928,19,604,45980
200708,48,3,7,Texas,10147,10147,1786253,99,198,16148,41,156,9474,218,4748,382509,9038,9038,1619703,93,186,15375,33,128,8346,205,4564,372741
200708,49,4,8,Utah,1717,1717,339511,15,30,3205,16,61,7539,28,401,47656,1512,1512,305636,8,16,1835,14,55,7000,12,282,28771
200708,50,1,1,Vermont,181,181,29077,6,12,1152,2,7,892,1,5,317,118,118,19119,4,8,773,2,7,892,0,0,0
200708,51,3,5,Virginia,2491,2491,455867,5,10,1524,5,20,2167,17,491,25899,2222,2222,405888,5,10,1524,4,16,1648,14,466,24035
200708,53,4,9,Washington,2491,2491,513621,76,152,16749,46,163,19944,52,2110,244550,2034,2034,427367,71,142,16018,44,157,18761,43,1984,234468
200708,54,3,5,West Virginia,314,314,53895,0,0,0,0,0,0,1,5,275,270,270,45616,0,0,0,0,0,0,0,0,0
200708,55,2,3,Wisconsin,1541,1541,282695,40,80,9007,10,36,3789,29,404,32050,1110,1110,213266,26,52,6065,6,23,2239,20,345,27846
200708,56,4,8,Wyoming,303,303,62840,3,6,686,1,4,1111,2,11,606,244,244,52252,1,2,236,0,0,0,0,0,0
200708,US,0,0,United States,86451,86451,16115597,1150,2300,229034,747,2640,265347,1464,30899,3112818,69317,69317,13138082,941,1882,188608,613,2209,221855,1090,26906,2712021
200708,R1,1,0,Northeast Region,8283,8283,1642548,271,542,54161,188,626,65476,237,4646,481285,5648,5648,1178295,227,454,46665,171,572,61596,134,3808,404006
200708,R2,2,0,Midwest Region,15198,15198,2802546,244,488,51429,157,562,50487,266,3035,247967,11534,11534,2196890,176,352,38205,131,482,41662,199,2632,221797
200708,R3,3,0,South Region,43158,43158,7415771,339,678,57914,174,641,64294,607,12593,1248448,36011,36011,6259570,304,608,50600,138,527,55503,494,11187,1124888
200708,R4,4,0,West Region,19812,19812,4254732,296,592,65530,228,811,85090,354,10625,1135118,16124,16124,3503327,234,468,53138,173,628,63094,263,9279,961330
200708,D1,1,1,New England Division,2446,2446,503367,68,136,12642,18,62,6806,38,469,45316,1490,1490,329116,56,112,10361,14,49,5785,11,195,18607
200708,D2,1,2,Middle Atlantic Division,5837,5837,1139181,203,406,41519,170,564,58670,199,4177,435969,4158,4158,849179,171,342,36304,157,523,55811,123,3613,385399
200708,D3,2,3,East North Central Divisi,10009,10009,1876371,167,334,37098,82,276,29824,217,2451,210710,7283,7283,1429589,131,262,29054,61,211,22154,172,2169,193631
200708,D4,2,4,West North Central Divisi,5189,5189,926175,77,154,14331,75,286,20663,49,584,37257,4251,4251,767301,45,90,9151,70,271,19508,27,463,28166
200708,D5,3,5,South Atlantic Division,23884,23884,4256119,132,264,26636,76,275,38939,264,5707,680053,19574,19574,3516881,120,240,23641,63,234,33772,202,4824,587083
200708,D6,3,6,East South Central Divisi,5890,5890,875505,63,126,7468,46,171,13020,95,1669,105823,4877,4877,722854,60,120,7130,33,132,10923,76,1463,93625
200708,D7,3,7,West South Central Divisi,13384,13384,2284147,144,288,23810,52,195,12335,248,5217,462572,11560,11560,2019835,124,248,19829,42,161,10808,216,4900,444180
200708,D8,4,8,Mountain Division,10235,10235,2068339,80,160,14332,122,438,41957,117,2916,283565,8698,8698,1780867,52,104,10643,101,373,34300,74,2329,197565
200708,D9,4,9,Pacific Division,9577,9577,2186393,216,432,51198,106,373,43133,237,7709,851553,7426,7426,1722460,182,364,42495,72,255,28794,189,6950,763765
