Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200505,01,3,6,Alabama,2089,2089,283941,5,10,503,1,4,220,66,1594,93421,1700,1700,234741,5,10,503,1,4,220,64,1584,92042
200505,02,4,9,Alaska,211,211,41746,28,56,8861,8,30,4020,1,5,629,165,165,33692,28,56,8861,8,30,4020,1,5,629
200505,04,4,8,Arizona,7163,7163,1094950,18,36,2321,15,52,4873,27,325,28142,5497,5497,977961,8,16,886,9,30,2758,23,276,23918
200505,05,3,7,Arkansas,892,892,140123,41,82,7206,4,15,564,21,294,19843,656,656,105727,37,74,6596,3,12,400,13,226,17579
200505,06,4,9,California,14188,14188,2933031,142,284,31864,186,617,68026,173,2901,333287,11739,11739,2445041,122,244,26961,142,461,50093,127,2590,304523
200505,08,4,8,Colorado,3580,3580,726259,25,50,9401,8,29,3144,13,130,10782,3214,3214,667231,25,50,9401,3,11,945,10,113,9245
200505,09,1,1,Connecticut,972,972,192309,6,12,1831,6,20,1809,12,103,6867,773,773,140142,5,10,1673,6,20,1809,6,46,4158
200505,10,3,5,Delaware,597,597,73859,7,14,989,8,32,3170,10,83,5590,338,338,44463,7,14,989,8,32,3170,8,69,5299
200505,11,3,5,District of Columbia,14,14,1510,0,0,0,0,0,0,2,360,13650,14,14,1510,0,0,0,0,0,0,2,360,13650
200505,12,3,5,Florida,17311,17311,2987137,112,224,21314,80,275,36866,230,4719,628247,14620,14620,2567219,104,208,19594,71,246,34275,174,3628,525303
200505,13,3,5,Georgia,8147,8147,1345154,18,36,2745,7,25,2858,63,2329,169857,7422,7422,1255525,15,30,2403,4,16,2499,59,2302,167058
200505,15,4,9,Hawaii,645,645,156788,1,2,250,5,16,1995,12,157,27594,195,195,58226,0,0,0,0,0,0,0,0,0
200505,16,4,8,Idaho,1785,1785,290556,28,56,5550,46,181,11336,2,14,656,1261,1261,199478,17,34,3258,35,137,8898,0,0,0
200505,17,2,3,Illinois,4668,4668,876581,81,162,18007,79,271,24206,99,1185,98439,3728,3728,704640,37,74,8203,74,256,23138,84,1059,89473
200505,18,2,3,Indiana,3161,3161,519662,62,124,12772,12,43,3738,37,324,18312,2816,2816,470166,45,90,9450,9,34,2803,29,261,14520
200505,19,2,4,Iowa,1194,1194,189901,19,38,3965,14,51,4273,8,238,20092,943,943,150841,18,36,3782,14,51,4273,7,206,18244
200505,20,2,4,Kansas,1001,1001,155802,41,82,8002,7,26,2266,11,55,2185,837,837,132945,18,36,2886,3,12,880,10,50,2000
200505,21,3,6,Kentucky,1718,1718,239581,18,36,2652,6,24,1611,27,282,18050,1135,1135,154736,17,34,2387,6,24,1611,20,205,13533
200505,22,3,7,Louisiana,1672,1672,220205,9,18,959,5,19,1000,29,196,12693,1381,1381,183506,3,6,100,5,19,1000,17,136,8299
200505,23,1,1,Maine,858,858,137281,13,26,2332,6,20,2126,4,35,2309,427,427,78679,11,22,1918,5,17,1865,1,15,1088
200505,24,3,5,Maryland,2381,2381,371490,9,18,1448,6,22,1867,14,480,49970,2103,2103,329652,8,16,1303,4,15,1259,5,347,39037
200505,25,1,1,Massachusetts,1335,1335,287205,54,108,11634,21,74,8405,51,743,70157,789,789,185639,41,82,8879,16,59,7074,34,509,44733
200505,26,2,3,Michigan,4025,4025,611785,25,50,4459,24,80,7974,43,712,54318,2667,2667,429352,20,40,3792,10,38,4369,34,653,49865
