Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200901,01,3,6,Alabama,447,447,75034,1,2,80,0,0,0,15,422,17538,277,277,52812,1,2,80,0,0,0,3,270,8100
200901,02,4,9,Alaska,15,15,3409,0,0,0,0,0,0,0,0,0,11,11,2822,0,0,0,0,0,0,0,0,0
200901,04,4,8,Arizona,561,561,112570,5,10,1322,1,4,457,5,168,19287,513,513,104784,4,8,1124,1,4,457,4,162,18954
200901,05,3,7,Arkansas,231,231,34228,17,34,2210,8,31,2175,29,338,11832,208,208,31839,15,30,1889,7,28,2039,29,338,11832
200901,06,4,9,California,1150,1150,307804,36,72,11618,13,41,3644,53,749,88004,973,973,271176,31,62,10598,9,28,2247,32,602,71095
200901,08,4,8,Colorado,392,392,103336,1,2,370,1,3,348,8,92,9872,357,357,95206,1,2,370,1,3,348,6,68,8420
200901,09,1,1,Connecticut,90,90,22673,1,2,105,1,3,337,1,6,369,75,75,19928,1,2,105,1,3,337,0,0,0
200901,10,3,5,Delaware,126,126,16607,0,0,0,0,0,0,1,5,80,124,124,16441,0,0,0,0,0,0,0,0,0
200901,11,3,5,District of Columbia,8,8,1412,0,0,0,0,0,0,0,0,0,8,8,1412,0,0,0,0,0,0,0,0,0
200901,12,3,5,Florida,1694,1694,392584,20,40,4203,15,56,7055,58,1059,93577,1517,1517,357719,19,38,4061,15,56,7055,48,954,79321
200901,13,3,5,Georgia,937,937,140958,1,2,150,2,6,296,13,162,8210,776,776,117094,0,0,0,0,0,0,11,144,6982
200901,15,4,9,Hawaii,108,108,28450,1,2,277,2,7,1715,15,238,123340,83,83,20593,1,2,277,2,7,1715,14,224,118783
200901,16,4,8,Idaho,134,134,22482,2,4,600,39,149,9227,11,216,22593,95,95,14983,1,2,200,36,138,8520,11,216,22593
200901,17,2,3,Illinois,289,289,69200,4,8,1320,7,25,1655,15,394,5434,214,214,53946,4,8,1320,7,25,1655,10,358,3044
200901,18,2,3,Indiana,306,306,58048,4,8,611,0,0,0,12,85,6397,258,258,50249,3,6,420,0,0,0,9,70,4230
200901,19,2,4,Iowa,117,117,19440,1,2,239,1,4,268,1,15,640,109,109,17879,1,2,239,1,4,268,1,15,640
200901,20,2,4,Kansas,161,161,26544,1,2,150,3,10,1708,1,5,347,144,144,22883,1,2,150,2,7,1365,0,0,0
200901,21,3,6,Kentucky,221,221,30770,6,12,719,1,3,96,7,191,13510,189,189,25304,5,10,590,0,0,0,3,171,11830
200901,22,3,7,Louisiana,778,778,84026,28,56,3116,0,0,0,5,41,3246,680,680,72086,26,52,2864,0,0,0,1,10,1000
200901,23,1,1,Maine,104,104,18930,0,0,0,2,8,920,0,0,0,46,46,7980,0,0,0,2,8,920,0,0,0
200901,24,3,5,Maryland,359,359,65745,3,6,513,1,3,450,11,419,39447,349,349,64182,3,6,513,1,3,450,9,408,38166
200901,25,1,1,Massachusetts,233,233,57118,6,12,1635,4,13,1819,7,63,6428,151,151,41480,4,8,1096,4,13,1819,2,36,3137
200901,26,2,3,Michigan,204,204,31854,2,4,437,9,28,2788,4,35,2132,160,160,26084,2,4,437,9,28,2788,1,20,1200
200901,27,2,4,Minnesota,159,159,38545,1,2,143,0,0,0,16,637,80876,134,134,33886,0,0,0,0,0,0,14,625,79625
