Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200402,01,3,6,Alabama,1786,1786,236015,3,6,300,7,25,1294,10,364,49509,1296,1296,179409,3,6,300,6,22,1068,6,335,48026
200402,02,4,9,Alaska,87,87,18999,2,4,313,2,8,530,0,0,0,64,64,15355,1,2,150,2,8,530,0,0,0
200402,04,4,8,Arizona,4876,4876,751230,21,42,3785,40,157,19400,34,392,20951,4394,4394,697224,15,30,2708,39,154,19149,32,357,18722
200402,05,3,7,Arkansas,678,678,97409,5,10,501,5,18,1072,23,188,9624,490,490,75321,2,4,120,3,11,660,11,86,5343
200402,06,4,9,California,10288,10288,2074585,97,194,19462,94,330,37504,231,3341,281110,9043,9043,1845043,88,176,17470,82,290,34143,197,3087,261676
200402,08,4,8,Colorado,2365,2365,405864,32,64,7439,12,40,4119,37,284,23877,1910,1910,336936,17,34,3204,8,27,2783,21,170,13310
200402,09,1,1,Connecticut,418,418,92065,10,20,1716,1,4,63,7,90,5001,360,360,80623,9,18,1568,1,4,63,2,54,3747
200402,10,3,5,Delaware,633,633,67674,0,0,0,0,0,0,2,12,255,447,447,53270,0,0,0,0,0,0,0,0,0
200402,11,3,5,District of Columbia,50,50,753,0,0,0,0,0,0,2,55,3364,50,50,753,0,0,0,0,0,0,2,55,3364
200402,12,3,5,Florida,12964,12964,1961409,205,410,35371,74,277,36675,365,5801,522938,11252,11252,1731426,194,388,32724,70,265,35020,344,5504,496381
200402,13,3,5,Georgia,6247,6247,777787,25,50,6049,3,12,598,34,720,45356,5411,5411,681145,21,42,2314,3,12,598,27,646,42241
200402,15,4,9,Hawaii,342,342,73676,0,0,0,7,27,3681,6,414,117161,190,190,34975,0,0,0,6,24,3456,4,399,115500
200402,16,4,8,Idaho,803,803,123318,18,36,3034,15,57,2519,4,27,1862,575,575,95689,16,32,2776,12,47,1945,4,27,1862
200402,17,2,3,Illinois,2591,2591,462829,30,60,6168,23,76,6186,28,356,30978,2204,2204,400716,22,44,5003,21,70,5836,18,267,25344
200402,18,2,3,Indiana,1918,1918,303207,21,42,3364,8,29,2168,41,474,23429,1649,1649,267269,15,30,2404,6,23,1837,25,390,19013
200402,19,2,4,Iowa,428,428,69237,23,46,4140,1,3,107,5,62,3817,330,330,57663,22,44,3960,1,3,107,4,56,3607
200402,20,2,4,Kansas,691,691,104408,1,2,274,4,12,1744,2,11,324,621,621,95928,1,2,274,3,9,1477,1,5,240
200402,21,3,6,Kentucky,1468,1468,183008,28,56,3475,13,50,1988,10,59,1891,1319,1319,168295,28,56,3475,12,47,1772,7,42,1236
200402,22,3,7,Louisiana,1070,1070,148865,36,72,2863,0,0,0,19,253,16018,810,810,116504,25,50,1758,0,0,0,7,168,10958
200402,23,1,1,Maine,318,318,48609,2,4,308,1,3,261,2,11,637,208,208,34252,1,2,150,0,0,0,0,0,0
200402,24,3,5,Maryland,1460,1460,203180,2,4,292,2,8,556,12,240,16384,1293,1293,179696,2,4,292,2,8,556,10,230,15984
200402,25,1,1,Massachusetts,716,716,134316,16,32,3153,6,18,1250,13,158,12113,480,480,93737,10,20,2111,3,9,650,6,106,7434
200402,26,2,3,Michigan,2475,2475,379607,11,22,1963,18,63,6472,33,284,18848,2017,2017,323916,7,14,1509,18,63,6472,26,246,16994
