Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200303,01,3,6,Alabama,1769,1769,214465,5,10,599,2,8,407,23,283,17313,970,970,127728,1,2,43,2,8,407,16,200,10293
200303,02,4,9,Alaska,126,126,26857,11,22,2716,1,3,494,0,0,0,107,107,23789,10,20,2571,1,3,494,0,0,0
200303,04,4,8,Arizona,5049,5049,751562,18,36,2194,9,31,2519,17,210,17026,4746,4746,712898,18,36,2194,9,31,2519,17,210,17026
200303,05,3,7,Arkansas,862,862,110140,21,42,2304,1,3,149,33,618,24535,708,708,92385,20,40,2094,0,0,0,29,574,22658
200303,06,4,9,California,11156,11156,2068058,100,200,15800,60,199,18804,158,3646,305050,10285,10285,1906011,91,182,14381,53,176,16939,143,3511,297115
200303,08,4,8,Colorado,2383,2383,398725,44,88,8251,25,96,8175,30,246,15966,2100,2100,352100,31,62,5500,24,93,7831,29,241,15708
200303,09,1,1,Connecticut,557,557,116159,10,20,1415,0,0,0,5,29,1895,483,483,98940,9,18,1263,0,0,0,2,11,1144
200303,10,3,5,Delaware,459,459,49234,0,0,0,0,0,0,1,5,80,445,445,48083,0,0,0,0,0,0,0,0,0
200303,11,3,5,District of Columbia,14,14,1768,0,0,0,0,0,0,0,0,0,14,14,1768,0,0,0,0,0,0,0,0,0
200303,12,3,5,Florida,11608,11608,1650907,141,282,20465,48,182,19020,152,3572,292246,10219,10219,1466381,137,274,19878,41,158,15715,140,3417,279483
200303,13,3,5,Georgia,6056,6056,722769,39,78,4682,57,210,8781,55,1652,102210,5270,5270,639753,36,72,4488,44,170,8027,36,1529,96514
200303,15,4,9,Hawaii,449,449,77341,5,10,1292,0,0,0,28,190,13127,449,449,77341,5,10,1292,0,0,0,28,190,13127
200303,16,4,8,Idaho,1006,1006,143242,5,10,828,4,15,765,1,8,615,917,917,130535,4,8,671,3,11,581,1,8,615
200303,17,2,3,Illinois,3562,3562,600097,23,46,4428,31,105,8434,40,811,55664,2841,2841,480488,7,14,1458,9,32,2984,16,380,29803
200303,18,2,3,Indiana,2582,2582,387751,52,104,7628,13,48,3491,36,459,23786,2063,2063,311633,43,86,6376,11,41,2964,31,412,21782
200303,19,2,4,Iowa,1129,1129,154185,9,18,2366,3,12,918,15,201,9994,1080,1080,148399,9,18,2366,3,12,918,15,201,9994
200303,20,2,4,Kansas,884,884,136749,14,28,2543,2,8,816,5,45,2203,828,828,129410,14,28,2543,2,8,816,4,40,2030
200303,21,3,6,Kentucky,1566,1566,179750,23,46,2159,12,47,2304,16,119,4903,1291,1291,157957,21,42,1944,11,44,2207,11,94,3862
200303,22,3,7,Louisiana,1263,1263,143122,5,10,722,10,40,1000,2,22,1523,954,954,107007,4,8,554,10,40,1000,0,0,0
200303,23,1,1,Maine,394,394,55702,4,8,743,2,7,937,2,11,792,253,253,39342,2,4,450,0,0,0,0,0,0
200303,24,3,5,Maryland,1915,1915,247080,2,4,235,3,12,631,14,201,14680,1882,1882,242346,2,4,235,3,12,631,12,191,14221
200303,25,1,1,Massachusetts,904,904,174477,33,66,5165,9,30,2617,11,134,10389,589,589,121493,26,52,4006,6,20,1585,4,97,6648
200303,26,2,3,Michigan,3010,3010,456063,16,32,3035,19,72,7749,30,286,21498,2256,2256,364601,11,22,2285,17,65,6762,20,222,18380
