Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200806,01,3,6,Alabama,1045,1045,163632,2,4,271,0,0,0,16,341,46778,649,649,101073,0,0,0,0,0,0,1,160,34545
200806,02,4,9,Alaska,89,89,21800,5,10,2421,0,0,0,2,10,1546,64,64,17576,4,8,1966,0,0,0,2,10,1546
200806,04,4,8,Arizona,2021,2021,409898,43,86,18609,2,7,1033,37,855,93072,1828,1828,368211,41,82,18171,1,4,805,35,841,92211
200806,05,3,7,Arkansas,521,521,71516,20,40,2759,17,66,3680,28,235,20452,411,411,54234,12,24,1125,15,60,2923,23,185,16916
200806,06,4,9,California,3917,3917,958139,67,134,20016,34,119,21025,116,2542,299818,3293,3293,814855,58,116,18144,28,99,18993,88,2246,266759
200806,08,4,8,Colorado,1290,1290,325967,1,2,310,2,6,537,29,618,59177,1032,1032,265862,1,2,310,0,0,0,13,457,42287
200806,09,1,1,Connecticut,264,264,66513,7,14,1337,0,0,0,18,489,33899,169,169,35926,6,12,1037,0,0,0,2,38,4482
200806,10,3,5,Delaware,260,260,32833,3,6,641,2,8,1092,5,33,2854,73,73,8806,0,0,0,0,0,0,0,0,0
200806,11,3,5,District of Columbia,8,8,2430,0,0,0,0,0,0,0,0,0,8,8,2430,0,0,0,0,0,0,0,0,0
200806,12,3,5,Florida,3904,3904,826999,25,50,5770,25,88,15599,128,2520,205429,2988,2988,648547,21,42,4955,19,69,13498,104,2243,167899
200806,13,3,5,Georgia,2445,2445,403858,10,20,1824,8,29,3152,42,875,67646,1819,1819,307614,5,10,1135,5,19,2356,31,767,59483
200806,15,4,9,Hawaii,280,280,69773,2,4,1100,2,6,678,8,226,71409,214,214,51132,2,4,1100,0,0,0,5,89,53070
200806,16,4,8,Idaho,893,893,130383,11,22,1909,15,59,4639,2,28,3632,693,693,92081,8,16,1539,11,44,3642,0,0,0
200806,17,2,3,Illinois,1302,1302,295611,3,6,530,18,54,7908,25,598,33543,764,764,182525,0,0,0,17,51,7755,9,430,14257
200806,18,2,3,Indiana,1256,1256,231749,15,30,2752,4,13,1580,68,843,43342,873,873,171344,14,28,2548,3,10,1524,52,730,35650
200806,19,2,4,Iowa,474,474,87246,11,22,2082,1,3,243,9,230,20983,348,348,62540,10,20,1902,1,3,243,7,220,19994
200806,20,2,4,Kansas,405,405,74535,3,6,539,1,3,343,4,89,5142,333,333,58014,2,4,317,0,0,0,1,54,2600
200806,21,3,6,Kentucky,651,651,101132,7,14,1125,6,24,983,16,244,12701,528,528,83330,5,10,968,5,20,740,10,198,8842
200806,22,3,7,Louisiana,967,967,151474,22,44,2822,3,10,717,13,188,13597,520,520,85895,14,28,1803,1,3,165,2,16,689
200806,23,1,1,Maine,270,270,52781,2,4,553,1,3,261,18,270,21673,159,159,33110,2,4,553,0,0,0,1,87,7806
200806,24,3,5,Maryland,905,905,169954,0,0,0,3,9,3000,34,740,67528,857,857,161559,0,0,0,3,9,3000,29,680,61495
200806,25,1,1,Massachusetts,513,513,117058,19,38,4262,7,22,2989,71,1502,141044,319,319,76034,14,28,3105,6,19,2694,25,637,57005
200806,26,2,3,Michigan,1132,1132,192216,1,2,319,0,0,0,25,179,17781,720,720,129111,0,0,0,0,0,0,4,60,4471
200806,27,2,4,Minnesota,916,916,191529,1,2,400,2,7,897,25,346,27922,682,682,150633,1,2,400,2,7,897,9,252,20893
