Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200411,01,3,6,Alabama,1723,1723,215151,7,14,992,1,3,430,6,114,12252,1422,1422,180118,7,14,992,1,3,430,4,101,11510
200411,02,4,9,Alaska,83,83,15998,10,20,2957,0,0,0,2,36,4662,55,55,11701,9,18,2812,0,0,0,2,36,4662
200411,04,4,8,Arizona,5399,5399,949420,31,62,4604,19,69,5037,10,191,11314,4808,4808,881251,29,58,4312,17,63,4828,8,168,9770
200411,05,3,7,Arkansas,671,671,97546,6,12,753,5,19,1111,10,132,4976,511,511,79198,3,6,405,3,11,739,0,0,0
200411,06,4,9,California,10962,10962,2243652,107,214,20576,154,544,58942,285,5713,492342,9911,9911,2043746,99,198,18438,145,513,56552,253,5345,461530
200411,08,4,8,Colorado,2345,2345,434976,18,36,5489,12,39,3878,27,219,18790,2169,2169,400744,7,14,1904,10,33,3055,25,205,17846
200411,09,1,1,Connecticut,1029,1029,194734,13,26,2366,2,7,654,26,423,50620,925,925,170598,10,20,2084,1,3,270,11,315,25291
200411,10,3,5,Delaware,606,606,73108,0,0,0,0,0,0,1,6,96,598,598,72536,0,0,0,0,0,0,0,0,0
200411,11,3,5,District of Columbia,8,8,1070,0,0,0,0,0,0,1,15,1000,8,8,1070,0,0,0,0,0,0,1,15,1000
200411,12,3,5,Florida,13048,13048,2123659,103,206,20276,99,348,29643,223,3875,415118,11959,11959,1952622,100,200,19901,93,330,27890,203,3553,387733
200411,13,3,5,Georgia,5555,5555,772735,32,64,3628,23,85,4487,70,3620,300017,4943,4943,699462,17,34,1930,11,38,2607,55,3499,296345
200411,15,4,9,Hawaii,295,295,63029,0,0,0,1,4,367,22,378,29708,259,259,52526,0,0,0,1,4,367,21,371,28772
200411,16,4,8,Idaho,1143,1143,184844,37,74,8837,20,76,4626,6,58,3505,952,952,151663,36,72,8750,20,76,4626,6,58,3505
200411,17,2,3,Illinois,3331,3331,644986,56,112,10664,68,234,18569,53,808,82656,2825,2825,556926,41,82,7740,64,221,17623,41,691,74837
200411,18,2,3,Indiana,2704,2704,448897,58,116,11493,20,74,10529,10,185,10651,2323,2323,399606,38,76,8357,14,56,9399,4,143,8438
200411,19,2,4,Iowa,1015,1015,158011,13,26,3193,9,34,2378,18,266,21529,984,984,154825,13,26,3193,8,30,2224,18,266,21529
200411,20,2,4,Kansas,729,729,116926,45,90,9008,1,4,300,8,72,3233,633,633,99441,22,44,5236,1,4,300,7,60,2818
200411,21,3,6,Kentucky,1188,1188,153639,22,44,2989,5,17,1782,14,355,22649,1044,1044,139227,19,38,2614,4,14,1625,9,325,21401
200411,22,3,7,Louisiana,1443,1443,176764,42,84,3819,5,16,857,15,232,12261,1126,1126,140476,40,80,3657,2,7,397,9,104,5688
200411,23,1,1,Maine,595,595,86030,8,16,1325,4,13,1080,6,61,4268,325,325,48863,4,8,690,1,4,300,3,40,2652
200411,24,3,5,Maryland,1726,1726,255660,38,76,4190,2,7,524,42,630,41669,1649,1649,245041,38,76,4190,2,7,524,40,617,40973
200411,25,1,1,Massachusetts,1089,1089,230374,39,78,7727,25,88,7913,37,718,60969,665,665,158450,15,30,3356,12,43,4646,15,312,27543
200411,26,2,3,Michigan,3282,3282,511429,35,70,6403,12,42,4575,64,747,60068,2522,2522,412658,29,58,5641,5,18,1552,55,685,56423
