Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200205,01,3,6,Alabama,1600,1600,182651,17,34,2197,4,16,1048,45,671,34435,1001,1001,112622,17,34,2197,4,16,1048,41,637,32941
200205,02,4,9,Alaska,215,215,39646,34,68,8035,7,24,2191,4,58,6339,183,183,34527,33,66,7873,7,24,2191,4,58,6339
200205,04,4,8,Arizona,5624,5624,782304,32,64,4771,6,21,1698,10,106,6611,4481,4481,632836,31,62,4651,6,21,1698,7,65,4160
200205,05,3,7,Arkansas,772,772,89316,18,36,2146,5,19,998,12,106,4627,630,630,74653,15,30,1801,5,19,998,9,83,3888
200205,06,4,9,California,11264,11264,2107958,106,212,15825,52,179,16041,89,1380,109057,9803,9803,1855728,100,200,14885,43,149,13661,60,1124,90267
200205,08,4,8,Colorado,3620,3620,546813,40,80,6363,11,40,3025,83,1024,80952,2989,2989,449734,39,78,6217,9,33,2516,65,881,69734
200205,09,1,1,Connecticut,787,787,141291,9,18,1325,3,9,997,6,76,2269,666,666,111713,4,8,396,2,6,920,1,31,250
200205,10,3,5,Delaware,525,525,65150,2,4,110,0,0,0,4,21,1398,360,360,50775,2,4,110,0,0,0,0,0,0
200205,11,3,5,District of Columbia,18,18,2273,2,4,276,0,0,0,2,31,1849,18,18,2273,2,4,276,0,0,0,2,31,1849
200205,12,3,5,Florida,10475,10475,1382397,118,236,18775,81,306,28513,234,3390,251422,9405,9405,1246821,115,230,18237,79,300,28119,222,3264,242919
200205,13,3,5,Georgia,7365,7365,832485,39,78,34563,27,104,2930,115,2359,123961,6343,6343,721454,35,70,34330,16,60,2158,97,2234,117852
200205,15,4,9,Hawaii,424,424,92432,17,34,3390,13,47,4167,32,297,21397,277,277,64190,17,34,3390,13,47,4167,30,287,20597
200205,16,4,8,Idaho,1087,1087,146379,5,10,1056,4,16,738,9,70,3949,1031,1031,134294,4,8,827,3,12,477,8,62,3543
200205,17,2,3,Illinois,4075,4075,653980,49,98,8574,54,188,14624,89,1041,68028,3181,3181,514285,28,56,4719,22,83,6663,52,445,32558
200205,18,2,3,Indiana,3303,3303,471626,56,112,9513,18,68,5142,39,393,21956,2607,2607,386849,42,84,7468,14,56,4510,21,242,12427
200205,19,2,4,Iowa,1083,1083,143538,34,68,5353,19,75,2631,12,148,11498,1004,1004,132859,34,68,5353,19,75,2631,11,143,11089
200205,20,2,4,Kansas,901,901,130421,27,54,7995,7,25,2297,4,58,2333,821,821,120362,27,54,7995,7,25,2297,4,58,2333
200205,21,3,6,Kentucky,1504,1504,167032,18,36,1641,23,81,3249,23,155,7022,1019,1019,125699,17,34,1525,13,51,2519,8,65,2852
200205,22,3,7,Louisiana,1541,1541,176147,21,42,1479,2,8,417,25,242,5997,1228,1228,144671,19,38,1357,1,4,150,24,232,5483
200205,23,1,1,Maine,697,697,84219,12,24,2504,3,12,1308,3,20,1498,448,448,54932,10,20,2283,2,8,590,0,0,0
200205,24,3,5,Maryland,2097,2097,272129,2,4,192,1,4,440,16,319,16584,2001,2001,259955,2,4,192,1,4,440,14,308,16095
200205,25,1,1,Massachusetts,1351,1351,246461,20,40,2925,18,68,7843,23,558,47113,841,841,162646,14,28,2381,16,61,7128,12,427,36123
200205,26,2,3,Michigan,4484,4484,634702,46,92,8369,35,116,7250,60,607,37020,3309,3309,498446,27,54,5335,21,73,5429,36,438,27890
