Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200802,01,3,6,Alabama,1113,1113,172712,1,2,65,0,0,0,24,400,18127,804,804,124476,1,2,65,0,0,0,14,244,8181
200802,02,4,9,Alaska,37,37,9556,1,2,242,2,7,2584,1,16,2528,17,17,5590,0,0,0,2,7,2584,1,16,2528
200802,04,4,8,Arizona,1786,1786,341715,4,8,635,33,116,8946,13,241,8394,1669,1669,324354,1,2,115,32,112,8720,11,228,7469
200802,05,3,7,Arkansas,394,394,61788,9,18,1684,8,31,2462,46,642,50224,351,351,55384,5,10,857,7,28,2206,44,620,49034
200802,06,4,9,California,2425,2425,574779,42,84,9791,27,94,9577,172,3624,380959,2050,2050,499131,35,70,8015,15,50,6594,152,3456,363433
200802,08,4,8,Colorado,971,971,272005,3,6,752,4,13,2002,37,1006,112567,834,834,239407,3,6,752,2,7,1465,23,833,89869
200802,09,1,1,Connecticut,201,201,53397,10,20,3240,0,0,0,6,39,2915,162,162,41733,9,18,3072,0,0,0,2,13,1425
200802,10,3,5,Delaware,209,209,28144,1,2,262,3,12,2138,4,27,1766,127,127,18010,1,2,262,3,12,2138,2,13,1316
200802,11,3,5,District of Columbia,21,21,5104,0,0,0,0,0,0,2,39,3890,21,21,5104,0,0,0,0,0,0,2,39,3890
200802,12,3,5,Florida,3719,3719,773717,29,58,6759,33,124,12387,88,1969,213074,3148,3148,674531,20,40,4463,32,120,11979,57,1216,153602
200802,13,3,5,Georgia,2762,2762,420724,5,10,1283,19,72,5829,18,401,30880,2353,2353,359000,4,8,932,17,66,5364,13,364,28347
200802,15,4,9,Hawaii,218,218,52003,1,2,233,0,0,0,5,164,68821,169,169,38439,1,2,233,0,0,0,4,91,59610
200802,16,4,8,Idaho,432,432,75716,4,8,815,6,20,1782,2,24,6993,361,361,61409,1,2,250,5,17,1413,0,0,0
200802,17,2,3,Illinois,819,819,183674,45,90,11051,23,70,6700,22,464,41700,670,670,154989,42,84,10539,22,67,6339,15,409,37271
200802,18,2,3,Indiana,782,782,137860,8,16,1337,3,9,1368,20,320,17538,734,734,131332,7,14,1239,3,9,1368,17,304,16887
200802,19,2,4,Iowa,254,254,39364,4,8,1058,4,15,1506,0,0,0,235,235,36442,3,6,753,4,15,1506,0,0,0
200802,20,2,4,Kansas,317,317,55298,2,4,387,0,0,0,16,367,62099,274,274,48342,2,4,387,0,0,0,15,362,61841
200802,21,3,6,Kentucky,486,486,88667,6,12,600,2,7,545,15,263,15586,432,432,79795,5,10,470,2,7,545,12,248,14960
200802,22,3,7,Louisiana,969,969,142783,4,8,501,0,0,0,23,334,22389,759,759,113635,3,6,330,0,0,0,10,252,17002
200802,23,1,1,Maine,150,150,29247,1,2,900,1,4,460,2,11,522,68,68,15576,1,2,900,1,4,460,0,0,0
200802,24,3,5,Maryland,673,673,118474,4,8,2163,1,3,696,33,554,54335,620,620,109226,4,8,2163,0,0,0,30,500,43445
200802,25,1,1,Massachusetts,320,320,84861,7,14,1754,4,14,1412,12,103,10249,183,183,58470,4,8,1143,2,7,562,5,62,6033
200802,26,2,3,Michigan,473,473,89665,2,4,729,1,3,226,7,169,15359,307,307,63902,1,2,525,0,0,0,4,152,13941
200802,27,2,4,Minnesota,362,362,90036,3,6,816,0,0,0,3,15,1722,305,305,79988,2,4,668,0,0,0,0,0,0
