Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201712,01,3,6,Alabama,802,802,163873,3,6,964,5,19,2216,14,511,26219,560,560,109917,0,0,0,2,7,739,7,426,16457
201712,02,4,9,Alaska,78,78,23437,2,4,1026,2,8,1182,2,15,2371,6,6,1407,1,2,301,1,4,488,0,0,0
201712,04,4,8,Arizona,2027,2027,517772,16,32,3472,1,3,530,13,744,87573,1781,1781,442344,15,30,3182,1,3,530,12,739,86817
201712,05,3,7,Arkansas,483,483,99485,20,40,3140,5,17,863,18,534,40877,336,336,76081,17,34,2656,2,8,385,15,503,38790
201712,06,4,9,California,5372,5372,1610155,94,188,34137,76,250,48809,196,5583,847232,4496,4496,1355134,84,168,30777,67,221,43993,170,5127,782471
201712,08,4,8,Colorado,2119,2119,605314,1,2,383,3,10,2904,36,508,55124,1885,1885,541631,1,2,383,2,7,1855,18,341,41782
201712,09,1,1,Connecticut,145,145,58344,4,8,1464,1,3,1338,12,143,7147,104,104,40649,2,4,880,1,3,1338,6,82,2072
201712,10,3,5,Delaware,457,457,59731,9,18,1446,2,8,864,9,121,16169,379,379,53233,9,18,1446,2,8,864,6,95,13756
201712,11,3,5,District of Columbia,10,10,2312,4,8,869,0,0,0,2,74,7971,10,10,2312,4,8,869,0,0,0,2,74,7971
201712,12,3,5,Florida,6090,6090,1643409,40,80,11938,22,83,17748,92,2495,344127,5343,5343,1446659,37,74,10905,21,80,17012,70,2199,319901
201712,13,3,5,Georgia,2572,2572,553592,1,2,253,9,34,6453,18,287,29044,2013,2013,433461,1,2,253,8,30,6207,11,201,20289
201712,15,4,9,Hawaii,137,137,46172,1,2,325,1,4,948,6,170,24442,137,137,46172,1,2,325,1,4,948,6,170,24442
201712,16,4,8,Idaho,674,674,125102,1,2,262,0,0,0,6,141,15382,631,631,117341,0,0,0,0,0,0,5,136,15083
201712,17,2,3,Illinois,579,579,158631,3,6,1059,17,53,11790,33,1242,140078,430,430,125189,3,6,1059,17,53,11790,28,1189,134132
201712,18,2,3,Indiana,948,948,250077,8,16,2064,0,0,0,17,298,35937,865,865,234749,6,12,1808,0,0,0,12,242,32624
201712,19,2,4,Iowa,379,379,95810,1,2,237,6,24,3777,19,595,59822,336,336,87914,1,2,237,6,24,3777,19,595,59822
201712,20,2,4,Kansas,431,431,111668,7,14,1167,3,9,1908,8,345,29731,351,351,91471,0,0,0,3,9,1908,5,286,24000
201712,21,3,6,Kentucky,531,531,110564,3,6,402,15,58,4477,16,276,26995,405,405,89290,1,2,190,15,58,4477,11,221,22756
201712,22,3,7,Louisiana,805,805,160561,18,36,4191,2,7,861,3,25,4337,481,481,95708,15,30,3463,0,0,0,0,0,0
201712,23,1,1,Maine,201,201,45497,1,2,195,0,0,0,4,80,7708,113,113,27929,0,0,0,0,0,0,2,48,4756
201712,24,3,5,Maryland,756,756,171967,0,0,0,0,0,0,2,29,3602,747,747,169509,0,0,0,0,0,0,1,18,2700
201712,25,1,1,Massachusetts,651,651,176274,13,26,4251,12,39,5599,24,1643,241744,454,454,122492,8,16,2759,11,36,5439,10,1477,220343
201712,26,2,3,Michigan,1013,1013,247331,3,6,664,5,17,2804,27,451,47136,690,690,173864,1,2,228,4,14,2566,16,336,33344
201712,27,2,4,Minnesota,808,808,227422,1,2,193,4,16,2950,30,748,110730,609,609,179386,1,2,193,4,16,2950,6,609,95900
