Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200412,01,3,6,Alabama,2104,2104,272862,0,0,0,1,3,162,17,431,56240,1691,1691,226365,0,0,0,1,3,162,9,332,51588
200412,02,4,9,Alaska,79,79,13978,12,24,3218,2,8,761,14,102,12168,53,53,10122,11,22,3072,2,8,761,14,102,12168
200412,04,4,8,Arizona,5535,5535,912625,13,26,2315,27,95,8417,58,1222,94725,4993,4993,851725,11,22,2022,26,91,8278,56,1192,92711
200412,05,3,7,Arkansas,728,728,110370,37,74,6948,21,82,5310,34,517,23611,621,621,98139,34,68,6532,19,75,4952,25,400,18144
200412,06,4,9,California,10836,10836,2231921,65,130,15137,94,315,31085,259,6555,567556,9925,9925,2060830,59,118,13918,86,288,29610,209,5955,521280
200412,08,4,8,Colorado,2726,2726,487667,18,36,3793,27,95,9648,51,765,62120,2634,2634,471173,17,34,3576,26,92,9404,50,760,61568
200412,09,1,1,Connecticut,635,635,134923,6,12,591,1,4,100,10,248,15366,569,569,119051,2,4,215,1,4,100,6,194,12857
200412,10,3,5,Delaware,556,556,61547,0,0,0,0,0,0,5,61,1193,443,443,51855,0,0,0,0,0,0,0,0,0
200412,11,3,5,District of Columbia,6,6,664,0,0,0,0,0,0,1,103,9498,6,6,664,0,0,0,0,0,0,1,103,9498
200412,12,3,5,Florida,13750,13750,2263055,86,172,13136,81,291,39388,255,4761,513691,12603,12603,2081734,83,166,12755,78,281,38454,232,4388,478274
200412,13,3,5,Georgia,6197,6197,858684,37,74,4770,26,97,6329,73,1891,108083,5680,5680,796594,32,64,4079,15,54,4684,58,1770,104556
200412,15,4,9,Hawaii,350,350,76645,3,6,608,5,20,948,26,138,10241,312,312,65558,3,6,608,5,20,948,25,133,9572
200412,16,4,8,Idaho,1171,1171,188216,13,26,2660,10,37,2067,11,90,4618,992,992,167280,12,24,2391,6,23,1206,9,77,3742
200412,17,2,3,Illinois,2717,2717,538860,59,118,11337,104,369,31216,56,954,84159,2309,2309,466453,44,88,8315,88,319,27716,41,807,73547
200412,18,2,3,Indiana,2056,2056,338457,50,100,9990,28,103,9393,54,751,49042,1750,1750,299627,29,58,6599,23,86,8209,49,709,46962
200412,19,2,4,Iowa,708,708,109007,9,18,2221,4,13,1288,6,60,5047,667,667,104249,9,18,2221,4,13,1288,6,60,5047
200412,20,2,4,Kansas,789,789,132805,70,140,10491,14,49,4714,10,64,2846,766,766,129868,70,140,10491,14,49,4714,10,64,2846
200412,21,3,6,Kentucky,1027,1027,131841,11,22,1274,9,31,1955,23,281,15180,860,860,114181,7,14,798,6,22,1581,17,249,13774
200412,22,3,7,Louisiana,1330,1330,181466,14,28,1964,4,12,707,17,181,10927,845,845,121572,12,24,1768,1,3,224,0,0,0
200412,23,1,1,Maine,582,582,90984,7,14,1194,3,10,867,3,19,1796,357,357,60351,3,6,559,0,0,0,0,0,0
200412,24,3,5,Maryland,1654,1654,245618,3,6,829,2,7,524,26,422,27457,1514,1514,223531,2,4,685,2,7,524,22,394,26104
200412,25,1,1,Massachusetts,1050,1050,234545,113,226,20417,11,38,4036,34,1037,92699,773,773,187771,98,196,17394,5,18,1510,20,833,74062
200412,26,2,3,Michigan,2558,2558,394001,19,38,2982,20,70,7459,21,179,17310,2037,2037,330758,12,24,2046,11,39,4012,15,144,15520
