Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200408,01,3,6,Alabama,2082,2082,249899,7,14,685,0,0,0,10,183,13119,1070,1070,143837,7,14,685,0,0,0,1,32,750
200408,02,4,9,Alaska,198,198,41189,10,20,2162,7,28,3434,3,15,2350,152,152,34088,9,18,2016,7,28,3434,3,15,2350
200408,04,4,8,Arizona,7037,7037,1123237,41,82,7479,41,132,10416,19,250,19327,6564,6564,1069247,38,76,7114,41,132,10416,18,231,18051
200408,05,3,7,Arkansas,875,875,125191,16,32,2198,10,39,2459,61,609,35728,643,643,94096,13,26,1848,8,32,2257,58,581,34005
200408,06,4,9,California,13411,13411,2674498,91,182,19403,113,385,39961,226,4031,348855,11993,11993,2408503,81,162,17119,101,344,36628,186,3624,318341
200408,08,4,8,Colorado,3243,3243,616293,28,56,6911,42,145,14994,30,421,35155,2985,2985,563136,15,30,2778,40,139,14330,30,421,35155
200408,09,1,1,Connecticut,903,903,184456,8,16,1156,13,47,4266,9,112,8204,784,784,157320,7,14,937,12,44,3979,1,57,5800
200408,10,3,5,Delaware,739,739,87280,0,0,0,0,0,0,4,65,3320,726,726,86247,0,0,0,0,0,0,3,60,3240
200408,11,3,5,District of Columbia,19,19,2670,0,0,0,0,0,0,3,145,21434,19,19,2670,0,0,0,0,0,0,3,145,21434
200408,12,3,5,Florida,15029,15029,2207750,80,160,13026,46,169,22426,194,4670,433227,11849,11849,1725771,76,152,12509,35,132,18579,155,4033,379108
200408,13,3,5,Georgia,7712,7712,999201,32,64,7174,43,148,8049,60,1274,87059,6564,6564,876188,31,62,3724,22,85,5582,47,1195,84821
200408,15,4,9,Hawaii,555,555,125453,2,4,405,8,28,4623,16,168,27175,555,555,125453,2,4,405,8,28,4623,16,168,27175
200408,16,4,8,Idaho,1293,1293,218134,12,24,2318,39,154,8849,4,45,2176,891,891,159027,10,20,1997,25,99,6040,0,0,0
200408,17,2,3,Illinois,4889,4889,824343,55,110,10927,62,208,19735,41,927,87083,3899,3899,653268,40,80,7934,58,195,18973,26,785,77891
200408,18,2,3,Indiana,2912,2912,461532,44,88,8267,21,76,5551,18,266,20971,2306,2306,378486,29,58,5594,15,57,4186,7,147,9011
200408,19,2,4,Iowa,1074,1074,166111,13,26,2406,5,18,1269,12,210,13033,946,946,148268,12,24,2175,5,18,1269,12,210,13033
200408,20,2,4,Kansas,965,965,144365,12,24,2075,5,18,1817,2,33,2275,821,821,128053,12,24,2075,4,14,1598,0,0,0
200408,21,3,6,Kentucky,1639,1639,209914,15,30,1775,20,69,4345,45,635,30666,1161,1161,162560,10,20,1228,9,36,3513,38,594,28778
200408,22,3,7,Louisiana,1800,1800,192903,6,12,621,2,7,427,4,121,6320,1329,1329,136323,5,10,540,0,0,0,0,0,0
200408,23,1,1,Maine,631,631,93579,8,16,1405,8,26,3345,4,21,1651,355,355,54816,2,4,270,5,16,2479,1,6,350
200408,24,3,5,Maryland,1914,1914,296762,3,6,854,4,15,1271,31,783,50263,1698,1698,264054,2,4,700,3,11,1198,26,738,48060
200408,25,1,1,Massachusetts,1279,1279,278459,58,116,11829,21,69,6159,36,474,70416,760,760,192140,44,88,9158,14,46,4153,21,360,61214
200408,26,2,3,Michigan,4117,4117,643021,32,64,5739,34,119,11004,80,925,61894,3014,3014,493392,26,52,4814,25,92,7938,67,816,54974
