Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201701,01,3,6,Alabama,886,886,169979,3,6,1294,3,10,1785,14,181,13345,680,680,131175,2,4,1105,2,6,1349,9,84,5156
201701,02,4,9,Alaska,57,57,17177,0,0,0,1,3,523,1,10,1581,6,6,1578,0,0,0,0,0,0,0,0,0
201701,04,4,8,Arizona,1745,1745,458649,7,14,1799,5,20,3575,41,705,142796,1651,1651,431120,6,12,1453,5,20,3575,40,692,140501
201701,05,3,7,Arkansas,551,551,115089,24,48,5853,3,11,743,18,144,11426,442,442,97885,23,46,5710,2,7,522,16,130,10545
201701,06,4,9,California,3003,3003,895147,57,114,21795,22,69,12569,94,2190,301037,2600,2600,773006,55,110,20623,21,66,12094,68,1838,251380
201701,08,4,8,Colorado,1482,1482,433635,12,24,3094,7,24,3899,40,1616,160173,1285,1285,375582,2,4,489,6,21,3117,36,1592,156120
201701,09,1,1,Connecticut,188,188,64927,0,0,0,0,0,0,9,129,14699,149,149,47346,0,0,0,0,0,0,3,88,10558
201701,10,3,5,Delaware,348,348,45253,4,8,680,1,3,440,3,37,2581,253,253,36791,4,8,680,1,3,440,1,8,445
201701,11,3,5,District of Columbia,19,19,4329,3,6,641,0,0,0,3,130,13046,19,19,4329,3,6,641,0,0,0,3,130,13046
201701,12,3,5,Florida,6041,6041,1578719,38,76,11145,24,81,14966,76,3825,599115,5439,5439,1417308,36,72,10655,23,78,14441,60,3599,571021
201701,13,3,5,Georgia,2924,2924,620661,7,14,2369,4,16,946,17,1469,236274,2401,2401,511836,7,14,2369,4,16,946,14,1397,230807
201701,15,4,9,Hawaii,180,180,63185,0,0,0,0,0,0,9,72,7260,180,180,63185,0,0,0,0,0,0,9,72,7260
201701,16,4,8,Idaho,384,384,90901,0,0,0,3,12,558,2,17,1789,334,334,79673,0,0,0,2,8,256,0,0,0
201701,17,2,3,Illinois,497,497,139171,5,10,1982,12,43,6824,19,201,38809,368,368,107580,4,8,1677,12,43,6824,14,162,34581
201701,18,2,3,Indiana,868,868,217551,3,6,675,1,3,159,24,247,43121,762,762,194459,2,4,315,0,0,0,17,157,17449
201701,19,2,4,Iowa,249,249,51466,4,8,543,0,0,0,7,159,18684,216,216,48013,4,8,543,0,0,0,6,154,18224
201701,20,2,4,Kansas,394,394,92193,11,22,2312,3,12,901,5,69,6405,290,290,63503,7,14,1719,3,12,901,0,0,0
201701,21,3,6,Kentucky,471,471,93961,18,36,3486,3,12,1171,12,179,12581,245,245,50984,16,32,3164,2,8,1060,4,34,2144
201701,22,3,7,Louisiana,1082,1082,210453,1,2,221,1,3,472,2,34,3936,672,672,135002,0,0,0,0,0,0,0,0,0
201701,23,1,1,Maine,166,166,33091,4,8,571,1,3,333,3,31,2026,75,75,15120,3,6,346,0,0,0,2,24,1160
201701,24,3,5,Maryland,915,915,203318,3,6,465,0,0,0,5,121,18638,858,858,191626,2,4,256,0,0,0,4,38,5071
201701,25,1,1,Massachusetts,463,463,136060,15,30,5058,3,9,1533,23,282,36563,304,304,89260,10,20,3820,2,6,1100,10,167,22488
201701,26,2,3,Michigan,724,724,179690,3,6,763,1,3,238,36,475,34072,462,462,128381,2,4,673,0,0,0,5,48,8615
201701,27,2,4,Minnesota,560,560,155757,1,2,900,2,7,899,46,952,102338,391,391,115697,1,2,900,1,4,660,24,805,90370
