Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201705,01,3,6,Alabama,1154,1154,238491,13,26,4926,1,4,574,5,94,10721,924,924,190010,12,24,4358,0,0,0,0,0,0
201705,02,4,9,Alaska,132,132,41454,6,12,2542,2,7,1002,2,13,2055,45,45,14986,5,10,1817,1,4,481,0,0,0
201705,04,4,8,Arizona,2703,2703,664615,8,16,1075,9,33,4404,26,964,123736,2434,2434,589854,8,16,1075,9,33,4404,25,959,123309
201705,05,3,7,Arkansas,625,625,126922,13,26,2437,4,13,825,4,34,2136,417,417,92953,10,20,2000,1,4,347,0,0,0
201705,06,4,9,California,5470,5470,1642366,77,154,32722,46,164,34279,152,3811,709785,4535,4535,1392023,69,138,29440,42,150,32167,127,3427,655414
201705,08,4,8,Colorado,2285,2285,695249,10,20,2679,3,10,1734,43,550,65489,1889,1889,566023,10,20,2679,2,7,684,28,435,56525
201705,09,1,1,Connecticut,257,257,75595,2,4,477,2,6,584,13,135,12646,204,204,49946,0,0,0,1,3,250,5,70,7263
201705,10,3,5,Delaware,463,463,61396,7,14,2044,2,6,780,7,104,4745,360,360,53045,7,14,2044,2,6,780,5,89,4019
201705,11,3,5,District of Columbia,35,35,7944,1,2,216,0,0,0,2,281,28000,0,0,0,0,0,0,0,0,0,0,0,0
201705,12,3,5,Florida,7889,7889,2048407,56,112,19870,22,81,12410,96,2526,331936,7197,7197,1876213,53,106,19388,21,77,11724,78,2251,294575
201705,13,3,5,Georgia,3920,3920,854237,1,2,133,3,11,521,17,225,24886,3279,3279,711980,0,0,0,2,8,336,12,153,17423
201705,15,4,9,Hawaii,260,260,82529,2,4,1184,2,8,1895,18,110,14008,260,260,82529,2,4,1184,2,8,1895,18,110,14008
201705,16,4,8,Idaho,949,949,205191,2,4,523,10,39,2332,19,309,29301,794,794,175267,2,4,523,9,36,2068,16,284,26859
201705,17,2,3,Illinois,1058,1058,270798,7,14,2432,13,40,11424,23,381,88094,732,732,190239,3,6,1332,12,37,10976,14,313,80391
201705,18,2,3,Indiana,1604,1604,368934,50,100,18296,1,3,615,7,309,32715,1464,1464,340660,49,98,17936,1,3,615,4,285,31036
201705,19,2,4,Iowa,673,673,161476,10,20,2152,0,0,0,18,456,50839,552,552,137604,10,20,2152,0,0,0,7,401,45518
201705,20,2,4,Kansas,550,550,134716,10,20,1836,0,0,0,20,204,20282,352,352,79600,0,0,0,0,0,0,16,128,12758
201705,21,3,6,Kentucky,850,850,199007,24,48,4364,10,37,2635,24,468,27313,667,667,166534,22,44,4152,10,37,2635,19,405,22492
201705,22,3,7,Louisiana,1258,1258,242191,17,34,2968,2,7,861,4,36,5494,791,791,149898,4,8,640,0,0,0,0,0,0
201705,23,1,1,Maine,343,343,64121,2,4,600,0,0,0,2,18,1054,193,193,35032,1,2,325,0,0,0,0,0,0
201705,24,3,5,Maryland,1191,1191,263569,12,24,1150,0,0,0,6,641,122429,1146,1146,255526,12,24,1150,0,0,0,5,598,113600
201705,25,1,1,Massachusetts,630,630,186723,23,46,6989,3,9,1567,38,1155,293652,361,361,113073,15,30,4458,2,6,906,18,970,267261
201705,26,2,3,Michigan,1657,1657,413692,23,46,3986,10,37,5083,25,850,100178,1206,1206,316444,11,22,1452,9,34,4888,12,707,82895
