Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201611,27,2,4,Minnesota,961,961,260239,32,64,9381,27,87,11995,34,1249,232169,820,820,225498,22,44,7581,13,42,6090,11,1024,208987
201611,28,3,6,Mississippi,538,538,106620,10,20,1985,1,3,301,7,58,5855,355,355,75795,9,18,1800,0,0,0,4,40,5000
201611,29,2,4,Missouri,928,928,192003,53,106,10493,32,107,9593,10,645,71427,757,757,147759,50,100,10016,32,107,9593,5,575,64529
201611,30,4,8,Montana,170,170,38463,4,8,1085,1,4,100,3,45,5816,159,159,35556,4,8,1085,1,4,100,3,45,5816
201611,31,2,4,Nebraska,394,394,86303,3,6,837,0,0,0,5,173,14248,248,248,53393,2,4,511,0,0,0,3,59,2221
201611,32,4,8,Nevada,819,819,208379,1,2,249,0,0,0,9,111,10854,652,652,166876,0,0,0,0,0,0,3,30,1980
201611,33,1,1,New Hampshire,224,224,56493,5,10,1187,7,21,2715,6,126,14612,162,162,42352,4,8,947,7,21,2715,3,111,13071
201611,34,1,2,New Jersey,856,856,185107,39,78,8105,8,28,1084,57,885,52411,622,622,140422,32,64,7206,7,25,1081,31,663,37562
201611,35,4,8,New Mexico,325,325,68120,0,0,0,2,7,530,28,243,14863,113,113,24955,0,0,0,0,0,0,25,215,12791
201611,36,1,2,New York,774,774,260584,35,70,8981,20,76,5155,74,1853,239536,495,495,208093,31,62,8140,17,66,3910,52,1721,219215
201611,37,3,5,North Carolina,3078,3078,702060,9,18,2310,0,0,0,68,1345,112463,2628,2628,597447,9,18,2310,0,0,0,50,1153,99669
201611,38,2,4,North Dakota,132,132,35135,1,2,240,1,3,270,6,154,19176,93,93,26955,0,0,0,0,0,0,5,105,13459
201611,39,2,3,Ohio,1303,1303,336427,10,20,1678,16,51,4807,23,330,33790,1081,1081,289646,6,12,1486,4,14,1380,20,308,33091
201611,40,3,7,Oklahoma,633,633,125901,14,28,3567,1,4,744,1,5,244,542,542,112006,13,26,3397,1,4,744,0,0,0
201611,41,4,9,Oregon,820,820,216536,16,32,4897,1,4,324,34,658,142997,667,667,184301,6,12,1970,1,4,324,34,658,142997
201611,42,1,2,Pennsylvania,1288,1288,281646,18,36,4228,22,68,8609,22,489,35161,805,805,170691,18,36,4228,12,38,4800,17,422,29218
201611,44,1,1,Rhode Island,81,81,17652,3,6,844,1,3,525,1,6,810,59,59,13212,2,4,444,0,0,0,1,6,810
201611,45,3,5,South Carolina,1905,1905,414829,4,8,670,0,0,0,26,539,44882,1151,1151,275672,1,2,276,0,0,0,16,359,33600
201611,46,2,4,South Dakota,228,228,43578,1,2,262,1,4,400,10,113,8760,200,200,37857,1,2,262,1,4,400,10,113,8760
201611,47,3,6,Tennessee,1878,1878,401586,0,0,0,14,45,3875,16,307,28737,1393,1393,314210,0,0,0,14,45,3875,13,262,24570
201611,48,3,7,Texas,7671,7671,1714399,113,226,25670,51,202,7699,134,4581,434899,5795,5795,1365063,107,214,24748,49,195,7156,115,4329,411170
201611,49,4,8,Utah,1340,1340,366764,1,2,525,10,38,5292,44,1088,128401,1048,1048,290558,0,0,0,7,28,4073,38,1050,123689
201611,50,1,1,Vermont,105,105,25948,1,2,261,0,0,0,3,19,2144,48,48,13329,0,0,0,0,0,0,1,9,1390
201611,51,3,5,Virginia,1403,1403,309382,0,0,0,11,41,5528,35,766,46745,1248,1248,273266,0,0,0,11,41,5528,30,686,41389
201611,53,4,9,Washington,1515,1515,436308,25,50,9095,18,60,11840,65,2024,233193,1217,1217,359669,24,48,8784,18,60,11840,58,1910,220046
201611,54,3,5,West Virginia,155,155,29060,2,4,348,1,3,184,5,44,4604,86,86,16920,0,0,0,0,0,0,3,28,3709
201611,55,2,3,Wisconsin,839,839,215481,45,90,10105,6,22,2686,13,246,29306,637,637,162004,38,76,8218,4,15,1806,5,38,3700
201611,56,4,8,Wyoming,111,111,44934,1,2,618,3,11,842,1,5,540,60,60,32935,0,0,0,1,4,330,0,0,0
201611,US,0,0,United States,55887,55887,13637207,754,1508,195581,425,1501,182542,1320,32358,4132153,44260,44260,11066199,626,1252,165922,349,1256,154165,1010,28755,3757849
201611,R1,1,0,Northeast Region,4381,4381,1142644,123,246,31455,74,252,26130,196,3896,423464,2806,2806,782239,102,204,26311,56,196,19238,121,3324,364090
201611,R2,2,0,Midwest Region,9055,9055,2228687,263,526,59906,132,444,61822,173,4787,647792,7270,7270,1821779,198,396,46400,94,321,47456,107,3906,557638
201611,R3,3,0,South Region,29162,29162,6542669,242,484,58610,118,439,39834,454,12338,1412856,23279,23279,5365232,220,440,54707,109,410,36682,357,11138,1312266
201611,R4,4,0,West Region,13289,13289,3723207,126,252,45610,101,366,54756,497,11337,1648041,10905,10905,3096949,106,212,38504,90,329,50789,425,10387,1523855
201611,D1,1,1,New England Division,1463,1463,415307,31,62,10141,24,80,11283,43,669,96356,884,884,263032,21,42,6736,20,67,9447,21,518,78095
201611,D2,1,2,Middle Atlantic Division,2918,2918,727337,92,184,21314,50,172,14847,153,3227,327108,1922,1922,519207,81,162,19575,36,129,9791,100,2806,285995
201611,D3,2,3,East North Central Division,5302,5302,1339489,136,272,31717,63,215,35180,96,1695,196587,4268,4268,1111663,101,202,23644,43,150,28532,66,1330,159244
201611,D4,2,4,West North Central Division,3753,3753,889198,127,254,28189,69,229,26642,77,3092,451205,3002,3002,710116,97,194,22756,51,171,18924,41,2576,398394
201611,D5,3,5,South Atlantic Division,15616,15616,3633347,55,110,16288,42,152,24752,257,6709,907049,13136,13136,3091855,48,96,15024,39,143,23679,199,6020,850549
201611,D6,3,6,East South Central Division,3819,3819,777684,34,68,7358,23,78,6167,56,971,64277,2793,2793,585633,30,60,6471,20,68,5103,43,789,50547
201611,D7,3,7,West South Central Division,9727,9727,2131638,153,306,34964,53,209,8915,141,4658,441530,7350,7350,1687744,142,284,33212,50,199,7900,115,4329,411170
201611,D8,4,8,Mountain Division,6905,6905,1839880,16,32,4884,35,136,14789,225,4757,606976,5751,5751,1548531,10,20,2569,28,112,12528,203,4549,583497
201611,D9,4,9,Pacific Division,6384,6384,1883327,110,220,40726,66,230,39967,272,6580,1041065,5154,5154,1548418,96,192,35935,62,217,38261,222,5838,940358
