Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200209,01,3,6,Alabama,1321,1321,156489,2,4,236,2,7,175,14,164,7572,819,819,102984,0,0,0,2,7,175,8,62,2956
200209,02,4,9,Alaska,191,191,35624,72,144,20252,4,12,1502,9,81,12547,163,163,31243,71,142,20107,4,12,1502,9,81,12547
200209,04,4,8,Arizona,4354,4354,637580,21,42,3470,25,81,7813,49,848,66217,3576,3576,560995,13,26,2582,23,74,7503,47,822,65085
200209,05,3,7,Arkansas,632,632,74554,30,60,3902,10,33,1359,74,937,31537,509,509,62112,27,54,3528,8,27,928,71,905,30188
200209,06,4,9,California,9267,9267,1753062,52,104,10814,36,121,11188,140,3458,270995,8240,8240,1587615,45,90,9978,26,90,8618,119,3223,258128
200209,08,4,8,Colorado,2840,2840,461603,25,50,8260,16,63,6623,140,2050,155420,2349,2349,387867,24,48,8021,15,59,6327,132,1917,147562
200209,09,1,1,Connecticut,757,757,140003,12,24,2095,2,6,459,8,68,3096,664,664,118995,11,22,1730,1,3,381,6,55,2686
200209,10,3,5,Delaware,381,381,49777,0,0,0,0,0,0,3,15,904,235,235,37218,0,0,0,0,0,0,0,0,0
200209,11,3,5,District of Columbia,18,18,2274,0,0,0,0,0,0,3,243,14497,18,18,2274,0,0,0,0,0,0,3,243,14497
200209,12,3,5,Florida,9710,9710,1352179,94,188,13744,52,198,15086,165,2800,190156,8698,8698,1234543,91,182,13430,49,189,14671,154,2657,179641
200209,13,3,5,Georgia,5790,5790,658050,36,72,3945,18,60,2487,49,1267,71441,5076,5076,583462,27,54,2933,6,23,1670,28,1044,61085
200209,15,4,9,Hawaii,434,434,79228,0,0,0,0,0,0,6,142,38565,434,434,79228,0,0,0,0,0,0,6,142,38565
200209,16,4,8,Idaho,932,932,130095,12,24,1641,19,74,3350,28,222,9578,908,908,126311,12,24,1641,17,68,2912,28,222,9578
200209,17,2,3,Illinois,3792,3792,610260,74,148,10689,134,501,46035,75,1005,59851,3067,3067,506033,48,96,6180,88,347,34090,46,461,27763
200209,18,2,3,Indiana,2662,2662,388517,65,130,12088,10,37,3062,31,242,12853,1972,1972,301971,51,102,10409,7,27,2013,14,133,5360
200209,19,2,4,Iowa,860,860,130533,25,50,3774,35,106,5945,20,380,21590,783,783,120565,24,48,3528,35,106,5945,19,375,21181
200209,20,2,4,Kansas,686,686,110532,43,86,7595,3,12,693,2,21,1303,626,626,102883,42,84,7428,3,12,693,1,16,1130
200209,21,3,6,Kentucky,1369,1369,147619,7,14,735,14,44,1375,35,361,19238,1199,1199,131606,6,12,686,3,11,530,30,335,18238
200209,22,3,7,Louisiana,1180,1180,138421,6,12,711,21,83,3132,3,30,2000,865,865,106516,4,8,582,21,83,3132,1,8,477
200209,23,1,1,Maine,543,543,72400,3,6,411,6,23,1617,2,12,887,290,290,42942,0,0,0,4,16,675,0,0,0
200209,24,3,5,Maryland,2094,2094,269400,4,8,524,0,0,0,15,446,30206,2052,2052,264095,4,8,524,0,0,0,13,436,29746
200209,25,1,1,Massachusetts,1162,1162,226581,24,48,3594,12,38,3078,9,82,7911,696,696,150508,15,30,2518,9,29,2366,1,5,461
200209,26,2,3,Michigan,3532,3532,483705,30,60,5894,27,95,8349,43,375,23977,2577,2577,371777,16,32,2929,17,61,5340,23,254,16977
