Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201210,01,3,6,Alabama,743,743,137703,0,0,0,1,4,560,10,66,3542,674,674,125795,0,0,0,1,4,560,9,58,3346
201210,02,4,9,Alaska,61,61,14843,1,2,262,0,0,0,2,36,4043,41,41,10477,1,2,262,0,0,0,2,36,4043
201210,04,4,8,Arizona,1326,1326,306291,20,40,3006,15,46,6640,17,346,35774,1115,1115,262393,18,36,2828,15,46,6640,11,216,24328
201210,05,3,7,Arkansas,411,411,87244,6,12,600,14,53,4912,8,56,5000,385,385,83201,6,12,600,14,53,4912,8,56,5000
201210,06,4,9,California,2428,2428,703613,28,56,11166,36,123,23458,87,2178,332768,2048,2048,601947,22,44,8591,28,99,17764,57,1921,302637
201210,08,4,8,Colorado,1252,1252,338385,6,12,2056,2,6,526,20,371,35974,1135,1135,308553,6,12,2056,2,6,526,19,366,35422
201210,09,1,1,Connecticut,261,261,69472,1,2,262,1,4,550,9,325,77450,212,212,51584,1,2,262,1,4,550,5,289,74907
201210,10,3,5,Delaware,253,253,32972,16,32,2469,1,4,375,5,35,2630,197,197,25249,16,32,2469,1,4,375,3,19,1591
201210,11,3,5,District of Columbia,33,33,4217,2,4,368,0,0,0,2,367,61000,33,33,4217,2,4,368,0,0,0,2,367,61000
201210,12,3,5,Florida,4270,4270,1080841,16,32,3379,12,41,7353,58,984,85840,3911,3911,968627,6,12,1647,11,38,7126,41,842,71578
201210,13,3,5,Georgia,1704,1704,319420,2,4,286,2,8,622,28,703,90779,1377,1377,265712,0,0,0,1,4,440,17,542,80459
201210,15,4,9,Hawaii,236,236,59308,0,0,0,0,0,0,10,201,44746,224,224,53713,0,0,0,0,0,0,10,201,44746
201210,16,4,8,Idaho,455,455,97250,2,4,334,7,27,1544,2,19,1395,398,398,85090,1,2,136,1,4,208,0,0,0
201210,17,2,3,Illinois,995,995,231984,8,16,2028,6,19,2487,19,473,74332,716,716,176420,7,14,1791,5,16,2225,15,426,70537
201210,18,2,3,Indiana,1069,1069,228366,14,28,2755,3,12,1453,23,299,23365,965,965,212488,13,26,2633,2,8,966,20,250,20604
201210,19,2,4,Iowa,907,907,168728,16,32,4121,5,18,1996,12,206,18541,727,727,142687,14,28,3777,4,15,1809,9,185,17233
201210,20,2,4,Kansas,487,487,95978,28,56,5804,1,3,279,7,296,24904,361,361,65583,27,54,5465,0,0,0,6,244,20544
201210,21,3,6,Kentucky,434,434,69287,17,34,2200,2,7,673,18,209,11343,317,317,52541,1,2,300,1,4,260,14,172,9023
201210,22,3,7,Louisiana,1099,1099,204100,22,44,1531,1,3,496,10,133,9285,569,569,114881,13,26,230,0,0,0,0,0,0
201210,23,1,1,Maine,188,188,35376,1,2,227,1,4,540,2,10,438,86,86,18040,1,2,227,1,4,540,0,0,0
201210,24,3,5,Maryland,805,805,150875,5,10,1167,0,0,0,10,271,25595,606,606,107626,0,0,0,0,0,0,4,66,6778
201210,25,1,1,Massachusetts,516,516,158266,14,28,3016,4,13,2263,19,213,27970,366,366,118745,12,24,2383,3,10,1583,7,118,19700
201210,26,2,3,Michigan,1168,1168,245247,6,12,1760,3,11,1088,9,153,19737,718,718,166559,5,10,1407,2,8,850,6,124,17746
201210,27,2,4,Minnesota,892,892,214391,5,10,1032,1,4,550,17,1129,171655,703,703,174280,4,8,817,1,4,550,11,1054,164778
