Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200709,01,3,6,Alabama,1134,1134,172081,1,2,186,1,4,663,31,549,34866,833,833,124080,1,2,186,1,4,663,23,439,28501
200709,02,4,9,Alaska,82,82,19931,0,0,0,1,3,150,3,43,5101,58,58,15741,0,0,0,1,3,150,3,43,5101
200709,04,4,8,Arizona,1962,1962,364088,5,10,1084,21,64,6519,72,1313,147229,1705,1705,319519,2,4,507,20,60,6293,68,1264,142442
200709,05,3,7,Arkansas,442,442,71814,5,10,837,9,36,2932,34,458,28147,392,392,64364,2,4,150,9,36,2932,32,434,26849
200709,06,4,9,California,3801,3801,910798,62,124,15515,39,140,16848,105,2626,346593,3115,3115,760589,45,90,11459,25,90,11839,65,2254,299138
200709,08,4,8,Colorado,1483,1483,364272,9,18,2131,10,34,4998,24,448,54242,1257,1257,307836,8,16,1914,8,28,4241,11,278,32518
200709,09,1,1,Connecticut,453,453,112219,2,4,438,3,11,871,6,85,5868,361,361,85231,1,2,300,3,11,871,2,35,3031
200709,10,3,5,Delaware,310,310,42744,5,10,751,2,8,1017,5,63,3034,201,201,29843,5,10,751,2,8,1017,2,44,2180
200709,11,3,5,District of Columbia,6,6,969,1,2,189,1,3,338,2,127,17968, , , , , , , , , , , ,
200709,12,3,5,Florida,4633,4633,958694,37,74,8204,23,88,12144,100,1563,166611,3740,3740,810512,33,66,7340,22,85,11838,82,1315,140172
200709,13,3,5,Georgia,3281,3281,545717,25,50,2348,25,97,5554,30,1218,119620,2618,2618,446303,23,46,2026,24,93,5373,22,1083,107483
200709,15,4,9,Hawaii,306,306,83368,0,0,0,0,0,0,2,106,15491,205,205,51675,0,0,0,0,0,0,0,0,0
200709,16,4,8,Idaho,743,743,134566,16,32,2938,9,36,2581,5,72,17334,639,639,117196,14,28,2513,9,36,2581,5,72,17334
200709,17,2,3,Illinois,1820,1820,390001,45,90,11009,30,97,8860,59,1420,138806,1499,1499,325121,42,84,10426,29,94,8676,49,1319,130568
200709,18,2,3,Indiana,1344,1344,239439,21,42,3869,4,15,759,11,276,19945,1134,1134,207459,18,36,3485,3,12,759,9,265,19496
200709,19,2,4,Iowa,726,726,130951,11,22,2476,8,28,2442,15,284,14243,619,619,113273,10,20,2244,8,28,2442,15,284,14243
200709,20,2,4,Kansas,559,559,97461,19,38,4292,13,50,4077,19,120,6138,497,497,87685,18,36,4092,11,44,3344,18,115,5938
200709,21,3,6,Kentucky,667,667,102050,19,38,2668,3,12,743,8,76,4790,496,496,75090,18,36,2538,2,8,531,3,26,2186
200709,22,3,7,Louisiana,1236,1236,186354,18,36,2469,2,8,340,31,1015,116710,945,945,146654,17,34,2318,2,8,340,28,982,114979
200709,23,1,1,Maine,430,430,65980,14,28,4791,1,3,261,5,36,3401,209,209,34983,3,6,752,0,0,0,1,15,1924
200709,24,3,5,Maryland,917,917,175676,1,2,60,0,0,0,3,29,3395,872,872,166945,1,2,60,0,0,0,1,12,850
200709,25,1,1,Massachusetts,705,705,166592,19,38,4933,3,10,751,21,252,25697,382,382,106744,15,30,3973,1,4,357,5,86,8854
200709,26,2,3,Michigan,1368,1368,222749,7,14,1571,4,14,821,24,434,23713,954,954,163108,5,10,1140,2,8,356,17,392,20846
200709,27,2,4,Minnesota,1196,1196,235634,4,8,971,2,8,1011,24,218,25761,895,895,182170,2,4,542,2,8,1011,6,102,15107
