Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201801,01,3,6,Alabama,1021,1021,215334,8,16,1696,7,26,2945,14,149,16832,722,722,154209,4,8,480,2,7,586,3,18,1739
201801,02,4,9,Alaska,90,90,26296,2,4,1131,1,3,521,1,14,2213,16,16,3569,1,2,407,0,0,0,0,0,0
201801,04,4,8,Arizona,2200,2200,555166,24,48,6137,7,27,3443,9,1256,45060,1915,1915,468749,24,48,6137,7,27,3443,7,1246,43876
201801,05,3,7,Arkansas,552,552,114962,14,28,2822,14,53,6601,35,645,70286,389,389,87725,9,18,2090,10,40,5911,31,600,67391
201801,06,4,9,California,4715,4715,1372497,88,176,34894,49,175,30488,118,3664,499352,3805,3805,1101340,80,160,31878,43,154,27151,90,3153,422984
201801,08,4,8,Colorado,2292,2292,651335,10,20,3762,4,12,2433,62,1551,191008,2197,2197,622718,10,20,3762,3,9,1914,49,1477,186195
201801,09,1,1,Connecticut,154,154,55606,3,6,958,1,4,112,8,178,12318,117,117,40813,1,2,374,1,4,112,2,133,8550
201801,10,3,5,Delaware,434,434,58521,6,12,1783,1,4,544,5,51,3853,329,329,49573,6,12,1783,1,4,544,0,0,0
201801,11,3,5,District of Columbia,21,21,4856,0,0,0,0,0,0,2,66,7109,21,21,4856,0,0,0,0,0,0,2,66,7109
201801,12,3,5,Florida,7300,7300,1995092,55,110,16166,38,144,22300,129,3792,540420,6484,6484,1792017,51,102,15415,36,137,21258,109,3418,493619
201801,13,3,5,Georgia,3368,3368,900482,18,36,3823,3,9,1839,47,1597,182867,2704,2704,756274,17,34,3690,2,6,1655,41,1507,173492
201801,15,4,9,Hawaii,220,220,72890,2,4,2789,0,0,0,0,0,0,220,220,72890,2,4,2789,0,0,0,0,0,0
201801,16,4,8,Idaho,774,774,163125,2,4,322,6,24,1062,3,109,10646,645,645,140515,1,2,60,6,24,1062,3,109,10646
201801,17,2,3,Illinois,457,457,135286,9,18,3052,5,16,1829,15,242,59495,334,334,105148,8,16,2968,5,16,1829,11,217,56470
201801,18,2,3,Indiana,858,858,225062,35,70,9870,0,0,0,6,80,8265,723,723,196032,30,60,8503,0,0,0,0,0,0
201801,19,2,4,Iowa,232,232,56639,2,4,1200,0,0,0,15,223,21389,193,193,49869,2,4,1200,0,0,0,4,168,16069
201801,20,2,4,Kansas,320,320,83272,11,22,2337,21,74,15746,3,35,3485,217,217,55146,3,6,1003,20,71,15300,0,0,0
201801,21,3,6,Kentucky,540,540,114265,20,40,3518,1,4,275,17,270,17785,408,408,90146,17,34,3113,1,4,275,10,184,11666
201801,22,3,7,Louisiana,1084,1084,231255,19,38,3348,3,10,1351,3,36,6463,697,697,156176,13,26,1982,0,0,0,0,0,0
201801,23,1,1,Maine,121,121,26631,1,2,195,0,0,0,13,70,5613,36,36,7727,0,0,0,0,0,0,10,50,3800
201801,24,3,5,Maryland,983,983,226475,1,2,75,0,0,0,6,375,44324,938,938,218401,0,0,0,0,0,0,4,316,32209
201801,25,1,1,Massachusetts,391,391,146453,22,44,6963,5,17,4577,31,917,194792,233,233,100077,14,28,4343,3,11,3665,21,810,182249
201801,26,2,3,Michigan,1029,1029,267145,12,24,4018,0,0,0,15,156,18064,762,762,207188,0,0,0,0,0,0,2,85,9451
