Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200208,01,3,6,Alabama,1569,1569,181478,4,8,204,5,18,1420,20,376,19195,832,832,103753,4,8,204,5,18,1420,7,228,13802
200208,02,4,9,Alaska,148,148,26694,35,70,9965,10,36,4095,3,18,2050,123,123,22664,34,68,9819,10,36,4095,3,18,2050
200208,04,4,8,Arizona,4966,4966,686694,26,52,3324,14,52,1336,33,561,33988,4475,4475,627670,22,44,2866,13,49,1178,32,551,33515
200208,05,3,7,Arkansas,772,772,93876,38,76,4751,2,6,629,26,198,8633,692,692,85970,38,76,4751,1,3,300,25,189,8417
200208,06,4,9,California,10761,10761,2038681,56,112,13717,86,293,26296,86,2429,194298,9182,9182,1757584,44,88,11523,73,251,22502,64,2208,178297
200208,08,4,8,Colorado,3170,3170,499657,30,60,14689,33,116,20635,32,702,47006,2621,2621,417695,19,38,12467,29,101,19459,26,612,41638
200208,09,1,1,Connecticut,685,685,123409,8,16,1047,3,11,687,9,62,1615,547,547,92818,2,4,234,2,8,593,4,32,400
200208,10,3,5,Delaware,547,547,65302,0,0,0,0,0,0,3,19,1234,386,386,51270,0,0,0,0,0,0,0,0,0
200208,11,3,5,District of Columbia,123,123,15537,0,0,0,0,0,0,0,0,0,123,123,15537,0,0,0,0,0,0,0,0,0
200208,12,3,5,Florida,11501,11501,1624952,75,150,11756,67,257,42637,253,4694,291487,10401,10401,1485891,73,146,11338,66,254,42327,242,4553,278191
200208,13,3,5,Georgia,6565,6565,746181,30,60,3186,23,80,3502,31,316,19221,5619,5619,642743,26,52,2724,11,44,2842,12,135,11090
200208,15,4,9,Hawaii,462,462,81706,0,0,0,5,20,1774,7,59,4284,319,319,54232,0,0,0,5,20,1774,6,53,3804
200208,16,4,8,Idaho,953,953,133773,9,18,1247,12,45,2140,14,114,4973,655,655,92010,6,12,889,9,36,1520,12,101,4189
200208,17,2,3,Illinois,3692,3692,607030,55,110,9948,79,281,16381,47,465,31785,3020,3020,501514,32,64,5708,69,247,14001,31,321,21530
200208,18,2,3,Indiana,2903,2903,410700,50,100,8621,20,76,5179,57,641,28095,2448,2448,356330,42,84,7783,17,67,4789,42,554,22526
200208,19,2,4,Iowa,819,819,118590,14,28,2601,3,11,847,13,276,10815,719,719,106012,13,26,2404,3,11,847,13,276,10815
200208,20,2,4,Kansas,791,791,111607,66,132,8247,10,38,3575,4,64,2550,668,668,95853,48,96,5345,9,35,3407,2,48,1733
200208,21,3,6,Kentucky,1422,1422,155463,7,14,630,4,16,1167,31,327,14977,1130,1130,132214,6,12,581,4,16,1167,26,300,13786
200208,22,3,7,Louisiana,1274,1274,145448,10,20,1219,1,3,201,10,427,22596,1016,1016,118863,9,18,1142,0,0,0,8,402,20854
200208,23,1,1,Maine,550,550,69432,8,16,1791,3,11,1292,4,25,1420,322,322,43266,5,10,1188,1,4,350,1,8,208
200208,24,3,5,Maryland,2124,2124,277082,5,10,639,0,0,0,10,90,4941,2065,2065,269666,5,10,639,0,0,0,8,80,4481
200208,25,1,1,Massachusetts,1233,1233,227473,26,52,4674,15,51,5106,18,244,18279,787,787,153802,15,30,3330,12,42,4264,9,198,13982
200208,26,2,3,Michigan,3863,3863,527731,51,102,12097,25,91,8370,66,821,50524,2821,2821,398930,40,80,9317,18,66,6470,43,639,40597
