Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200103,01,3,6,Alabama,1588,1588,180097,12,24,2092,2,7,348,15,174,13102,1077,1077,124803,11,22,2037,1,4,225,9,137,11909
200103,02,4,9,Alaska,146,146,26899,22,44,5263,2,8,984,0,0,0,106,106,22288,19,38,4847,2,8,984,0,0,0
200103,04,4,8,Arizona,4417,4417,575011,24,48,2856,119,441,22518,67,878,45361,4095,4095,542364,18,36,2255,113,420,21495,63,852,43967
200103,05,3,7,Arkansas,774,774,87400,21,42,2436,11,39,1682,18,443,19202,646,646,74781,20,40,2311,9,33,1327,17,437,18972
200103,06,4,9,California,9614,9614,1763099,68,136,15376,56,189,19744,131,2702,185850,8449,8449,1555819,60,120,13306,50,168,18094,104,2406,164361
200103,08,4,8,Colorado,3901,3901,525274,34,68,11344,6,21,2567,29,555,38085,3498,3498,463409,20,40,5382,4,15,1045,25,520,35348
200103,09,1,1,Connecticut,506,506,85858,13,26,1727,0,0,0,1,5,55,430,430,68181,12,24,1682,0,0,0,0,0,0
200103,10,3,5,Delaware,479,479,47168,0,0,0,0,0,0,2,24,608,264,264,29436,0,0,0,0,0,0,0,0,0
200103,11,3,5,District of Columbia,6,6,700,6,12,735,0,0,0,2,48,2500,6,6,700,6,12,735,0,0,0,2,48,2500
200103,12,3,5,Florida,9712,9712,1264974,88,176,19101,95,371,37289,323,5887,386610,8267,8267,1120913,82,164,18146,90,355,36258,305,5665,374910
200103,13,3,5,Georgia,6636,6636,752388,12,24,939,23,79,2277,60,1009,52814,5532,5532,647129,7,14,582,11,43,1308,32,797,44047
200103,15,4,9,Hawaii,368,368,62821,0,0,0,1,4,1314,0,0,0,280,280,49586,0,0,0,0,0,0,0,0,0
200103,16,4,8,Idaho,926,926,124740,12,24,1970,27,108,4570,24,285,10258,725,725,98199,12,24,1970,27,108,4570,23,270,9611
200103,17,2,3,Illinois,3504,3504,538652,54,108,9973,40,145,11738,55,670,61057,2936,2936,457005,24,48,5021,15,57,4082,29,345,34032
200103,18,2,3,Indiana,3132,3132,433483,59,118,9127,8,30,2093,30,345,19724,2561,2561,359914,44,88,7731,8,30,2093,24,303,17787
200103,19,2,4,Iowa,818,818,110430,23,46,3531,1,4,294,9,163,12325,680,680,94307,22,44,3378,1,4,294,8,158,12139
200103,20,2,4,Kansas,910,910,125733,31,62,4066,6,22,1334,25,392,19314,720,720,101933,22,44,2691,5,19,1153,21,363,18413
200103,21,3,6,Kentucky,1400,1400,147342,9,18,827,9,32,1506,17,114,6652,1021,1021,111384,6,12,543,7,26,1292,12,76,4670
200103,22,3,7,Louisiana,1217,1217,121260,17,34,1500,1,3,112,14,104,5248,885,885,89181,6,12,470,1,3,112,0,0,0
200103,23,1,1,Maine,305,305,36324,4,8,495,6,23,1386,1,5,379,175,175,22368,2,4,210,6,23,1386,0,0,0
200103,24,3,5,Maryland,2122,2122,245126,6,12,1050,0,0,0,13,319,16651,2025,2025,234974,6,12,1050,0,0,0,13,319,16651
200103,25,1,1,Massachusetts,973,973,170546,20,40,2851,2,6,245,7,48,2571,586,586,114747,11,22,1653,1,3,165,2,23,1072
200103,26,2,3,Michigan,3206,3206,425587,50,100,7425,27,101,9511,33,355,15176,2376,2376,332842,45,90,6282,21,82,7485,17,240,9808
