Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200701,01,3,6,Alabama,1702,1702,249723,2,4,422,4,15,2133,33,479,40621,1342,1342,201463,2,4,422,4,15,2133,30,456,38314
200701,02,4,9,Alaska,48,48,9705,11,22,2926,1,4,720,1,6,659,27,27,6196,10,20,2868,1,4,720,1,6,659
200701,04,4,8,Arizona,3431,3431,613052,18,36,3170,10,33,2844,11,119,12036,3170,3170,573953,9,18,1535,7,23,2291,9,102,10320
200701,05,3,7,Arkansas,580,580,88784,21,42,4521,9,33,1758,10,95,5507,472,472,71457,9,18,1310,8,30,1620,3,16,620
200701,06,4,9,California,6464,6464,1386548,88,176,18477,121,408,45063,181,2573,334317,5382,5382,1185786,70,140,14304,108,363,40556,139,2173,300295
200701,08,4,8,Colorado,1492,1492,311961,8,16,1948,16,59,8029,26,547,55647,1363,1363,291926,7,14,1731,13,50,7243,23,531,54417
200701,09,1,1,Connecticut,370,370,91738,7,14,905,0,0,0,10,145,9980,306,306,72243,7,14,905,0,0,0,4,70,6413
200701,10,3,5,Delaware,397,397,50386,4,8,1059,1,3,655,6,48,3950,323,323,39835,4,8,1059,1,3,655,5,42,3854
200701,11,3,5,District of Columbia,45,45,7219,0,0,0,0,0,0,2,357,35320,45,45,7219,0,0,0,0,0,0,2,357,35320
200701,12,3,5,Florida,6929,6929,1351833,69,138,17281,57,190,20990,165,2807,317613,5702,5702,1131916,65,130,16607,46,150,17127,135,2146,229319
200701,13,3,5,Georgia,5360,5360,845926,11,22,2411,15,55,4846,73,1560,133337,4762,4762,763729,7,14,1707,11,43,4155,66,1515,130287
200701,15,4,9,Hawaii,466,466,150480,1,2,200,0,0,0,1,394,40000,466,466,150480,1,2,200,0,0,0,1,394,40000
200701,16,4,8,Idaho,800,800,147396,12,24,2162,30,118,5363,4,29,3217,633,633,120039,9,18,1848,27,108,4857,2,14,1890
200701,17,2,3,Illinois,1623,1623,349755,29,58,5792,47,146,16056,58,2544,215012,1354,1354,300087,24,48,4775,46,143,15851,46,2417,204798
200701,18,2,3,Indiana,1288,1288,232136,19,38,5007,7,25,2377,12,171,10624,1183,1183,217674,19,38,5007,6,22,2154,8,131,9299
200701,19,2,4,Iowa,410,410,64692,5,10,1251,5,18,990,7,44,4607,364,364,57253,4,8,1029,5,18,990,5,34,3955
200701,20,2,4,Kansas,451,451,80241,6,12,510,2,8,780,10,288,19866,394,394,71437,5,10,350,0,0,0,9,282,19386
200701,21,3,6,Kentucky,954,954,141915,17,34,2594,24,96,7380,6,47,2077,700,700,106378,16,32,2465,23,92,6903,2,14,645
200701,22,3,7,Louisiana,1230,1230,171659,37,74,4976,15,60,4400,53,484,46795,906,906,132656,36,72,4864,15,60,4400,38,384,39029
200701,23,1,1,Maine,298,298,47709,4,8,886,1,3,261,2,18,1349,116,116,21043,2,4,520,0,0,0,0,0,0
200701,24,3,5,Maryland,1053,1053,194166,6,12,1126,3,9,784,10,135,15247,966,966,180516,3,6,460,3,9,784,5,71,6969
200701,25,1,1,Massachusetts,629,629,125189,22,44,5057,11,36,2887,26,1129,201918,351,351,70561,11,22,2813,8,26,1989,14,961,185115
200701,26,2,3,Michigan,956,956,169264,6,12,1256,2,7,532,6,46,3951,689,689,133736,5,10,1033,2,7,532,0,0,0
