Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201207,01,3,6,Alabama,829,829,140669,0,0,0,0,0,0,24,383,26303,755,755,129118,0,0,0,0,0,0,22,368,25783
201207,02,4,9,Alaska,63,63,17682,7,14,2422,2,7,1411,2,30,4289,47,47,14286,7,14,2422,2,7,1411,2,30,4289
201207,04,4,8,Arizona,1636,1636,371171,7,14,1310,5,15,2184,6,331,37194,1360,1360,313696,5,10,1133,5,15,2184,1,166,22631
201207,05,3,7,Arkansas,494,494,92682,4,8,715,1,3,85,9,69,930,473,473,90245,3,6,610,1,3,85,9,69,930
201207,06,4,9,California,2671,2671,729222,23,46,9600,30,106,17516,96,2724,374313,2279,2279,616607,20,40,8336,25,90,14458,70,2520,352897
201207,08,4,8,Colorado,1245,1245,327958,14,28,4861,3,10,1284,18,866,80895,1144,1144,302406,14,28,4861,3,10,1284,15,846,79159
201207,09,1,1,Connecticut,220,220,58835,3,6,1363,2,6,1701,7,170,30483,180,180,43977,3,6,1363,2,6,1701,3,128,27618
201207,10,3,5,Delaware,231,231,30951,16,32,2815,2,8,1011,3,36,1751,130,130,19988,16,32,2815,2,8,1011,1,24,989
201207,11,3,5,District of Columbia,18,18,4187,2,4,881,0,0,0,1,377,27324,18,18,4187,2,4,881,0,0,0,1,377,27324
201207,12,3,5,Florida,3882,3882,1013793,16,32,2793,13,45,7375,70,1195,92503,3547,3547,910345,5,10,917,10,36,6327,52,1035,76276
201207,13,3,5,Georgia,1352,1352,247981,4,8,616,4,16,2635,29,630,49920,1098,1098,207545,1,2,180,3,12,2453,20,536,44060
201207,15,4,9,Hawaii,250,250,56372,2,4,880,0,0,0,2,16,4581,180,180,38612,1,2,280,0,0,0,1,5,952
201207,16,4,8,Idaho,586,586,114969,0,0,0,6,24,1451,7,111,7481,536,536,106305,0,0,0,6,24,1451,5,90,5351
201207,17,2,3,Illinois,834,834,189683,15,30,3333,8,25,3673,9,224,26552,656,656,151850,14,28,3048,6,18,2839,5,199,24237
201207,18,2,3,Indiana,946,946,187728,3,6,393,2,7,950,8,86,4414,832,832,172301,1,2,150,1,4,734,5,59,2911
201207,19,2,4,Iowa,744,744,137899,6,12,1203,6,22,1829,5,58,5235,631,631,119463,6,12,1203,6,22,1829,3,48,4520
201207,20,2,4,Kansas,331,331,74657,19,38,4814,0,0,0,13,169,20300,246,246,53337,17,34,4308,0,0,0,12,138,17690
201207,21,3,6,Kentucky,479,479,87159,19,38,2209,12,47,1723,7,89,3307,287,287,57976,12,24,990,11,44,1501,2,22,301
201207,22,3,7,Louisiana,944,944,160805,12,24,1994,3,10,870,6,71,4569,573,573,99670,9,18,1458,1,4,125,0,0,0
201207,23,1,1,Maine,245,245,40377,2,4,203,0,0,0,2,16,1022,141,141,22891,1,2,94,0,0,0,0,0,0
201207,24,3,5,Maryland,793,793,160691,5,10,1167,0,0,0,4,399,39806,639,639,127059,0,0,0,0,0,0,1,221,24000
201207,25,1,1,Massachusetts,501,501,135874,10,20,2293,7,23,3265,17,171,17531,343,343,96382,7,14,1807,5,17,2290,4,56,7212
201207,26,2,3,Michigan,1014,1014,197864,0,0,0,16,53,3652,9,92,8674,711,711,143970,0,0,0,6,23,1589,5,52,6088
201207,27,2,4,Minnesota,863,863,204861,1,2,219,2,6,675,9,601,76704,717,717,178611,0,0,0,2,6,675,4,563,73050
