Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200101,28,3,6,Mississippi,522,522,50557,2,4,186,4,14,469,26,217,8137,377,377,36843,1,2,122,0,0,0,13,100,3942
200101,29,2,4,Missouri,1069,1069,131898,16,32,2492,20,74,3355,42,433,53834,971,971,120129,15,30,2392,20,74,3355,39,409,52718
200101,30,4,8,Montana,82,82,10008,4,8,725,2,7,277,1,5,174,72,72,8976,3,6,628,1,4,115,0,0,0
200101,31,2,4,Nebraska,317,317,36854,2,4,175,0,0,0,3,26,797,247,247,27821,1,2,60,0,0,0,0,0,0
200101,32,4,8,Nevada,1864,1864,241681,1,2,100,1,3,317,131,1277,71643,1518,1518,204981,0,0,0,0,0,0,113,1046,60565
200101,33,1,1,New Hampshire,294,294,45752,2,4,300,0,0,0,1,8,659,217,217,36655,2,4,300,0,0,0,1,8,659
200101,34,1,2,New Jersey,1410,1410,172380,51,102,9635,5,15,794,24,495,22855,996,996,122899,46,92,8870,4,12,661,12,359,14361
200101,35,4,8,New Mexico,435,435,76605,0,0,0,0,0,0,3,342,14242,364,364,68444,0,0,0,0,0,0,2,326,13898
200101,36,1,2,New York,1222,1222,195702,69,138,8288,44,146,9358,45,326,19626,966,966,157092,56,112,7683,42,140,9106,15,170,11465
200101,37,3,5,North Carolina,4981,4981,649932,44,88,4639,44,135,4790,164,1932,83857,4362,4362,578573,38,76,3963,33,102,3127,155,1838,79894
200101,38,2,4,North Dakota,8,8,1501,0,0,0,0,0,0,3,40,2101,8,8,1501,0,0,0,0,0,0,3,40,2101
200101,39,2,3,Ohio,2141,2141,303791,20,40,3696,16,57,4895,49,448,17899,1579,1579,231537,16,32,2982,10,36,3572,4,44,2602
200101,40,3,7,Oklahoma,546,546,70389,8,16,980,0,0,0,3,71,2669,486,486,63052,8,16,980,0,0,0,1,60,2250
200101,41,4,9,Oregon,1202,1202,183108,22,44,3097,20,76,5990,20,251,12673,1020,1020,160429,15,30,2117,18,68,5409,16,223,11199
200101,42,1,2,Pennsylvania,1827,1827,232432,12,24,868,10,34,2755,13,113,6736,1326,1326,166768,1,2,132,6,21,2180,6,72,4444
200101,44,1,1,Rhode Island,152,152,20187,3,6,307,3,9,410,2,14,940,114,114,15767,3,6,307,3,9,410,2,14,940
200101,45,3,5,South Carolina,2069,2069,244614,16,32,1462,3,11,921,23,277,12042,1819,1819,214579,14,28,1239,2,8,755,17,231,9011
200101,46,2,4,South Dakota,146,146,14324,2,4,246,0,0,0,11,55,2013,106,106,10873,2,4,246,0,0,0,0,0,0
200101,47,3,6,Tennessee,2003,2003,248788,16,32,1669,9,34,1697,50,673,32435,1623,1623,194998,16,32,1669,8,31,1544,40,569,28720
200101,48,3,7,Texas,8609,8609,1115211,38,76,4159,73,287,11773,141,2832,141061,7426,7426,992386,30,60,3346,59,236,10129,130,2727,136762
200101,49,4,8,Utah,845,845,110321,6,12,1331,23,79,6679,8,99,12165,714,714,96538,4,8,982,21,73,6221,7,75,11049
200101,50,1,1,Vermont,102,102,11489,2,4,234,1,3,286,1,5,719,47,47,5834,1,2,50,1,3,286,0,0,0
200101,51,3,5,Virginia,3055,3055,361789,14,28,1066,4,14,1403,15,438,20875,2608,2608,317637,12,24,803,2,8,240,11,393,19290
200101,53,4,9,Washington,2002,2002,270744,33,66,6277,13,44,3609,55,1174,72782,1457,1457,207092,26,52,5113,9,32,2504,40,1010,61196
200101,54,3,5,West Virginia,206,206,21805,1,2,193,1,4,200,4,23,1068,70,70,6849,0,0,0,1,4,200,0,0,0
200101,55,2,3,Wisconsin,1090,1090,166400,26,52,4463,16,51,5474,33,281,15149,838,838,134311,21,42,3572,3,12,2460,13,167,10685
200101,56,4,8,Wyoming,65,65,9090,1,2,170,0,0,0,3,23,1015,46,46,7079,1,2,170,0,0,0,1,8,385
200101,US,0,0,United States,84168,84168,11406109,813,1626,124263,554,1953,134423,1739,27102,1637207,70978,70978,9831625,678,1356,106325,442,1588,110586,1364,23692,1456406
200101,R1,1,0,Northeast Region,6514,6514,938203,154,308,22138,68,223,14967,124,1588,116246,4815,4815,712107,117,234,18831,60,198,13757,66,1200,93144
200101,R2,2,0,Midwest Region,12620,12620,1816099,167,334,30681,114,401,29946,309,3586,209414,10307,10307,1526604,141,282,26467,87,317,23839,205,2822,178765
200101,R3,3,0,South Region,42169,42169,5143092,279,558,30233,236,855,47557,824,12710,724595,36077,36077,4484993,241,482,25138,178,662,36177,691,11457,660444
200101,R4,4,0,West Region,22865,22865,3508714,213,426,41211,136,474,41954,482,9218,586953,19779,19779,3107920,179,358,35890,117,411,36813,402,8213,524052
200101,D1,1,1,New England Division,2055,2055,337689,22,44,3348,9,28,2060,42,654,67029,1527,1527,265348,14,28,2145,8,25,1810,33,599,62874
200101,D2,1,2,Middle Atlantic Division,4459,4459,600515,132,264,18791,59,195,12907,82,934,49217,3288,3288,446759,103,206,16686,52,173,11947,33,601,30270
200101,D3,2,3,East North Central Divisi,8923,8923,1301802,105,210,19738,87,302,24510,176,2280,117509,7108,7108,1073587,85,170,16581,63,227,19204,93,1649,92316
200101,D4,2,4,West North Central Divisi,3697,3697,514297,62,124,10943,27,99,5436,133,1306,91904,3199,3199,453017,56,112,9886,24,90,4635,112,1173,86449
200101,D5,3,5,South Atlantic Division,26904,26904,3264146,187,374,19918,127,445,27637,528,8066,493539,23531,23531,2898177,160,320,15887,90,326,19229,452,7276,447508
200101,D6,3,6,East South Central Divisi,4675,4675,532154,32,64,3589,21,78,3387,107,1342,66707,3471,3471,400068,30,60,3407,15,58,2540,74,1056,56005
200101,D7,3,7,West South Central Divisi,10590,10590,1346792,60,120,6726,88,332,16533,189,3302,164349,9075,9075,1186748,51,102,5844,73,278,14408,165,3125,156931
200101,D8,4,8,Mountain Division,10199,10199,1382323,76,152,12476,54,194,15490,234,2921,171641,8502,8502,1188740,63,126,10819,46,167,13745,196,2456,147203
200101,D9,4,9,Pacific Division,12666,12666,2126391,137,274,28735,82,280,26464,248,6297,415312,11277,11277,1919181,116,232,25071,71,244,23068,206,5757,376849
