Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200707,01,3,6,Alabama,1559,1559,236625,1,2,138,1,3,192,31,364,17884,1122,1122,168267,0,0,0,0,0,0,22,240,10500
200707,02,4,9,Alaska,112,112,26063,8,16,2547,0,0,0,3,42,6634,61,61,16106,6,12,2064,0,0,0,3,42,6634
200707,04,4,8,Arizona,3279,3279,618683,9,18,2162,42,154,16591,43,275,34729,2647,2647,512168,5,10,1371,28,108,11706,36,217,24686
200707,05,3,7,Arkansas,616,616,101528,29,58,6163,11,43,3323,3,33,2061,487,487,82514,16,32,2967,10,40,3150,0,0,0
200707,06,4,9,California,5798,5798,1330363,85,170,23023,84,283,35054,125,2350,270392,4675,4675,1073782,71,142,19091,61,201,26677,100,2138,244712
200707,08,4,8,Colorado,2201,2201,533784,5,10,1147,5,17,2679,32,345,39966,1887,1887,456466,4,8,879,4,14,2335,21,260,28766
200707,09,1,1,Connecticut,616,616,164508,10,20,1177,1,4,150,9,206,79135,428,428,131350,6,12,756,1,4,150,3,112,73469
200707,10,3,5,Delaware,361,361,49610,3,6,761,4,13,1338,4,49,2603,234,234,34079,3,6,761,4,13,1338,2,32,2080
200707,11,3,5,District of Columbia,15,15,3290,3,6,525,0,0,0,1,169,16763,15,15,3290,3,6,525,0,0,0,1,169,16763
200707,12,3,5,Florida,6404,6404,1246754,71,142,14840,19,71,12515,90,1974,242584,5416,5416,1082539,67,134,14144,14,54,10428,66,1622,177137
200707,13,3,5,Georgia,4236,4236,684109,18,36,3700,14,49,5604,23,769,76915,3640,3640,593603,14,28,3160,11,40,5133,19,730,74230
200707,15,4,9,Hawaii,291,291,90605,1,2,233,0,0,0,1,41,5173,188,188,62093,1,2,233,0,0,0,0,0,0
200707,16,4,8,Idaho,1171,1171,186950,21,42,4465,3,12,1235,11,228,29650,991,991,146884,18,36,3855,1,4,414,9,217,25873
200707,17,2,3,Illinois,2414,2414,502134,23,46,5436,38,120,11818,66,931,101491,1885,1885,392765,16,32,3976,36,113,11213,53,809,91099
200707,18,2,3,Indiana,1860,1860,336281,30,60,5731,6,21,1740,21,323,15556,1582,1582,293908,27,54,5227,5,18,1740,16,294,14278
200707,19,2,4,Iowa,853,853,151609,8,16,1805,3,11,849,16,284,23901,729,729,131899,8,16,1805,3,11,849,16,284,23901
200707,20,2,4,Kansas,563,563,113923,15,30,3041,2,7,859,4,63,5052,424,424,88881,4,8,855,1,3,405,2,48,3630
200707,21,3,6,Kentucky,810,810,123569,15,30,1502,9,32,2881,43,545,31246,610,610,93628,14,28,1373,7,26,2366,40,529,30429
200707,22,3,7,Louisiana,1409,1409,223837,11,22,1701,2,7,551,44,589,50651,1097,1097,179143,9,18,1479,2,7,551,31,506,45215
200707,23,1,1,Maine,618,618,93165,7,14,1303,2,6,663,5,29,2378,332,332,54508,5,10,1104,0,0,0,2,10,840
200707,24,3,5,Maryland,1653,1653,315598,18,36,3262,2,7,721,2,38,3666,1581,1581,303028,18,36,3262,2,7,721,1,15,1488
200707,25,1,1,Massachusetts,796,796,166998,14,28,3290,8,25,2631,25,630,56942,477,477,106726,7,14,1582,6,19,2116,10,492,44086
200707,26,2,3,Michigan,1700,1700,321697,6,12,1061,3,9,651,30,278,20826,1179,1179,246982,5,10,935,0,0,0,13,184,13687
