Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200706,01,3,6,Alabama,1773,1773,283632,2,4,331,1,3,572,16,211,12751,1332,1332,219381,2,4,331,1,3,572,8,87,5809
200706,02,4,9,Alaska,114,114,27828,4,8,939,0,0,0,5,37,3931,81,81,22208,3,6,764,0,0,0,5,37,3931
200706,04,4,8,Arizona,3991,3991,750371,46,92,11701,32,109,11749,106,1179,131212,3367,3367,630280,41,82,10776,29,99,11030,103,1160,129597
200706,05,3,7,Arkansas,662,662,101072,14,28,2100,8,31,2706,8,92,9251,591,591,92524,12,24,1871,7,28,2556,8,92,9251
200706,06,4,9,California,6757,6757,1599381,88,176,19634,52,180,20618,161,2105,294590,5772,5772,1379744,78,156,17077,30,98,11605,126,1826,262673
200706,08,4,8,Colorado,2312,2312,546519,24,48,10177,21,69,12825,49,1499,156910,1974,1974,466136,23,46,9983,20,66,12481,37,1329,134791
200706,09,1,1,Connecticut,526,526,126681,4,8,504,2,6,620,11,202,13871,391,391,89539,2,4,294,1,3,268,5,104,7806
200706,10,3,5,Delaware,399,399,48863,3,6,759,7,27,1798,6,54,3377,255,255,31215,3,6,759,7,27,1798,4,34,2731
200706,11,3,5,District of Columbia,9,9,1556,0,0,0,0,0,0,0,0,0,9,9,1556,0,0,0,0,0,0,0,0,0
200706,12,3,5,Florida,7407,7407,1441413,62,124,14298,35,126,13923,148,2253,321705,6277,6277,1251989,56,112,12365,33,119,11986,112,1722,233121
200706,13,3,5,Georgia,4944,4944,792949,8,16,1484,12,42,4494,28,1003,99052,4144,4144,682507,5,10,1065,9,32,3991,20,932,94313
200706,15,4,9,Hawaii,394,394,104119,1,2,233,12,47,7258,18,534,118074,189,189,52232,1,2,233,10,40,5250,17,520,115725
200706,16,4,8,Idaho,1205,1205,206957,16,32,2933,20,79,5603,3,25,6815,967,967,158019,13,26,2323,18,72,4871,1,8,977
200706,17,2,3,Illinois,2694,2694,553373,50,100,12098,56,178,17742,45,1292,106342,1988,1988,409886,22,44,5491,54,172,17200,33,1190,98094
200706,18,2,3,Indiana,2114,2114,386625,28,56,6206,16,61,4395,46,312,17884,1754,1754,329583,18,36,4417,13,52,4016,42,290,17019
200706,19,2,4,Iowa,970,970,166084,18,36,3004,7,25,2840,21,159,14313,832,832,144021,16,32,2630,7,25,2840,20,154,13890
200706,20,2,4,Kansas,603,603,118190,22,44,4077,7,27,2140,11,240,20929,506,506,103549,21,42,3876,6,24,1800,11,240,20929
200706,21,3,6,Kentucky,1075,1075,163625,5,10,752,3,10,722,38,323,12000,841,841,128375,4,8,647,1,4,207,35,305,11389
200706,22,3,7,Louisiana,1336,1336,192629,55,110,9342,1,3,45,27,917,90561,884,884,126775,53,106,8962,1,3,45,10,682,70543
200706,23,1,1,Maine,591,591,93916,8,16,1695,2,7,511,14,121,7988,272,272,46587,5,10,1093,1,4,250,9,86,5356
200706,24,3,5,Maryland,1412,1412,253824,2,4,554,3,10,1030,11,436,39724,1312,1312,236106,1,2,250,3,10,1030,8,389,34614
200706,25,1,1,Massachusetts,778,778,178733,24,48,5436,13,42,3323,16,229,24304,403,403,104894,17,34,3851,9,29,2389,4,34,2929
200706,26,2,3,Michigan,1728,1728,319977,4,8,844,3,9,651,15,163,10256,1111,1111,231392,2,4,239,0,0,0,6,111,6612
