Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200104,01,3,6,Alabama,1492,1492,167530,10,20,1354,0,0,0,5,29,1698,1212,1212,140464,10,20,1354,0,0,0,3,19,1212
200104,02,4,9,Alaska,191,191,29292,34,68,6896,5,20,1744,8,59,5115,150,150,23558,33,66,6751,5,20,1744,7,54,4399
200104,04,4,8,Arizona,4279,4279,579573,9,18,1060,14,50,3857,88,1051,68473,3923,3923,539719,8,16,943,13,47,3692,87,1046,68317
200104,05,3,7,Arkansas,736,736,86377,18,36,3458,8,29,1556,25,225,9159,578,578,68414,15,30,2924,7,25,1400,23,192,8081
200104,06,4,9,California,9975,9975,1888818,46,92,10415,60,213,22537,110,2614,244280,8947,8947,1715417,39,78,9025,51,182,19688,93,2424,229997
200104,08,4,8,Colorado,3468,3468,508407,23,46,7370,16,62,5992,24,434,25635,2963,2963,421830,21,42,7035,15,58,5808,17,323,19699
200104,09,1,1,Connecticut,716,716,118997,4,8,997,3,10,786,6,45,1969,585,585,90138,3,6,632,3,10,786,3,29,1488
200104,10,3,5,Delaware,389,389,40302,0,0,0,0,0,0,7,107,6165,232,232,26975,0,0,0,0,0,0,2,60,4468
200104,11,3,5,District of Columbia,2,2,248,0,0,0,0,0,0,0,0,0,2,2,248,0,0,0,0,0,0,0,0,0
200104,12,3,5,Florida,10094,10094,1295453,91,182,13543,86,315,31465,144,1815,165225,9221,9221,1178543,86,172,12934,82,301,30513,129,1622,153348
200104,13,3,5,Georgia,6621,6621,767874,28,56,3780,39,152,7683,80,1681,90803,5653,5653,677435,23,46,3036,28,109,6991,62,1515,84922
200104,15,4,9,Hawaii,356,356,59940,0,0,0,2,8,565,0,0,0,356,356,59940,0,0,0,2,8,565,0,0,0
200104,16,4,8,Idaho,931,931,135471,5,10,1038,3,11,778,11,73,3892,777,777,115958,5,10,1038,1,4,231,10,68,3702
200104,17,2,3,Illinois,3882,3882,596991,39,78,6654,49,163,11793,71,860,61214,2946,2946,463151,15,30,3170,13,47,3318,46,489,39202
200104,18,2,3,Indiana,3167,3167,437451,40,80,6216,16,61,4556,26,397,23703,2715,2715,386364,34,68,5670,14,55,4348,24,385,23284
200104,19,2,4,Iowa,997,997,131177,33,66,4631,12,45,2524,8,147,9897,794,794,105095,32,64,4491,12,45,2524,7,142,8968
200104,20,2,4,Kansas,877,877,124780,32,64,5203,1,3,291,12,85,3916,717,717,100695,31,62,5042,1,3,291,1,20,704
200104,21,3,6,Kentucky,1503,1503,155954,20,40,1739,3,10,518,5,37,1682,1054,1054,120407,13,26,1212,0,0,0,1,6,495
200104,22,3,7,Louisiana,1225,1225,135186,14,28,1324,1,3,200,1,12,619,1020,1020,109308,4,8,324,0,0,0,0,0,0
200104,23,1,1,Maine,470,470,54418,7,14,1045,2,6,580,1,5,218,291,291,32407,6,12,950,0,0,0,0,0,0
200104,24,3,5,Maryland,1908,1908,238850,2,4,222,0,0,0,9,189,11765,1823,1823,229578,1,2,80,0,0,0,9,189,11765
200104,25,1,1,Massachusetts,1125,1125,194673,32,64,4008,4,13,1490,10,172,12543,680,680,122864,20,40,2321,2,6,513,3,131,8874
200104,26,2,3,Michigan,4258,4258,574843,34,68,6469,23,78,6441,49,446,18119,3017,3017,421911,22,44,3996,17,60,4976,25,306,11374
