Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200710,01,3,6,Alabama,1194,1194,182689,0,0,0,0,0,0,22,346,25904,855,855,128543,0,0,0,0,0,0,14,197,16272
200710,02,4,9,Alaska,98,98,22977,6,12,1794,2,6,1218,1,6,869,60,60,15596,5,10,1552,2,6,1218,1,6,869
200710,04,4,8,Arizona,1846,1846,353691,13,26,2657,37,135,12661,20,279,22611,1293,1293,271283,9,18,1980,36,131,12435,18,262,21404
200710,05,3,7,Arkansas,439,439,67734,10,20,1832,6,21,1096,10,75,6273,357,357,54545,3,6,186,5,18,923,7,44,4551
200710,06,4,9,California,3902,3902,931371,61,122,16194,39,133,15302,167,3320,410086,3188,3188,782695,52,104,13774,22,74,9954,128,2932,364593
200710,08,4,8,Colorado,1476,1476,397722,5,10,1896,9,31,4578,48,1093,125536,1209,1209,329133,4,8,1627,8,28,4234,33,832,91487
200710,09,1,1,Connecticut,468,468,122349,4,8,513,0,0,0,9,106,6509,353,353,89801,2,4,270,0,0,0,4,41,2757
200710,10,3,5,Delaware,247,247,32239,1,2,189,0,0,0,3,19,1169,149,149,20364,1,2,189,0,0,0,1,6,760
200710,11,3,5,District of Columbia,13,13,1513,0,0,0,0,0,0,0,0,0,13,13,1513,0,0,0,0,0,0,0,0,0
200710,12,3,5,Florida,4507,4507,933385,37,74,5309,5,17,3185,61,1996,293202,3776,3776,803619,34,68,4913,3,11,1619,44,1728,264320
200710,13,3,5,Georgia,3182,3182,541811,3,6,419,7,24,2937,26,794,67268,2803,2803,485055,1,2,172,5,18,2639,22,760,65109
200710,15,4,9,Hawaii,326,326,84635,1,2,233,1,4,1147,3,115,15384,106,106,27244,1,2,233,0,0,0,0,0,0
200710,16,4,8,Idaho,687,687,125089,11,22,1900,6,21,1187,3,37,9932,543,543,99559,6,12,1107,2,8,245,1,6,926
200710,17,2,3,Illinois,2150,2150,445858,55,110,12036,43,147,13607,38,810,65775,1672,1672,346093,38,76,7847,42,144,13424,26,707,57492
200710,18,2,3,Indiana,1566,1566,291282,16,32,3135,18,70,6027,11,256,20463,1309,1309,252961,11,22,2466,16,62,5429,7,230,19446
200710,19,2,4,Iowa,728,728,130752,50,100,8366,9,35,2922,3,63,6195,611,611,113796,48,96,7919,9,35,2922,2,57,5687
200710,20,2,4,Kansas,560,560,105852,10,20,1460,15,59,2319,18,132,8033,491,491,95537,10,20,1460,14,56,1913,18,132,8033
200710,21,3,6,Kentucky,786,786,136279,17,34,2736,3,11,939,22,266,13764,699,699,122475,16,32,2606,3,11,939,19,251,13248
200710,22,3,7,Louisiana,1255,1255,202122,20,40,3131,0,0,0,4,30,1726,970,970,162018,20,40,3131,0,0,0,0,0,0
200710,23,1,1,Maine,471,471,84209,1,2,159,2,7,511,5,46,4803,255,255,52926,0,0,0,1,4,250,1,21,3138
200710,24,3,5,Maryland,977,977,167527,1,2,177,0,0,0,6,450,45763,924,924,158677,1,2,177,0,0,0,4,420,42414
200710,25,1,1,Massachusetts,793,793,188765,20,40,4543,11,40,3941,23,218,22512,508,508,133923,14,28,3351,8,30,3239,7,45,4376
200710,26,2,3,Michigan,1459,1459,260153,7,14,1486,3,10,1096,22,155,12676,1022,1022,199503,5,10,1095,1,3,346,4,57,5534
