Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201201,01,3,6,Alabama,551,551,99320,1,2,266,0,0,0,15,321,19713,450,450,83808,0,0,0,0,0,0,13,276,16220
201201,02,4,9,Alaska,29,29,7307,1,2,260,1,3,400,0,0,0,19,19,5244,1,2,260,1,3,400,0,0,0
201201,04,4,8,Arizona,894,894,210831,1,2,276,1,3,431,18,305,19149,826,826,197912,1,2,276,1,3,431,17,300,18550
201201,05,3,7,Arkansas,324,324,58036,19,38,3509,0,0,0,0,0,0,299,299,51652,19,38,3509,0,0,0,0,0,0
201201,06,4,9,California,1525,1525,412956,38,76,17312,15,52,6378,33,463,68830,1247,1247,345384,37,74,17055,12,42,4920,22,358,56421
201201,08,4,8,Colorado,696,696,179469,1,2,340,1,4,710,7,287,24767,656,656,170525,1,2,340,1,4,710,6,282,24622
201201,09,1,1,Connecticut,112,112,36002,4,8,574,0,0,0,4,34,2613,90,90,28150,4,8,574,0,0,0,1,12,870
201201,10,3,5,Delaware,197,197,26611,6,12,1259,0,0,2674,5,111,8501,154,154,21011,6,12,1259,0,0,2674,4,102,8357
201201,11,3,5,District of Columbia,12,12,2320,11,22,1418,0,0,0,0,0,0,12,12,2320,11,22,1418,0,0,0,0,0,0
201201,12,3,5,Florida,2624,2624,659454,35,70,5471,42,129,14428,82,1853,152471,2374,2374,591749,29,58,4828,12,39,7531,66,1714,139363
201201,13,3,5,Georgia,1112,1112,206083,16,32,4228,2,7,244,13,525,65545,760,760,150142,15,30,4062,1,4,91,8,486,62696
201201,15,4,9,Hawaii,122,122,36753,1,2,643,0,0,0,5,85,10440,16,16,3553,0,0,0,0,0,0,1,7,1495
201201,16,4,8,Idaho,300,300,53966,1,2,217,5,20,1416,0,0,0,293,293,52450,1,2,217,5,20,1416,0,0,0
201201,17,2,3,Illinois,352,352,79029,4,8,902,1,4,320,5,47,3607,252,252,58749,3,6,665,1,4,320,2,12,1200
201201,18,2,3,Indiana,458,458,87726,6,12,870,18,71,3347,2,10,632,417,417,81470,5,10,788,17,68,3170,0,0,0
201201,19,2,4,Iowa,180,180,32886,0,0,0,3,10,891,7,82,5641,143,143,26094,0,0,0,3,10,891,6,76,5372
201201,20,2,4,Kansas,169,169,37007,11,22,3135,0,0,0,1,18,1642,129,129,27729,9,18,2643,0,0,0,0,0,0
201201,21,3,6,Kentucky,310,310,52912,2,4,190,3,11,448,9,111,4924,206,206,33836,1,2,60,2,8,330,5,68,2549
201201,22,3,7,Louisiana,795,795,139601,8,16,1485,0,0,0,6,78,5817,421,421,84547,0,0,0,0,0,0,0,0,0
201201,23,1,1,Maine,75,75,12414,0,0,0,1,4,200,3,62,6812,41,41,6860,0,0,0,1,4,200,2,55,6506
201201,24,3,5,Maryland,738,738,135208,2,4,596,0,0,0,9,152,14187,561,561,100505,0,0,0,0,0,0,5,63,4785
201201,25,1,1,Massachusetts,292,292,76351,9,18,2202,2,6,500,14,113,11075,226,226,61030,8,16,2036,2,6,500,2,35,3849
201201,26,2,3,Michigan,409,409,83793,0,0,0,1,3,181,3,38,2902,306,306,66857,0,0,0,0,0,0,0,0,0
201201,27,2,4,Minnesota,264,264,73680,0,0,0,0,0,0,5,322,40748,218,218,62496,0,0,0,0,0,0,3,309,39379
