Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200808,01,3,6,Alabama,821,821,132424,6,12,1300,0,0,0,12,143,10928,538,538,84824,6,12,1300,0,0,0,3,73,5226
200808,02,4,9,Alaska,54,54,12554,4,8,1358,1,4,591,1,16,1821,21,21,4471,1,2,281,0,0,0,0,0,0
200808,04,4,8,Arizona,1426,1426,288495,6,12,334,16,52,2223,17,316,7304,1254,1254,255590,5,10,136,15,49,1987,14,290,5743
200808,05,3,7,Arkansas,331,331,52591,9,18,1519,2,8,325,28,325,14040,238,238,38108,1,2,116,2,8,325,22,274,11079
200808,06,4,9,California,2296,2296,577913,40,80,11543,18,62,8472,80,1194,175618,1746,1746,456018,33,66,9788,11,39,5697,43,846,136248
200808,08,4,8,Colorado,1305,1305,305318,2,4,479,0,0,0,36,430,61293,1140,1140,264102,2,4,479,0,0,0,19,295,45432
200808,09,1,1,Connecticut,279,279,81840,2,4,341,2,7,1400,7,43,4330,198,198,55563,1,2,190,2,7,1400,3,23,2324
200808,10,3,5,Delaware,238,238,29087,1,2,244,0,0,0,3,16,1050,146,146,18224,1,2,244,0,0,0,1,6,695
200808,11,3,5,District of Columbia,4,4,706,0,0,0,0,0,0,1,6,556,4,4,706,0,0,0,0,0,0,1,6,556
200808,12,3,5,Florida,3232,3232,707077,26,52,7750,38,136,11016,110,2405,263656,2761,2761,610220,21,42,7079,34,122,9872,89,2113,227193
200808,13,3,5,Georgia,1733,1733,285399,7,14,953,9,29,3085,32,878,74462,1290,1290,220680,3,6,397,6,20,2507,23,778,67427
200808,15,4,9,Hawaii,184,184,54349,1,2,245,1,4,452,7,165,80725,45,45,12164,0,0,0,0,0,0,4,54,62417
200808,16,4,8,Idaho,584,584,99792,5,10,802,2,6,676,1,5,631,466,466,81386,3,6,549,0,0,0,0,0,0
200808,17,2,3,Illinois,1025,1025,223167,36,72,5645,23,79,7695,37,951,27089,738,738,160585,35,70,5423,22,76,7440,25,840,17038
200808,18,2,3,Indiana,1108,1108,198021,13,26,2312,6,22,2265,26,525,29169,880,880,159989,10,20,1444,3,12,1585,20,475,23249
200808,19,2,4,Iowa,509,509,89383,19,38,3837,6,20,1431,10,96,8261,373,373,63978,16,32,3251,5,16,1135,3,36,3493
200808,20,2,4,Kansas,395,395,72262,9,18,2489,6,23,3066,15,124,8940,307,307,56307,7,14,2060,5,19,2610,12,92,6334
200808,21,3,6,Kentucky,537,537,77766,4,8,433,21,74,4906,12,260,17632,462,462,66459,2,4,240,20,70,4771,7,227,13830
200808,22,3,7,Louisiana,814,814,135770,16,32,2434,4,16,931,26,481,30746,456,456,75750,14,28,2222,4,16,931,15,266,13294
200808,23,1,1,Maine,271,271,49213,8,16,1943,1,3,261,2,10,1144,121,121,22197,8,16,1943,0,0,0,0,0,0
200808,24,3,5,Maryland,759,759,136232,2,4,311,0,0,0,24,361,37475,614,614,109520,0,0,0,0,0,0,17,267,28413
200808,25,1,1,Massachusetts,504,504,131736,8,16,1678,5,20,2549,12,96,14929,283,283,87483,4,8,711,5,20,2549,4,56,10682
200808,26,2,3,Michigan,771,771,135555,3,6,1113,1,3,238,14,216,22164,504,504,94967,2,4,613,0,0,0,8,186,19571
200808,27,2,4,Minnesota,736,736,147592,4,8,1012,0,0,0,7,154,16720,523,523,110350,4,8,1012,0,0,0,2,126,14500
