Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201402,01,3,6,Alabama,710,710,146178,7,14,2791,0,0,0,16,547,50447,596,596,122400,7,14,2791,0,0,0,11,494,47612
201402,02,4,9,Alaska,53,53,13841,2,4,693,0,0,0,0,0,0,38,38,10410,1,2,393,0,0,0,0,0,0
201402,04,4,8,Arizona,1343,1343,331557,7,14,3409,1,4,330,37,1136,114154,1166,1166,287923,6,12,3308,1,4,330,33,1051,104126
201402,05,3,7,Arkansas,331,331,69956,11,22,1240,4,13,723,0,0,0,323,323,68586,11,22,1240,4,13,723,0,0,0
201402,06,4,9,California,2477,2477,740238,48,96,16738,28,95,19910,92,3401,529920,2061,2061,636437,46,92,15892,24,83,17929,60,3040,487732
201402,08,4,8,Colorado,1163,1163,325993,14,28,5534,7,22,2025,42,886,79682,1098,1098,308401,14,28,5534,7,22,2025,42,886,79682
201402,09,1,1,Connecticut,155,155,42762,1,2,152,0,0,0,3,23,1833,135,135,34770,0,0,0,0,0,0,1,8,1177
201402,10,3,5,Delaware,289,289,36335,5,10,258,0,0,0,4,62,5434,222,222,30433,5,10,258,0,0,0,1,6,700
201402,11,3,5,District of Columbia,48,48,9849,0,0,0,0,0,0,4,801,61502,48,48,9849,0,0,0,0,0,0,4,801,61502
201402,12,3,5,Florida,4066,4066,1083180,20,40,6592,24,76,11083,97,3614,944685,3677,3677,976389,20,40,6592,12,40,7836,75,3345,902765
201402,13,3,5,Georgia,1850,1850,341312,4,8,1279,5,20,2950,13,1032,132002,1375,1375,266630,3,6,1129,4,16,2768,7,906,121412
201402,15,4,9,Hawaii,161,161,58499,1,2,296,0,0,0,0,0,0,151,151,53494,1,2,296,0,0,0,0,0,0
201402,16,4,8,Idaho,450,450,92880,4,8,785,1,3,213,5,190,26132,401,401,83818,4,8,785,0,0,0,4,165,24142
201402,17,2,3,Illinois,488,488,122783,7,14,2193,23,72,12255,22,269,62080,395,395,100589,5,10,1642,22,69,11905,17,243,59204
201402,18,2,3,Indiana,694,694,140257,1,2,206,1,3,0,5,63,3413,617,617,124884,0,0,0,0,0,0,2,44,1923
201402,19,2,4,Iowa,147,147,31724,3,6,485,3,9,1055,5,134,25002,106,106,25186,2,4,350,1,3,470,5,134,25002
201402,20,2,4,Kansas,182,182,42230,8,16,1249,1,4,480,1,9,664,112,112,26515,2,4,332,1,4,480,0,0,0
201402,21,3,6,Kentucky,360,360,63951,4,8,400,3,11,960,11,254,15615,153,153,26693,2,4,120,2,8,670,0,0,0
201402,22,3,7,Louisiana,1002,1002,189520,11,22,1078,1,3,468,14,321,18344,513,513,105434,10,20,920,0,0,0,6,223,11990
201402,23,1,1,Maine,141,141,26999,1,2,40,0,0,0,2,12,691,83,83,16601,1,2,40,0,0,0,0,0,0
201402,24,3,5,Maryland,590,590,117043,6,12,832,0,0,0,16,710,89871,544,544,109922,0,0,0,0,0,0,14,567,76243
201402,25,1,1,Massachusetts,321,321,99266,10,20,2476,7,23,3375,16,536,118210,239,239,76233,8,16,2075,6,20,3079,5,424,101944
201402,26,2,3,Michigan,540,540,127839,11,22,2447,4,16,360,1,5,333,442,442,109367,10,20,2304,4,16,360,0,0,0
201402,27,2,4,Minnesota,445,445,131976,0,0,0,0,0,0,5,116,19007,388,388,118077,0,0,0,0,0,0,3,98,17732
