Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201007,01,3,6,Alabama,645,645,101840,1,2,99,15,59,5677,2,25,1388,535,535,83001,0,0,0,14,56,5361,0,0,0
201007,02,4,9,Alaska,91,91,20221,0,0,0,0,0,0,0,0,0,70,70,15516,0,0,0,0,0,0,0,0,0
201007,04,4,8,Arizona,882,882,187918,5,10,379,5,16,2345,3,34,4746,840,840,179587,5,10,379,5,16,2345,0,0,0
201007,05,3,7,Arkansas,320,320,76937,16,32,1846,3,12,463,6,144,7625,282,282,71638,15,30,1726,3,12,463,6,144,7625
201007,06,4,9,California,2151,2151,536835,16,32,5751,23,81,13375,94,1492,203661,1696,1696,436106,13,26,4083,21,75,12865,78,1371,185157
201007,08,4,8,Colorado,820,820,208916,3,6,921,3,11,1444,2,25,1747,738,738,189922,3,6,921,3,11,1444,1,20,1602
201007,09,1,1,Connecticut,200,200,46656,3,6,553,1,3,337,6,87,5472,149,149,31792,2,4,382,0,0,0,3,72,4844
201007,10,3,5,Delaware,211,211,27833,0,0,0,2,7,748,8,58,3022,164,164,21738,0,0,0,2,7,748,6,48,2627
201007,11,3,5,District of Columbia,12,12,2200,2,4,367,0,0,0,1,85,9168,0,0,0,0,0,0,0,0,0,0,0,0
201007,12,3,5,Florida,2487,2487,568001,7,14,1562,9,31,4335,28,362,42976,2136,2136,501367,6,12,1354,7,23,2477,18,238,32672
201007,13,3,5,Georgia,1131,1131,193320,1,2,150,2,7,583,84,550,66646,918,918,160298,0,0,0,1,4,446,80,510,64000
201007,15,4,9,Hawaii,144,144,43669,0,0,0,0,0,0,0,0,0,144,144,43669,0,0,0,0,0,0,0,0,0
201007,16,4,8,Idaho,317,317,66758,0,0,0,0,0,0,0,0,0,263,263,58046,0,0,0,0,0,0,0,0,0
201007,17,2,3,Illinois,675,675,144248,8,16,2008,5,16,2202,7,65,5128,489,489,104705,7,14,1771,4,13,1662,3,34,2839
201007,18,2,3,Indiana,893,893,153120,16,32,1739,2,8,532,15,406,25491,813,813,139784,15,30,1572,2,8,532,15,406,25491
201007,19,2,4,Iowa,496,496,87604,8,16,1538,0,0,0,10,155,11593,419,419,75568,6,12,1104,0,0,0,8,136,10149
201007,20,2,4,Kansas,304,304,62301,5,10,854,1,3,171,8,141,7426,218,218,47495,2,4,361,0,0,0,5,96,4861
201007,21,3,6,Kentucky,440,440,65175,4,8,523,19,75,4059,10,78,4359,383,383,55646,3,6,394,19,75,4059,9,73,4081
201007,22,3,7,Louisiana,783,783,133573,7,14,1346,2,6,392,4,37,2325,474,474,87693,2,4,500,0,0,0,0,0,0
201007,23,1,1,Maine,285,285,46985,2,4,310,0,0,0,4,26,1734,185,185,29828,1,2,125,0,0,0,2,16,1090
201007,24,3,5,Maryland,688,688,122903,8,16,1894,0,0,0,10,422,49002,534,534,93135,8,16,1894,0,0,0,5,336,17301
201007,25,1,1,Massachusetts,470,470,116302,12,24,2638,1,4,1060,16,355,60321,352,352,90963,9,18,1950,1,4,1060,7,260,52093
201007,26,2,3,Michigan,657,657,119465,1,2,297,10,30,2201,5,98,9998,455,455,89387,1,2,297,0,0,0,3,88,9301
201007,27,2,4,Minnesota,675,675,142100,1,2,125,3,12,1863,5,54,5127,544,544,118687,1,2,125,3,12,1863,2,38,3681
