Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201311,01,3,6,Alabama,505,505,106349,1,2,266,11,44,3079,8,143,10204,368,368,77733,0,0,0,11,44,3079,0,0,0
201311,02,4,9,Alaska,52,52,13861,3,6,848,0,0,0,0,0,0,40,40,11169,3,6,848,0,0,0,0,0,0
201311,04,4,8,Arizona,1057,1057,256605,2,4,389,2,7,787,3,106,17419,926,926,227452,1,2,288,2,7,787,1,36,9209
201311,05,3,7,Arkansas,334,334,72158,7,14,1045,4,14,610,13,206,11425,326,326,70975,7,14,1045,4,14,610,13,206,11425
201311,06,4,9,California,2476,2476,745909,39,78,13965,10,34,7144,89,3886,653435,2107,2107,654841,35,70,12464,6,21,4544,59,3389,590690
201311,08,4,8,Colorado,967,967,279696,15,30,5396,1,3,396,46,1160,109023,847,847,249813,15,30,5396,1,3,396,39,899,86389
201311,09,1,1,Connecticut,216,216,67379,3,6,543,1,3,360,5,65,4664,159,159,46396,2,4,407,1,3,360,3,49,3947
201311,10,3,5,Delaware,278,278,36810,9,18,1521,3,12,1249,8,73,12636,276,276,36693,9,18,1521,3,12,1249,7,68,12556
201311,11,3,5,District of Columbia,20,20,4104,1,2,175,0,0,0,0,0,0,20,20,4104,1,2,175,0,0,0,0,0,0
201311,12,3,5,Florida,4071,4071,1111885,21,42,5143,32,109,16358,85,2657,276595,3801,3801,1019496,20,40,4964,21,76,13727,64,2417,243848
201311,13,3,5,Georgia,1810,1810,347989,6,12,1088,2,7,871,23,838,55049,1427,1427,282318,4,8,758,1,4,734,20,817,53444
201311,15,4,9,Hawaii,212,212,70532,1,2,330,1,4,235,0,0,0,201,201,65027,1,2,330,1,4,235,0,0,0
201311,16,4,8,Idaho,501,501,109042,5,10,1554,1,3,498,2,86,8002,461,461,101200,5,10,1554,1,3,498,1,68,6569
201311,17,2,3,Illinois,848,848,227269,7,14,2247,10,35,4247,22,833,80872,692,692,193944,5,10,1648,10,35,4247,15,767,74958
201311,18,2,3,Indiana,936,936,206502,6,12,1315,2,7,335,52,746,49657,839,839,189614,5,10,1165,1,4,335,49,725,48271
201311,19,2,4,Iowa,728,728,135791,11,22,2032,1,3,282,11,283,34113,694,694,127525,11,22,2032,1,3,282,10,278,33545
201311,20,2,4,Kansas,376,376,89342,6,12,1689,0,0,0,18,224,17775,276,276,66004,4,8,1251,0,0,0,7,152,11572
201311,21,3,6,Kentucky,403,403,69520,15,30,1607,2,6,835,15,233,14482,210,210,36964,12,24,1180,0,0,0,5,40,2600
201311,22,3,7,Louisiana,901,901,175014,12,24,1798,1,3,468,5,60,3969,597,597,129412,11,22,1640,0,0,0,0,0,0
201311,23,1,1,Maine,251,251,53394,3,6,693,3,11,1365,3,19,1278,133,133,34764,1,2,360,2,8,1080,0,0,0
201311,24,3,5,Maryland,755,755,148840,0,0,0,0,0,0,29,700,60807,728,728,144052,0,0,0,0,0,0,27,637,54381
201311,25,1,1,Massachusetts,582,582,176639,8,16,3001,8,25,4486,19,258,38931,396,396,129096,5,10,2206,7,22,4047,5,125,22777
201311,26,2,3,Michigan,899,899,205521,6,12,1024,0,0,0,9,162,16406,706,706,168115,5,10,881,0,0,0,8,157,16004
201311,27,2,4,Minnesota,761,761,210720,1,2,605,9,32,3308,7,465,57200,647,647,186145,1,2,605,8,29,3053,5,446,55695
