Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200907,01,3,6,Alabama,1013,1013,161805,2,4,307,12,48,2988,21,329,27110,822,822,128365,1,2,188,12,48,2988,17,296,24199
200907,02,4,9,Alaska,80,80,20575,2,4,570,2,7,1153,0,0,0,63,63,17312,2,4,570,2,7,1153,0,0,0
200907,04,4,8,Arizona,1694,1694,342015,1,2,210,0,0,0,20,333,21031,1485,1485,301494,0,0,0,0,0,0,18,316,20008
200907,05,3,7,Arkansas,386,386,61834,17,34,2163,5,18,720,7,56,2250,326,326,52796,17,34,2163,5,18,720,7,56,2250
200907,06,4,9,California,2151,2151,549672,25,50,6688,16,56,8239,30,751,96221,1843,1843,474444,19,38,5186,13,46,7074,23,710,90916
200907,08,4,8,Colorado,795,795,203659,17,34,2540,3,11,1054,6,377,32443,722,722,189845,17,34,2540,2,8,710,4,367,31677
200907,09,1,1,Connecticut,217,217,61844,6,12,1280,0,0,0,10,244,11803,170,170,45355,5,10,1031,0,0,0,8,234,11431
200907,10,3,5,Delaware,284,284,32750,6,12,939,2,8,1496,9,173,10179,269,269,31045,6,12,939,2,8,1496,8,168,9864
200907,11,3,5,District of Columbia,20,20,3301,0,0,0,0,0,0,1,5,452, , , , , , , , , , , ,
200907,12,3,5,Florida,2817,2817,618823,14,28,1975,7,25,4909,13,156,16468,2374,2374,541851,2,4,511,6,22,4375,8,131,13702
200907,13,3,5,Georgia,1371,1371,222419,2,4,690,3,11,1463,5,28,2307,1097,1097,179503,1,2,524,2,8,1327,3,18,1289
200907,15,4,9,Hawaii,161,161,47120,1,2,252,0,0,0,3,37,13419,161,161,47120,1,2,252,0,0,0,3,37,13419
200907,16,4,8,Idaho,602,602,101074,4,8,654,11,43,1975,1,24,1695,522,522,87327,3,6,550,10,40,1800,1,24,1695
200907,17,2,3,Illinois,995,995,197574,14,28,3074,9,31,6247,23,288,42372,731,731,147767,13,26,2837,9,31,6247,19,256,39747
200907,18,2,3,Indiana,1035,1035,183683,3,6,662,2,7,300,33,462,34852,886,886,160012,3,6,662,1,4,300,29,436,32136
200907,19,2,4,Iowa,608,608,109261,9,18,1758,4,15,970,7,123,11833,543,543,98179,8,16,1609,4,15,970,7,123,11833
200907,20,2,4,Kansas,437,437,68884,3,6,677,0,0,0,1,5,385,374,374,57546,2,4,400,0,0,0,0,0,0
200907,21,3,6,Kentucky,651,651,88795,3,6,549,6,22,1985,3,17,1208,586,586,78607,2,4,356,6,22,1985,2,12,930
200907,22,3,7,Louisiana,938,938,146810,13,26,1431,7,27,1851,3,71,6242,681,681,109862,12,24,1302,7,27,1851,2,66,5943
200907,23,1,1,Maine,342,342,56144,2,4,360,0,0,0,2,10,664,251,251,42785,2,4,360,0,0,0,0,0,0
200907,24,3,5,Maryland,814,814,161260,0,0,0,0,0,0,3,26,2520,672,672,131442,0,0,0,0,0,0,0,0,0
200907,25,1,1,Massachusetts,444,444,102310,13,26,2481,2,7,1343,8,47,6085,299,299,73792,11,22,2055,1,4,950,2,15,2678
200907,26,2,3,Michigan,734,734,119295,2,4,469,10,30,2201,3,15,1170,468,468,81597,2,4,469,10,30,2201,0,0,0
200907,27,2,4,Minnesota,780,780,156871,4,8,1049,3,12,924,7,198,10145,679,679,140042,3,6,830,3,12,924,4,183,8560
