Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201408,01,3,6,Alabama,708,708,143190,1,2,265,1,4,682,18,407,51812,554,554,108160,1,2,265,1,4,682,17,397,51567
201408,02,4,9,Alaska,89,89,22661,1,2,311,1,3,546,2,12,1577,31,31,6751,0,0,0,0,0,0,2,12,1577
201408,04,4,8,Arizona,1362,1362,347206,2,4,197,1,4,6587,12,734,84740,1147,1147,297457,0,0,0,1,4,6587,7,660,76371
201408,05,3,7,Arkansas,402,402,82614,8,16,940,3,12,723,1,5,291,369,369,77299,5,10,580,1,4,275,0,0,0
201408,06,4,9,California,2756,2756,835780,41,82,16317,26,87,14288,112,2742,382406,2404,2404,735041,35,70,13668,20,67,11546,77,2312,322072
201408,08,4,8,Colorado,1577,1577,463517,14,28,5726,0,0,0,34,932,84675,1427,1427,421914,13,26,5337,0,0,0,30,854,77790
201408,09,1,1,Connecticut,256,256,79938,2,4,486,0,0,0,5,159,9355,214,214,63641,2,4,486,0,0,0,1,132,8000
201408,10,3,5,Delaware,343,343,43893,2,4,793,0,0,0,4,40,3606,262,262,36418,2,4,793,0,0,0,0,0,0
201408,11,3,5,District of Columbia,23,23,4959,1,2,222,0,0,0,4,754,61303,23,23,4959,1,2,222,0,0,0,4,754,61303
201408,12,3,5,Florida,5200,5200,1342526,29,58,8334,24,87,14186,52,1448,168442,4718,4718,1201279,27,54,8079,21,77,12542,41,1244,145189
201408,13,3,5,Georgia,2407,2407,508435,9,18,1863,88,304,27842,27,663,30276,2128,2128,459573,5,10,1281,87,301,27706,24,639,28444
201408,15,4,9,Hawaii,217,217,75896,0,0,0,0,0,0,0,0,0,199,199,66155,0,0,0,0,0,0,0,0,0
201408,16,4,8,Idaho,581,581,133335,5,10,1091,16,64,4430,9,162,16627,511,511,120806,4,8,850,16,64,4430,6,128,13692
201408,17,2,3,Illinois,970,970,239364,4,8,1380,22,76,12411,18,413,56655,801,801,198829,2,4,901,21,73,12066,12,359,51766
201408,18,2,3,Indiana,1201,1201,251371,10,20,2567,3,11,1464,15,197,13816,1052,1052,224495,8,16,2158,3,11,1464,6,108,7578
201408,19,2,4,Iowa,631,631,132493,24,48,5130,29,116,6638,16,167,16390,516,516,111745,20,40,4314,28,112,6359,13,131,12175
201408,20,2,4,Kansas,381,381,88270,10,20,2350,0,0,0,5,96,7218,299,299,66182,7,14,1711,0,0,0,4,91,6901
201408,21,3,6,Kentucky,522,522,92796,7,14,1375,4,14,1696,10,142,6201,313,313,54833,4,8,725,1,3,530,1,5,150
201408,22,3,7,Louisiana,1090,1090,207000,21,42,5373,1,3,472,5,194,33368,622,622,128749,20,40,5223,0,0,0,1,140,29950
201408,23,1,1,Maine,220,220,43639,1,2,160,1,4,540,5,68,8772,109,109,21979,0,0,0,1,4,540,3,52,5992
201408,24,3,5,Maryland,1063,1063,221433,3,6,1220,2,7,974,11,269,30995,1027,1027,215283,3,6,1220,1,3,450,8,121,18696
201408,25,1,1,Massachusetts,533,533,152082,42,84,13362,4,13,2126,24,482,61621,348,348,104340,38,76,11954,1,4,836,9,246,27553
201408,26,2,3,Michigan,1217,1217,281923,7,14,1908,5,18,1863,18,294,35937,860,860,207745,5,10,1384,3,12,1484,11,247,31155
201408,27,2,4,Minnesota,1073,1073,271240,5,10,1127,5,16,3669,22,585,95671,855,855,218796,3,6,800,3,10,2692,8,502,85213
