Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201105,01,3,6,Alabama,718,718,116601,2,4,346,0,0,0,2,29,2115,422,422,78504,1,2,80,0,0,0,0,0,0
201105,02,4,9,Alaska,71,71,19105,3,6,941,0,0,0,1,6,851,55,55,15875,3,6,941,0,0,0,1,6,851
201105,04,4,8,Arizona,934,934,202342,2,4,466,0,0,0,1,5,362,763,763,167846,0,0,0,0,0,0,0,0,0
201105,05,3,7,Arkansas,385,385,62753,7,14,1294,4,16,1251,34,595,28443,352,352,57633,7,14,1294,3,12,949,33,590,28246
201105,06,4,9,California,2265,2265,583316,33,66,15036,39,128,17535,108,2273,333895,1825,1825,481228,31,62,14238,34,113,15942,88,2066,309267
201105,08,4,8,Colorado,909,909,247350,7,14,2251,4,16,3075,6,131,9028,853,853,233170,7,14,2251,4,16,3075,5,123,8796
201105,09,1,1,Connecticut,185,185,51617,0,0,0,0,0,0,6,43,2927,135,135,36356,0,0,0,0,0,0,1,6,350
201105,10,3,5,Delaware,235,235,28515,3,6,455,2,7,1145,4,51,5224,178,178,21188,3,6,455,2,7,1145,2,41,4829
201105,11,3,5,District of Columbia,17,17,2951,1,2,176,2,6,540,1,45,6250,0,0,0,0,0,0,0,0,0,0,0,0
201105,12,3,5,Florida,2943,2943,714287,13,26,3644,35,107,9214,40,258,26210,2641,2641,638242,12,24,3435,5,17,2317,24,160,17359
201105,13,3,5,Georgia,1364,1364,243178,1,2,150,2,7,698,22,418,30402,1120,1120,202965,0,0,0,1,4,562,18,375,27657
201105,15,4,9,Hawaii,139,139,45130,0,0,0,0,0,0,6,57,3363,83,83,27751,0,0,0,0,0,0,0,0,0
201105,16,4,8,Idaho,351,351,74319,0,0,0,8,32,1887,2,17,1265,278,278,63904,0,0,0,8,32,1887,0,0,0
201105,17,2,3,Illinois,726,726,171915,18,36,6277,1,3,375,33,468,47535,556,556,136664,16,32,5814,1,3,375,26,414,43316
201105,18,2,3,Indiana,926,926,168169,8,16,1232,4,15,1221,6,76,6526,790,790,144031,5,10,962,2,8,738,3,58,5479
201105,19,2,4,Iowa,613,613,117355,6,12,1513,13,41,5537,4,25,1841,521,521,98287,5,10,1263,12,38,5216,1,8,800
201105,20,2,4,Kansas,338,338,66843,15,30,3105,1,4,380,4,44,2807,233,233,45132,2,4,410,1,4,380,2,32,2325
201105,21,3,6,Kentucky,385,385,62771,3,6,563,4,15,1251,8,83,5875,277,277,46865,2,4,425,4,15,1251,5,59,4476
201105,22,3,7,Louisiana,994,994,175120,23,46,3931,4,13,1013,24,340,42662,664,664,126116,19,38,3400,1,4,394,17,291,39388
201105,23,1,1,Maine,175,175,30401,1,2,171,0,0,0,3,56,2829,102,102,17831,0,0,0,0,0,0,2,46,2391
201105,24,3,5,Maryland,712,712,126831,4,8,1281,0,0,0,6,561,58626,577,577,100857,1,2,150,0,0,0,4,516,53838
201105,25,1,1,Massachusetts,459,459,124421,5,10,1257,2,6,695,19,390,43558,323,323,94976,3,6,875,1,3,400,5,240,28777
201105,26,2,3,Michigan,749,749,148985,1,2,194,2,7,711,3,17,1238,554,554,120019,1,2,194,1,4,473,2,12,801
201105,27,2,4,Minnesota,615,615,142920,2,4,305,2,8,640,6,76,14639,492,492,116076,1,2,135,2,8,640,4,57,12352
