Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201902,28,3,6,Mississippi,381,381,77685,3,6,1750,2,7,784,2,16,1056,206,206,49411,3,6,1750,0,0,0,0,0,0
201902,29,2,4,Missouri,527,527,135661,5,10,1294,3,12,1798,5,289,36869,448,448,116951,4,8,1101,3,12,1798,2,248,32972
201902,30,4,8,Montana,102,102,26276,6,12,1938,3,11,2571,1,9,1115,44,44,13525,1,2,299,1,4,1206,0,0,0
201902,31,2,4,Nebraska,245,245,56008,1,2,247,0,0,0,2,157,14198,133,133,31138,0,0,0,0,0,0,1,83,6426
201902,32,4,8,Nevada,1040,1040,251009,8,16,2666,1,4,215,11,275,21381,1036,1036,250379,8,16,2666,1,4,215,11,275,21381
201902,33,1,1,New Hampshire,150,150,40140,3,6,1060,0,0,0,1,5,466,69,69,15006,2,4,593,0,0,0,0,0,0
201902,34,1,2,New Jersey,693,693,139582,35,70,7622,12,39,3074,43,718,56402,492,492,108455,28,56,6257,6,18,2465,9,413,26055
201902,35,4,8,New Mexico,299,299,71688,0,0,0,0,0,0,3,145,2169,212,212,52146,0,0,0,0,0,0,1,135,1500
201902,36,1,2,New York,712,712,184167,48,96,13916,17,54,7798,93,2062,262004,372,372,108442,34,68,10079,11,35,5156,45,1748,219332
201902,37,3,5,North Carolina,3567,3567,802752,19,38,3775,0,0,0,68,1487,115486,2681,2681,592162,7,14,1894,0,0,0,27,1051,81869
201902,38,2,4,North Dakota,32,32,9005,0,0,0,0,0,0,0,0,0,5,5,1654,0,0,0,0,0,0,0,0,0
201902,39,2,3,Ohio,898,898,249228,25,50,7083,1,4,500,29,554,62186,694,694,201614,24,48,7073,1,4,500,24,520,59366
201902,40,3,7,Oklahoma,734,734,178286,18,36,4434,7,27,1788,7,304,41007,590,590,143083,13,26,3234,7,27,1788,6,298,40647
201902,41,4,9,Oregon,534,534,146556,31,62,11487,2,8,388,24,940,135411,454,454,125570,31,62,11487,2,8,388,23,935,134684
201902,42,1,2,Pennsylvania,896,896,210782,13,26,3757,20,67,9807,42,697,91316,588,588,143950,12,24,3511,19,64,9567,27,594,77603
201902,44,1,1,Rhode Island,65,65,12047,0,0,0,0,0,0,1,5,333,43,43,6985,0,0,0,0,0,0,0,0,0
201902,45,3,5,South Carolina,2389,2389,547749,1,2,770,1,3,604,24,421,40829,1595,1595,356015,1,2,770,1,3,604,2,11,2214
201902,46,2,4,South Dakota,70,70,15493,3,6,767,1,4,400,2,44,4428,46,46,10132,3,6,767,1,4,400,1,39,4109
201902,47,3,6,Tennessee,1910,1910,411349,2,4,512,12,42,6640,20,546,55935,1293,1293,278469,1,2,290,11,39,6415,13,402,42236
201902,48,3,7,Texas,9085,9085,2039107,62,124,13310,31,116,15567,219,5186,486612,6896,6896,1639278,41,82,9221,23,88,12667,199,4784,445977
201902,49,4,8,Utah,1199,1199,321540,6,12,1714,10,34,5111,26,325,40646,968,968,256738,5,10,1438,7,25,3534,18,232,28546
201902,50,1,1,Vermont,93,93,28814,1,2,268,0,0,0,3,39,3806,42,42,10681,0,0,0,0,0,0,1,27,2506
201902,51,3,5,Virginia,1413,1413,317056,20,40,2096,9,31,3911,28,1126,89193,1111,1111,247491,19,38,1953,8,28,3281,24,842,69924
201902,53,4,9,Washington,1441,1441,414639,54,108,17753,27,93,18386,37,642,75199,995,995,287029,41,82,14707,25,86,17418,30,590,69264
201902,54,3,5,West Virginia,169,169,26828,0,0,0,10,40,3200,11,56,5842,134,134,21456,0,0,0,10,40,3200,0,0,0
201902,55,2,3,Wisconsin,511,511,144207,9,18,3137,1,3,447,9,202,25729,364,364,106903,8,16,2891,0,0,0,1,112,16125
201902,56,4,8,Wyoming,97,97,37897,2,4,784,2,8,690,3,15,2254,46,46,24654,0,0,0,1,4,346,0,0,0
201902,US,0,0,United States,57379,57379,14011797,714,1428,206051,306,1091,159244,1272,29796,3503266,44263,44263,11049905,560,1120,167819,240,871,132635,854,24852,2984047
201902,R1,1,0,Northeast Region,3459,3459,846077,115,230,31888,63,207,30926,225,4105,510013,2096,2096,526193,81,162,22493,48,158,26777,99,3176,391320
201902,R2,2,0,Midwest Region,5664,5664,1553902,78,156,22061,26,92,16252,156,4017,501940,4187,4187,1203100,66,132,19319,22,79,14539,96,3409,445248
201902,R3,3,0,South Region,34735,34735,7917772,299,598,76504,121,450,54087,583,15622,1666249,26788,26788,6247839,230,460,62482,98,371,45533,422,12901,1415359
201902,R4,4,0,West Region,13521,13521,3694046,222,444,75598,96,342,57979,308,6052,825064,11192,11192,3072773,183,366,63525,72,263,45786,237,5366,732120
201902,D1,1,1,New England Division,1158,1158,311546,19,38,6594,14,47,10248,47,628,100291,644,644,165346,7,14,2646,12,41,9589,18,421,68329
201902,D2,1,2,Middle Atlantic Division,2301,2301,534531,96,192,25294,49,160,20678,178,3477,409722,1452,1452,360847,74,148,19847,36,117,17188,81,2755,322991
201902,D3,2,3,East North Central Division,3673,3673,1040580,61,122,17937,19,66,11420,121,2498,284531,2811,2811,835904,56,112,16642,16,57,10318,82,2147,249709
201902,D4,2,4,West North Central Division,1991,1991,513322,17,34,4124,7,26,4832,35,1519,217409,1376,1376,367196,10,20,2677,6,22,4221,14,1262,195539
201902,D5,3,5,South Atlantic Division,19347,19347,4549343,164,328,46518,50,187,21901,294,8859,996029,15769,15769,3724709,146,292,43353,46,173,19752,182,6948,827353
201902,D6,3,6,East South Central Division,3812,3812,796836,32,64,7136,18,62,8734,39,833,84042,2467,2467,520236,26,52,5726,12,43,6511,18,490,48496
201902,D7,3,7,West South Central Division,11576,11576,2571593,103,206,22850,53,201,23452,250,5930,586178,8552,8552,2002894,58,116,13403,40,155,19270,222,5463,539510
201902,D8,4,8,Mountain Division,7620,7620,1975975,40,80,11606,34,117,18406,114,2152,253993,6554,6554,1711826,27,54,7779,18,64,11234,83,1866,217054
201902,D9,4,9,Pacific Division,5901,5901,1718071,182,364,63992,62,225,39573,194,3900,571071,4638,4638,1360947,156,312,55746,54,199,34552,154,3500,515066
