Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200609,01,3,6,Alabama,1657,1657,251006,1,2,284,0,0,0,29,462,26954,1209,1209,188693,0,0,0,0,0,0,21,287,9040
200609,02,4,9,Alaska,112,112,24411,36,72,12748,7,27,4756,1,5,450,72,72,17403,34,68,12495,7,27,4756,0,0,0
200609,04,4,8,Arizona,3321,3321,625990,38,76,4875,14,48,4118,41,634,69683,2805,2805,550537,29,58,3097,10,35,3418,39,616,68033
200609,05,3,7,Arkansas,629,629,88952,38,76,6018,6,21,1445,42,425,24167,534,534,75933,30,60,4214,5,18,1308,38,384,22199
200609,06,4,9,California,6880,6880,1507178,94,188,20906,71,269,30985,221,4577,519769,5634,5634,1272079,70,140,15562,56,214,26193,183,4075,471237
200609,08,4,8,Colorado,2484,2484,624970,29,58,9058,16,51,5172,22,528,65694,2197,2197,570334,28,56,8841,14,45,4568,18,501,63408
200609,09,1,1,Connecticut,560,560,118193,21,42,3411,9,28,2863,15,172,9302,436,436,89847,20,40,3243,8,25,2612,8,98,5888
200609,10,3,5,Delaware,418,418,55398,9,18,1956,3,12,1190,7,72,7467,324,324,42461,9,18,1956,3,12,1190,6,65,7355
200609,11,3,5,District of Columbia,7,7,1024,3,6,471,1,3,251,2,181,13863,0,0,0,0,0,0,0,0,0,0,0,0
200609,12,3,5,Florida,8802,8802,1746846,76,152,13462,59,232,44679,120,3173,461995,7333,7333,1502102,58,116,10627,49,193,40151,94,2536,371033
200609,13,3,5,Georgia,5589,5589,859928,22,44,3730,20,78,6953,36,506,40408,4909,4909,769198,19,38,3404,16,63,6276,30,457,37758
200609,15,4,9,Hawaii,436,436,117350,1,2,235,0,0,0,1,8,2000,436,436,117350,1,2,235,0,0,0,1,8,2000
200609,16,4,8,Idaho,1132,1132,193730,14,28,2277,8,32,2303,10,164,13157,880,880,140753,11,22,1865,8,32,2303,6,131,10505
200609,17,2,3,Illinois,2966,2966,592669,49,98,11339,39,130,12562,63,1142,105685,2369,2369,485698,31,62,7249,37,124,12038,49,935,85431
200609,18,2,3,Indiana,1739,1739,390733,42,84,7945,9,31,2188,23,193,18013,1492,1492,352413,38,76,7147,7,24,1654,19,160,16225
200609,19,2,4,Iowa,827,827,135949,8,16,1994,12,43,3147,5,57,3991,705,705,116486,8,16,1994,12,43,3147,4,52,3567
200609,20,2,4,Kansas,665,665,111652,33,66,3939,7,23,2814,21,298,15398,583,583,100249,33,66,3939,7,23,2814,21,298,15398
200609,21,3,6,Kentucky,964,964,142686,8,16,1156,5,19,1589,12,159,9783,511,511,74851,7,14,1027,4,16,1029,5,32,2326
200609,22,3,7,Louisiana,1571,1571,222644,24,48,3636,1,4,350,11,98,7622,1256,1256,182830,23,46,3499,1,4,350,5,40,2987
200609,23,1,1,Maine,506,506,87871,12,24,2585,1,3,261,3,53,4919,205,205,41769,8,16,1691,0,0,0,1,40,4000
200609,24,3,5,Maryland,1572,1572,264772,41,82,5549,0,0,0,25,767,115307,1201,1201,219447,8,16,1379,0,0,0,9,594,100262
200609,25,1,1,Massachusetts,922,922,185451,40,80,8879,17,52,10932,32,492,47976,501,501,101504,28,56,6237,11,34,8714,10,270,26269
200609,26,2,3,Michigan,1956,1956,344968,7,14,1634,5,17,1560,35,609,75583,1376,1376,268450,4,8,1053,2,8,650,27,545,70487
