Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201605,01,3,6,Alabama,1032,1032,215022,4,8,1514,3,10,874,3,66,5625,808,808,168333,3,6,1325,1,4,220,0,0,0
201605,02,4,9,Alaska,107,107,29920,4,8,1016,3,10,1170,3,52,6514,30,30,6761,3,6,784,2,7,648,2,35,3826
201605,04,4,8,Arizona,2155,2155,568487,21,42,3754,1,4,814,38,1302,167640,1836,1836,479899,20,40,3407,1,4,814,14,1071,140661
201605,05,3,7,Arkansas,547,547,114581,16,32,4289,4,16,992,21,374,31376,466,466,102159,16,32,4289,4,16,992,19,360,30478
201605,06,4,9,California,4770,4770,1361889,51,102,20621,29,102,20246,126,5268,841654,4046,4046,1148810,47,94,18643,26,92,18986,91,4520,736663
201605,08,4,8,Colorado,2017,2017,628557,11,22,4227,9,32,4863,34,1468,206518,1607,1607,519490,2,4,718,6,22,3325,24,736,112727
201605,09,1,1,Connecticut,171,171,72653,4,8,1265,2,7,642,16,182,11728,116,116,43405,4,8,1265,2,7,642,12,157,9980
201605,10,3,5,Delaware,465,465,60498,7,14,1734,0,0,0,5,40,3054,358,358,51017,7,14,1734,0,0,0,2,11,1077
201605,11,3,5,District of Columbia,11,11,2506,1,2,214,1,4,503,1,346,34722,11,11,2506,1,2,214,1,4,503,1,346,34722
201605,12,3,5,Florida,6863,6863,1789940,40,80,10691,28,105,15199,76,1552,186338,6167,6167,1610088,38,76,10137,26,99,14160,61,1341,153127
201605,13,3,5,Georgia,3264,3264,689515,17,34,3668,6,19,3527,26,764,67516,2689,2689,568796,16,32,3518,6,19,3527,19,639,56741
201605,15,4,9,Hawaii,163,163,81907,0,0,0,0,0,0,7,70,20324,142,142,68810,0,0,0,0,0,0,7,70,20324
201605,16,4,8,Idaho,938,938,202320,32,64,6213,26,104,6252,14,268,25684,913,913,197213,32,64,6213,25,100,5950,13,256,24139
201605,17,2,3,Illinois,1088,1088,284938,6,12,1938,9,30,5885,27,834,105494,720,720,205064,3,6,1092,8,27,5735,22,783,100454
201605,18,2,3,Indiana,1426,1426,329520,18,36,4092,5,15,1464,7,251,22499,1303,1303,304108,16,32,3568,4,12,1305,3,221,20180
201605,19,2,4,Iowa,724,724,166303,9,18,2377,4,15,1652,6,203,34037,670,670,155584,9,18,2377,3,12,1152,4,183,32480
201605,20,2,4,Kansas,418,418,106356,10,20,1683,1,3,477,5,66,5463,188,188,48069,1,2,211,0,0,0,0,0,0
201605,21,3,6,Kentucky,773,773,148115,19,38,2789,3,10,722,13,270,23824,531,531,104902,15,30,2191,1,3,232,5,140,14416
201605,22,3,7,Louisiana,1235,1235,247263,10,20,2116,1,3,525,2,27,3312,775,775,152321,8,16,1634,1,3,525,0,0,0
201605,23,1,1,Maine,393,393,82342,4,8,786,1,3,333,5,39,6246,220,220,50754,2,4,410,0,0,0,3,29,5253
201605,24,3,5,Maryland,970,970,213351,0,0,0,1,4,899,23,1680,85564,902,902,200434,0,0,0,1,4,899,22,1604,73141
201605,25,1,1,Massachusetts,633,633,188275,20,40,5794,7,24,4514,18,273,34119,372,372,126501,14,28,3814,4,14,2600,5,160,16991
201605,26,2,3,Michigan,1556,1556,362866,7,14,1798,8,31,3852,41,961,72071,1050,1050,255550,4,8,550,7,28,3613,12,429,40786
