Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201312,01,3,6,Alabama,504,504,106863,3,6,470,9,36,4019,24,328,19296,385,385,81336,2,4,204,9,36,4019,14,160,7241
201312,02,4,9,Alaska,31,31,8041,2,4,530,0,0,0,0,0,0,17,17,4936,1,2,230,0,0,0,0,0,0
201312,04,4,8,Arizona,1369,1369,309653,27,54,5345,7,21,4587,48,1360,193925,1175,1175,271930,25,50,5142,7,21,4587,43,1242,179999
201312,05,3,7,Arkansas,261,261,52576,22,44,3038,0,0,0,5,62,5400,226,226,45518,22,44,3038,0,0,0,5,62,5400
201312,06,4,9,California,3270,3270,928850,33,66,11807,24,82,15147,155,5378,928810,2837,2837,813577,26,52,9211,17,60,11663,118,4743,837128
201312,08,4,8,Colorado,1152,1152,347598,0,0,0,3,10,1540,20,1248,151997,1061,1061,325898,0,0,0,2,6,1133,16,1105,139172
201312,09,1,1,Connecticut,248,248,71093,3,6,826,2,6,1497,4,71,5799,207,207,56948,3,6,826,2,6,1497,1,7,2336
201312,10,3,5,Delaware,279,279,35971,3,6,565,0,0,0,7,73,7108,223,223,31044,3,6,565,0,0,0,3,22,2870
201312,11,3,5,District of Columbia,8,8,1641,13,26,2281,0,0,0,0,0,0,8,8,1641,13,26,2281,0,0,0,0,0,0
201312,12,3,5,Florida,3650,3650,1018943,27,54,6976,29,98,13786,86,1858,258928,3202,3202,897719,25,50,6568,15,53,9411,52,1576,222282
201312,13,3,5,Georgia,1701,1701,321140,15,30,3413,2,6,300,7,471,66195,1425,1425,276457,14,28,3262,0,0,0,2,417,61243
201312,15,4,9,Hawaii,198,198,60066,0,0,0,0,0,0,3,117,11048,198,198,60066,0,0,0,0,0,0,3,117,11048
201312,16,4,8,Idaho,388,388,88839,1,2,328,19,76,4362,10,176,14751,380,380,87526,1,2,328,19,76,4362,10,176,14751
201312,17,2,3,Illinois,606,606,165486,7,14,3232,6,21,3583,22,259,25940,501,501,142358,6,12,2940,6,21,3583,15,203,20945
201312,18,2,3,Indiana,617,617,139043,7,14,1678,4,16,1514,57,663,42643,554,554,127944,6,12,1490,4,16,1514,52,604,38829
201312,19,2,4,Iowa,258,258,62898,4,8,904,2,7,505,3,97,10581,211,211,51127,4,8,904,1,4,250,3,97,10581
201312,20,2,4,Kansas,238,238,56138,7,14,1437,0,0,0,9,195,22974,142,142,35112,3,6,610,0,0,0,7,159,20108
201312,21,3,6,Kentucky,365,365,63598,6,12,659,7,25,4677,24,391,16292,258,258,48138,3,6,270,6,22,4225,17,271,7162
201312,22,3,7,Louisiana,820,820,163121,5,10,1095,1,3,468,11,403,10914,575,575,121599,5,10,1095,0,0,0,4,329,6435
201312,23,1,1,Maine,126,126,24112,1,2,157,0,0,0,5,86,7869,68,68,13687,0,0,0,0,0,0,1,57,5984
201312,24,3,5,Maryland,708,708,139244,1,2,356,1,3,600,18,460,40496,530,530,102587,1,2,356,1,3,600,9,151,11051
201312,25,1,1,Massachusetts,502,502,141500,14,28,9018,13,45,4715,20,914,686370,357,357,103375,10,20,8134,11,38,4277,5,669,651973
201312,26,2,3,Michigan,730,730,162966,2,4,737,5,19,1931,7,194,17356,548,548,123949,1,2,270,4,16,1692,3,174,15604
201312,27,2,4,Minnesota,572,572,171827,1,2,374,1,4,724,13,699,81932,484,484,150308,1,2,374,1,4,724,8,608,72606
