Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201203,01,3,6,Alabama,681,681,124606,2,4,415,3,12,598,15,434,35924,583,583,108570,1,2,149,3,12,598,12,379,31885
201203,02,4,9,Alaska,56,56,14269,0,0,0,0,0,0,0,0,0,45,45,12183,0,0,0,0,0,0,0,0,0
201203,04,4,8,Arizona,1237,1237,270453,4,8,696,5,15,2144,6,114,15726,910,910,205931,4,8,696,5,15,2144,0,0,0
201203,05,3,7,Arkansas,443,443,75270,5,10,459,6,22,1924,17,152,8232,410,410,66982,4,8,350,6,22,1924,16,141,7406
201203,06,4,9,California,2050,2050,563591,23,46,8477,32,111,17727,139,3974,606113,1563,1563,452033,21,42,7770,30,105,15936,119,3691,571560
201203,08,4,8,Colorado,913,913,250161,18,36,4598,12,36,3583,26,702,75068,834,834,231644,18,36,4598,12,36,3583,23,681,74053
201203,09,1,1,Connecticut,192,192,51788,2,4,717,10,32,4296,3,21,1732,168,168,40262,2,4,717,10,32,4296,0,0,0
201203,10,3,5,Delaware,231,231,28542,14,28,3153,2,8,961,6,49,5088,117,117,16031,14,28,3153,2,8,961,4,35,4536
201203,11,3,5,District of Columbia,22,22,4057,1,2,250,0,0,0,1,141,50000,22,22,4057,1,2,250,0,0,0,1,141,50000
201203,12,3,5,Florida,3438,3438,875781,12,24,1358,56,179,16164,67,1783,151745,3129,3129,799600,4,8,541,15,56,6639,48,1649,140455
201203,13,3,5,Georgia,1498,1498,270544,3,6,391,4,14,1611,11,270,24132,1191,1191,223241,2,4,241,3,11,1474,9,248,22541
201203,15,4,9,Hawaii,142,142,43442,0,0,0,1,4,570,19,220,18871,93,93,27343,0,0,0,1,4,570,10,120,12971
201203,16,4,8,Idaho,375,375,73544,1,2,150,10,39,2402,4,72,5380,344,344,68758,0,0,0,9,36,2263,2,52,3832
201203,17,2,3,Illinois,837,837,181741,23,46,5144,6,21,2979,15,597,104628,614,614,134189,22,44,4972,6,21,2979,8,542,99542
201203,18,2,3,Indiana,992,992,193939,16,32,3940,4,15,828,6,148,15114,910,910,180049,15,30,3784,2,8,592,5,143,14676
201203,19,2,4,Iowa,628,628,127097,6,12,1328,1,3,269,7,162,16683,504,504,101399,5,10,1079,1,3,269,5,146,15825
201203,20,2,4,Kansas,289,289,59110,6,12,1102,1,4,628,3,81,7745,155,155,34280,0,0,0,1,4,628,1,41,4000
201203,21,3,6,Kentucky,468,468,74560,8,16,1404,16,62,2496,15,336,14182,271,271,46192,6,12,1050,16,62,2496,11,292,11758
201203,22,3,7,Louisiana,926,926,171826,15,30,1715,1,3,249,8,83,5069,558,558,113510,12,24,1275,0,0,0,0,0,0
201203,23,1,1,Maine,155,155,28664,0,0,0,0,0,0,1,5,219,102,102,19964,0,0,0,0,0,0,0,0,0
201203,24,3,5,Maryland,766,766,143015,13,26,1694,0,0,0,6,274,24780,464,464,87155,10,20,800,0,0,0,1,12,939
201203,25,1,1,Massachusetts,465,465,113010,6,12,1252,5,15,1475,15,109,8817,264,264,68641,3,6,733,4,12,1180,1,14,1120
201203,26,2,3,Michigan,761,761,127129,0,0,0,1,3,238,10,92,11275,491,491,85738,0,0,0,0,0,0,6,69,9906
201203,27,2,4,Minnesota,579,579,136418,1,2,219,13,40,5298,4,67,7636,455,455,114151,0,0,0,3,10,1164,3,62,7063
