Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200912,01,3,6,Alabama,664,664,114671,1,2,114,5,19,649,18,346,23056,585,585,102352,1,2,114,5,19,649,15,324,21869
200912,02,4,9,Alaska,28,28,7489,2,4,773,0,0,0,0,0,0,21,21,6035,2,4,773,0,0,0,0,0,0
200912,04,4,8,Arizona,1153,1153,230323,1,2,210,2,6,331,13,266,27189,966,966,195311,0,0,0,2,6,331,12,256,26548
200912,05,3,7,Arkansas,285,285,45977,2,4,265,0,0,0,5,56,2910,275,275,44912,2,4,265,0,0,0,5,56,2910
200912,06,4,9,California,2379,2379,602342,30,60,10872,16,58,10619,44,601,81755,1998,1998,518716,26,52,9710,13,48,9446,35,555,76460
200912,08,4,8,Colorado,584,584,178449,6,12,2375,5,18,2887,10,210,15836,555,555,171113,6,12,2375,4,15,2137,10,210,15836
200912,09,1,1,Connecticut,164,164,41957,1,2,240,1,3,324,10,100,8091,125,125,27980,1,2,240,1,3,324,6,75,6552
200912,10,3,5,Delaware,221,221,26978,2,4,214,0,0,0,4,38,2323,184,184,23663,2,4,214,0,0,0,2,28,1839
200912,11,3,5,District of Columbia,15,15,2476,1,2,178,0,0,0,1,7,633, , , , , , , , , , , ,
200912,12,3,5,Florida,2446,2446,531697,6,12,1141,7,27,4795,60,1010,76762,2158,2158,475772,5,10,958,6,24,4717,50,917,69204
200912,13,3,5,Georgia,1082,1082,178636,4,8,678,2,7,1115,30,647,40067,875,875,145047,2,4,372,1,4,979,27,631,38873
200912,15,4,9,Hawaii,114,114,34818,0,0,0,1,4,1060,0,0,0,114,114,34818,0,0,0,1,4,1060,0,0,0
200912,16,4,8,Idaho,290,290,50333,0,0,0,1,4,222,0,0,0,275,275,47888,0,0,0,1,4,222,0,0,0
200912,17,2,3,Illinois,482,482,115441,3,6,655,1,4,750,12,215,24936,341,341,86440,3,6,655,1,4,750,6,166,20670
200912,18,2,3,Indiana,651,651,110947,4,8,589,2,6,531,10,158,12998,589,589,100875,3,6,558,1,3,431,6,117,9650
200912,19,2,4,Iowa,288,288,54472,2,4,622,12,47,4222,12,128,9345,267,267,50302,1,2,380,12,47,4222,12,128,9345
200912,20,2,4,Kansas,285,285,53305,3,6,358,7,27,2275,17,397,28199,266,266,50108,3,6,358,7,27,2275,17,397,28199
200912,21,3,6,Kentucky,373,373,53524,3,6,600,2,8,400,10,69,4065,351,351,49250,2,4,310,2,8,400,8,59,3495
200912,22,3,7,Louisiana,847,847,143881,18,36,2165,1,4,240,2,22,1241,632,632,113399,18,36,2165,0,0,0,0,0,0
200912,23,1,1,Maine,173,173,30725,1,2,313,0,0,0,3,15,886,95,95,18247,0,0,0,0,0,0,0,0,0
200912,24,3,5,Maryland,687,687,132335,1,2,180,50,200,16450,50,778,68352,628,628,121572,1,2,180,50,200,16450,47,725,63694
200912,25,1,1,Massachusetts,592,592,135744,12,24,3387,3,12,1446,18,233,19822,465,465,111284,10,20,2982,3,12,1446,4,137,11312
200912,26,2,3,Michigan,429,429,78286,0,0,0,1,3,239,4,30,2170,303,303,59349,0,0,0,0,0,0,1,15,1000
200912,27,2,4,Minnesota,444,444,104167,15,30,3813,4,13,1528,24,245,24138,375,375,90323,14,28,3665,4,13,1528,11,180,19976
200912,28,3,6,Mississippi,325,325,45605,5,10,1182,1,3,378,0,0,0,246,246,36617,5,10,1182,1,3,378,0,0,0
