Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201606,01,3,6,Alabama,988,988,198381,0,0,0,0,0,0,38,665,56766,727,727,141126,0,0,0,0,0,0,36,588,50411
201606,02,4,9,Alaska,106,106,31990,5,10,1576,2,7,1173,2,14,2213,23,23,6459,5,10,1576,1,4,650,0,0,0
201606,04,4,8,Arizona,2570,2570,660934,26,52,5665,4,15,2858,45,2074,174921,2376,2376,609554,25,50,5319,4,15,2858,44,2056,171743
201606,05,3,7,Arkansas,560,560,122427,17,34,2686,1,3,234,18,354,23316,442,442,98069,17,34,2686,1,3,234,16,336,22148
201606,06,4,9,California,5466,5466,1536255,57,114,22817,27,92,14412,144,3315,475176,4797,4797,1345929,55,110,21815,24,83,13263,112,2884,411462
201606,08,4,8,Colorado,2157,2157,653316,6,12,1809,5,18,2412,42,826,136584,1836,1836,564065,2,4,608,4,15,1363,37,790,131960
201606,09,1,1,Connecticut,255,255,88290,15,30,4375,3,9,690,16,210,32082,207,207,65134,15,30,4375,3,9,690,10,179,29926
201606,10,3,5,Delaware,406,406,55109,5,10,1372,1,4,436,3,20,1141,402,402,54663,5,10,1372,1,4,436,2,11,997
201606,11,3,5,District of Columbia,24,24,5469,0,0,0,0,0,0,6,903,90620,24,24,5469,0,0,0,0,0,0,6,903,90620
201606,12,3,5,Florida,7008,7008,1852297,56,112,13952,29,112,22288,116,2496,380445,6337,6337,1658176,54,108,13338,28,109,21774,100,2228,340690
201606,13,3,5,Georgia,3306,3306,712153,3,6,721,0,0,0,45,2161,263619,2741,2741,594386,2,4,589,0,0,0,37,2056,255648
201606,15,4,9,Hawaii,183,183,77474,0,0,0,0,0,0,11,593,150982,160,160,63130,0,0,0,0,0,0,11,593,150982
201606,16,4,8,Idaho,894,894,194416,4,8,1001,8,32,1440,9,97,9412,679,679,149377,4,8,1001,7,28,1138,5,60,6173
201606,17,2,3,Illinois,1084,1084,276087,12,24,4124,14,47,10379,32,361,55463,855,855,215589,7,14,2625,13,44,10166,26,303,49827
201606,18,2,3,Indiana,1394,1394,365248,42,84,9791,4,14,1100,7,52,4847,1156,1156,307261,38,76,8743,2,7,588,0,0,0
201606,19,2,4,Iowa,857,857,200974,9,18,1593,1,3,307,8,323,37511,762,762,178974,9,18,1593,1,3,307,8,323,37511
201606,20,2,4,Kansas,530,530,137820,18,36,2876,2,8,1179,4,158,23141,304,304,78863,4,8,586,0,0,0,1,112,19423
201606,21,3,6,Kentucky,789,789,148613,5,10,838,3,10,570,44,650,38272,539,539,103566,3,6,491,1,3,80,32,487,26703
201606,22,3,7,Louisiana,1271,1271,261965,2,4,501,0,0,0,19,343,26849,689,689,139569,1,2,280,0,0,0,15,268,19800
201606,23,1,1,Maine,437,437,92789,5,10,1001,3,11,933,2,15,2051,222,222,56023,3,6,616,2,8,600,0,0,0
201606,24,3,5,Maryland,1185,1185,264369,1,2,209,1,4,555,17,399,62960,1124,1124,253438,0,0,0,1,4,555,16,306,47758
201606,25,1,1,Massachusetts,787,787,216791,17,34,5843,7,25,4016,37,633,105304,467,467,133314,10,20,3962,5,18,3073,19,499,88477
201606,26,2,3,Michigan,1790,1790,419944,61,122,10982,12,41,5405,68,900,66029,1291,1291,320350,38,76,5578,10,34,4510,26,420,37545
