Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201011,01,3,6,Alabama,481,481,81343,1,2,142,11,36,1946,9,77,4559,404,404,68740,0,0,0,9,29,1118,8,72,4106
201011,02,4,9,Alaska,31,31,7284,1,2,269,1,4,631,0,0,0,21,21,5188,1,2,269,1,4,631,0,0,0
201011,04,4,8,Arizona,569,569,121207,0,0,0,0,0,0,7,186,18517,487,487,106441,0,0,0,0,0,0,2,125,11062
201011,05,3,7,Arkansas,224,224,42793,7,14,1441,7,25,1223,3,37,2123,184,184,35991,6,12,1149,7,25,1223,2,32,1468
201011,06,4,9,California,1397,1397,374971,35,70,13864,9,32,5201,75,1378,162501,1172,1172,318771,33,66,12888,6,23,4343,60,1274,147600
201011,08,4,8,Colorado,633,633,184543,7,14,2178,0,0,0,4,112,9687,561,561,167379,7,14,2178,0,0,0,3,107,9542
201011,09,1,1,Connecticut,240,240,69985,3,6,508,0,0,0,4,54,5234,205,205,64537,2,4,350,0,0,0,2,44,4915
201011,10,3,5,Delaware,181,181,23100,0,0,0,0,0,0,4,36,1653,117,117,16046,0,0,0,0,0,0,2,26,894
201011,11,3,5,District of Columbia,41,41,7115,2,4,352,0,0,0,0,0,0,41,41,7115,2,4,352,0,0,0,0,0,0
201011,12,3,5,Florida,1854,1854,422378,7,14,1484,11,44,5538,46,798,60922,1648,1648,385889,5,10,1062,11,44,5538,41,761,58392
201011,13,3,5,Georgia,941,941,163944,1,2,150,4,14,2391,8,72,4167,687,687,125402,0,0,0,3,11,2255,5,44,2200
201011,15,4,9,Hawaii,119,119,38137,4,8,3900,1,3,821,3,35,4588,77,77,27743,4,8,3900,0,0,0,2,30,4228
201011,16,4,8,Idaho,231,231,40561,0,0,0,4,16,775,14,199,23539,186,186,34072,0,0,0,2,8,529,13,194,22876
201011,17,2,3,Illinois,661,661,149798,18,36,3505,5,16,2880,7,68,8395,479,479,113749,17,34,3205,5,16,2880,3,36,5915
201011,18,2,3,Indiana,699,699,132464,5,10,1205,4,13,2000,8,105,9408,627,627,120459,5,10,1205,3,10,2000,8,105,9408
201011,19,2,4,Iowa,600,600,103595,19,38,3247,1,4,307,6,92,8719,546,546,95515,18,36,3095,1,4,307,4,77,7553
201011,20,2,4,Kansas,325,325,55111,16,32,2543,1,3,488,2,24,2757,264,264,42131,14,28,2195,0,0,0,1,10,1601
201011,21,3,6,Kentucky,350,350,65463,0,0,0,1,4,200,3,49,4564,331,331,62464,0,0,0,1,4,200,2,44,4396
201011,22,3,7,Louisiana,716,716,126151,27,54,4395,0,0,0,4,44,2011,468,468,86817,22,44,3678,0,0,0,0,0,0
201011,23,1,1,Maine,207,207,39839,2,4,1140,0,0,0,1,5,219,100,100,22905,2,4,1140,0,0,0,0,0,0
201011,24,3,5,Maryland,638,638,118063,1,2,90,1,3,269,5,51,4853,565,565,104860,1,2,90,0,0,0,3,33,2718
201011,25,1,1,Massachusetts,490,490,129816,6,12,1325,2,7,1014,12,319,29327,365,365,103525,3,6,590,1,4,439,5,274,25114
201011,26,2,3,Michigan,858,858,147649,1,2,587,1,4,210,7,96,7848,668,668,114792,1,2,587,1,4,210,6,91,7412
201011,27,2,4,Minnesota,432,432,98356,1,2,219,1,4,515,4,130,10703,336,336,81530,0,0,0,1,4,515,2,120,9901
