Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200202,01,3,6,Alabama,1751,1751,206065,9,18,931,0,0,0,4,23,995,1380,1380,167930,8,16,791,0,0,0,1,8,450
200202,02,4,9,Alaska,94,94,15669,13,26,3652,0,0,0,3,16,1955,68,68,11923,12,24,3449,0,0,0,3,16,1955
200202,04,4,8,Arizona,4120,4120,581556,31,62,5367,13,44,3325,13,216,13977,3492,3492,504767,30,60,5297,12,41,3160,11,204,13061
200202,05,3,7,Arkansas,593,593,78113,16,32,1868,9,35,1262,2,32,954,459,459,62648,14,28,1592,7,28,1016,2,32,954
200202,06,4,9,California,8022,8022,1421749,50,100,10423,53,195,18640,155,2735,194910,7224,7224,1273636,43,86,8958,47,175,16596,140,2597,185345
200202,08,4,8,Colorado,2382,2382,359393,30,60,4958,12,44,4970,21,172,11928,2004,2004,301200,29,58,4821,10,37,3829,14,113,8408
200202,09,1,1,Connecticut,462,462,83673,1,2,128,3,10,952,15,89,1707,389,389,65329,1,2,128,3,10,952,12,72,1211
200202,10,3,5,Delaware,386,386,42214,0,0,0,0,0,0,5,51,1826,233,233,29270,0,0,0,0,0,0,0,0,0
200202,11,3,5,District of Columbia,2,2,248,0,0,0,0,0,0,0,0,0,2,2,248,0,0,0,0,0,0,0,0,0
200202,12,3,5,Florida,10681,10681,1446525,82,164,13695,102,394,38918,202,4316,346031,9817,9817,1337897,80,160,13549,100,387,38500,188,4174,332614
200202,13,3,5,Georgia,6048,6048,676068,31,62,3602,19,66,2798,83,1374,60411,4914,4914,562032,26,52,3216,9,36,2293,59,1229,54062
200202,15,4,9,Hawaii,282,282,49353,0,0,0,0,0,0,1,7,419,199,199,35754,0,0,0,0,0,0,0,0,0
200202,16,4,8,Idaho,541,541,68291,4,8,516,8,28,2631,5,71,2453,364,364,48085,3,6,391,4,14,1909,4,66,2266
200202,17,2,3,Illinois,2557,2557,412023,26,52,4497,24,81,6643,34,627,44482,2173,2173,354775,16,32,3019,7,26,2456,18,309,25387
200202,18,2,3,Indiana,1891,1891,264440,36,72,6147,8,30,3090,17,198,9669,1655,1655,237434,33,66,5810,7,27,2991,15,188,9154
200202,19,2,4,Iowa,538,538,70105,8,16,1644,1,4,296,43,708,60184,451,451,57330,8,16,1644,1,4,296,42,703,59866
200202,20,2,4,Kansas,636,636,85776,11,22,2345,12,47,3651,11,98,5364,557,557,75094,8,16,1817,11,44,3518,10,88,4858
200202,21,3,6,Kentucky,1371,1371,133234,7,14,570,12,44,3280,14,147,9472,926,926,98230,5,10,395,8,31,2543,8,105,7725
200202,22,3,7,Louisiana,1175,1175,140496,19,38,1836,1,3,201,5,40,1719,974,974,114337,8,16,868,0,0,0,4,31,1254
200202,23,1,1,Maine,341,341,43813,1,2,300,0,0,0,1,5,219,208,208,28413,1,2,300,0,0,0,0,0,0
200202,24,3,5,Maryland,1844,1844,223466,4,8,436,1,4,257,7,132,7564,1809,1809,218519,4,8,436,1,4,257,7,132,7564
200202,25,1,1,Massachusetts,822,822,137560,22,44,3594,4,13,1222,10,282,20703,509,509,88222,17,34,3011,2,7,691,5,227,15556
200202,26,2,3,Michigan,2132,2132,303046,11,22,2431,14,53,4879,45,344,21343,1550,1550,233522,10,20,2310,13,50,4647,24,219,16177
