Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201303,01,3,6,Alabama,764,764,147540,1,2,266,0,0,0,12,119,9141,605,605,121208,0,0,0,0,0,0,7,58,5008
201303,02,4,9,Alaska,76,76,18221,2,4,307,1,3,263,2,13,2255,57,57,14191,2,4,307,1,3,263,2,13,2255
201303,04,4,8,Arizona,1645,1645,402031,3,6,352,12,37,3554,15,144,19211,1397,1397,343741,1,2,174,11,34,3256,8,48,7937
201303,05,3,7,Arkansas,433,433,77323,16,32,1385,4,16,685,5,88,3507,426,426,76468,16,32,1385,4,16,685,5,88,3507
201303,06,4,9,California,2895,2895,843283,32,64,11075,37,123,24614,126,1758,251820,2442,2442,712167,28,56,9382,32,106,22160,90,1475,219790
201303,08,4,8,Colorado,1363,1363,365635,11,22,3664,2,8,1192,29,1334,142480,1292,1292,347740,11,22,3664,2,8,1192,28,1329,141928
201303,09,1,1,Connecticut,210,210,56725,3,6,1127,4,14,1283,28,377,55930,173,173,41921,3,6,1127,4,14,1283,23,342,53423
201303,10,3,5,Delaware,317,317,39588,9,18,1157,0,0,0,7,43,3422,246,246,32790,9,18,1157,0,0,0,3,19,1728
201303,11,3,5,District of Columbia,30,30,5934,2,4,368,0,0,0,1,10,725,30,30,5934,2,4,368,0,0,0,1,10,725
201303,12,3,5,Florida,4841,4841,1335943,16,32,3082,19,68,10479,105,2848,264788,4469,4469,1225788,8,16,1767,18,65,10080,87,2691,247332
201303,13,3,5,Georgia,1964,1964,369928,13,26,3087,3,10,915,31,949,68643,1553,1553,298745,12,24,2937,2,7,779,21,853,62293
201303,15,4,9,Hawaii,153,153,45781,0,0,0,0,0,0,21,190,36489,142,142,40651,0,0,0,0,0,0,21,190,36489
201303,16,4,8,Idaho,525,525,112125,1,2,146,9,35,2301,2,34,2374,487,487,104344,1,2,146,8,32,2090,1,24,1597
201303,17,2,3,Illinois,813,813,200963,20,40,6636,7,24,2949,30,466,47328,627,627,159375,19,38,6296,6,21,2520,25,424,44379
201303,18,2,3,Indiana,1037,1037,212789,8,16,1946,4,15,828,12,220,15056,930,930,194437,8,16,1946,3,12,828,10,207,13968
201303,19,2,4,Iowa,609,609,126485,4,8,939,6,22,2153,14,73,8933,466,466,103535,3,6,794,6,22,2153,1,8,968
201303,20,2,4,Kansas,406,406,88703,6,12,1092,1,3,488,4,68,6710,274,274,61109,3,6,655,0,0,0,1,20,2715
201303,21,3,6,Kentucky,488,488,86621,5,10,818,5,20,2067,20,231,13306,321,321,62272,0,0,0,5,20,2067,15,165,10267
201303,22,3,7,Louisiana,1178,1178,217736,15,30,5809,1,3,249,8,88,6403,614,614,127957,2,4,3623,0,0,0,0,0,0
201303,23,1,1,Maine,164,164,27694,2,4,399,0,0,0,5,46,12438,70,70,13050,1,2,190,0,0,0,3,36,12000
201303,24,3,5,Maryland,1021,1021,199823,0,0,0,0,0,0,8,711,49950,1008,1008,197818,0,0,0,0,0,0,7,592,40075
201303,25,1,1,Massachusetts,506,506,137844,7,14,2153,6,21,2798,26,359,41314,343,343,97572,6,12,2013,4,15,1823,10,248,32001
201303,26,2,3,Michigan,839,839,184609,5,10,1261,1,4,400,9,102,9016,555,555,132772,4,8,1073,0,0,0,3,38,3936
201303,27,2,4,Minnesota,653,653,164955,4,8,820,7,27,3330,11,499,71933,550,550,142202,4,8,820,7,27,3330,4,448,67160
