Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200504,01,3,6,Alabama,2081,2081,284365,8,16,1098,15,59,2192,11,136,21922,1659,1659,227179,2,4,121,14,56,1892,5,40,9143
200504,02,4,9,Alaska,189,189,40122,19,38,6101,5,18,1940,10,189,24187,146,146,32546,19,38,6101,5,18,1940,10,189,24187
200504,04,4,8,Arizona,7037,7037,1055193,22,44,4009,11,38,3779,55,1458,98443,5355,5355,934818,13,26,2647,5,18,2512,49,1385,92077
200504,05,3,7,Arkansas,1022,1022,150400,15,30,2920,11,33,1732,6,33,1742,915,915,138565,14,28,2885,10,30,1600,4,22,1100
200504,06,4,9,California,14519,14519,3008169,155,310,31280,154,502,49612,195,2871,321752,12077,12077,2570405,139,278,27957,125,407,40649,143,2445,282197
200504,08,4,8,Colorado,3714,3714,743028,24,48,4189,9,31,4229,31,298,26330,3464,3464,700648,24,48,4189,8,28,3906,27,270,23574
200504,09,1,1,Connecticut,687,687,144428,7,14,993,3,11,782,20,195,12670,515,515,103305,6,12,836,2,7,523,11,91,6689
200504,10,3,5,Delaware,749,749,85405,0,0,0,0,0,0,3,97,6333,427,427,50719,0,0,0,0,0,0,1,81,6000
200504,11,3,5,District of Columbia,6,6,786,0,0,0,1,4,421,1,216,17500,6,6,786,0,0,0,1,4,421,1,216,17500
200504,12,3,5,Florida,18073,18073,3169346,102,204,20949,36,132,18939,369,6985,704329,14709,14709,2662823,90,180,17684,28,106,16452,301,5881,599616
200504,13,3,5,Georgia,7297,7297,1027991,18,36,2349,13,49,3440,62,1125,76083,6277,6277,900376,13,26,1831,10,39,2829,42,980,68241
200504,15,4,9,Hawaii,555,555,125188,1,2,250,4,15,1739,18,250,43942,147,147,36459,0,0,0,0,0,0,0,0,0
200504,16,4,8,Idaho,1628,1628,261667,14,28,2731,24,91,4052,11,85,6068,1134,1134,170286,7,14,1358,15,58,2272,10,71,5402
200504,17,2,3,Illinois,4471,4471,860364,78,156,15789,74,244,22804,63,1105,119628,3579,3579,700304,39,78,6423,70,231,21620,51,963,108930
200504,18,2,3,Indiana,3118,3118,516787,63,126,13229,19,71,6239,43,519,23946,2767,2767,466836,49,98,10345,15,59,5190,36,451,20621
200504,19,2,4,Iowa,1331,1331,212414,17,34,1926,10,34,2787,22,490,34269,1076,1076,176084,17,34,1926,10,34,2787,21,472,33287
200504,20,2,4,Kansas,1017,1017,156195,47,94,7979,3,12,1188,4,187,12927,868,868,133136,42,84,7012,0,0,0,3,181,12645
200504,21,3,6,Kentucky,1829,1829,246770,6,12,736,15,58,2056,22,462,18974,1037,1037,136860,5,10,651,13,51,1454,12,323,11916
200504,22,3,7,Louisiana,1735,1735,234115,10,20,1180,3,10,820,4,31,2698,1348,1348,188341,3,6,295,1,3,311,2,15,1719
200504,23,1,1,Maine,701,701,104749,11,22,2080,1,3,261,9,65,8078,372,372,56168,8,16,1380,0,0,0,5,43,6254
200504,24,3,5,Maryland,2407,2407,381357,13,26,1773,6,23,1931,10,329,40161,2154,2154,354408,12,24,1628,5,20,1614,5,261,34109
200504,25,1,1,Massachusetts,1095,1095,229182,48,96,11531,17,59,5442,34,471,49616,626,626,143353,34,68,8555,11,41,3884,14,220,22373
200504,26,2,3,Michigan,3930,3930,586722,21,42,3472,14,50,5063,39,452,32936,2728,2728,426490,16,32,2757,10,38,3875,29,376,27713
