Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201006,01,3,6,Alabama,721,721,116129,4,8,445,1,3,315,2,27,1515,606,606,95397,4,8,445,0,0,0,0,0,0
201006,02,4,9,Alaska,71,71,17423,4,8,1271,1,4,582,2,26,2752,25,25,5110,1,2,90,0,0,0,1,5,586
201006,04,4,8,Arizona,987,987,203368,18,36,4195,0,0,0,5,72,8740,846,846,176384,18,36,4195,0,0,0,0,0,0
201006,05,3,7,Arkansas,422,422,70824,19,38,2172,1,4,150,49,688,29635,367,367,62355,18,36,1911,1,4,150,44,636,25700
201006,06,4,9,California,2741,2741,682374,35,70,12430,40,139,21800,86,1517,212592,2222,2222,559591,32,64,11665,36,127,19901,70,1359,189187
201006,08,4,8,Colorado,855,855,223447,3,6,1162,4,13,1480,3,70,5356,712,712,188561,3,6,1162,2,6,661,2,63,5153
201006,09,1,1,Connecticut,196,196,49701,3,6,560,1,3,335,6,42,2115,144,144,31289,3,6,560,1,3,335,2,17,1160
201006,10,3,5,Delaware,249,249,30507,6,12,1566,0,0,0,4,33,1529,155,155,20184,6,12,1566,0,0,0,1,18,690
201006,11,3,5,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201006,12,3,5,Florida,2646,2646,570564,15,30,3498,9,35,4709,38,578,60196,2136,2136,465282,14,28,3239,7,27,4241,29,468,50072
201006,13,3,5,Georgia,1293,1293,208123,1,2,257,5,19,3616,18,240,15860,865,865,145002,0,0,0,4,16,3480,13,184,12105
201006,15,4,9,Hawaii,160,160,52904,0,0,0,0,0,0,1,5,758,160,160,52904,0,0,0,0,0,0,1,5,758
201006,16,4,8,Idaho,436,436,78364,1,2,214,2,6,548,11,109,7906,379,379,68799,0,0,0,2,6,548,9,90,6425
201006,17,2,3,Illinois,799,799,169201,6,12,1717,10,33,5102,13,287,58897,561,561,122465,4,8,1126,9,30,4922,8,254,56509
201006,18,2,3,Indiana,1016,1016,181138,46,92,5060,2,8,602,3,17,2366,847,847,152055,43,86,4526,1,4,602,1,7,578
201006,19,2,4,Iowa,700,700,129061,3,6,735,13,40,4676,5,49,3047,560,560,103252,2,4,525,12,37,4416,4,42,2733
201006,20,2,4,Kansas,581,581,97661,14,28,1727,1,3,270,3,33,3137,475,475,74548,2,4,242,1,3,270,1,10,1416
201006,21,3,6,Kentucky,453,453,69054,3,6,394,10,40,30779,13,94,36116,362,362,55824,2,4,265,10,40,30779,12,89,35838
201006,22,3,7,Louisiana,835,835,143245,7,14,1253,0,0,0,5,45,2773,428,428,81011,5,10,848,0,0,0,0,0,0
201006,23,1,1,Maine,312,312,47705,2,4,490,1,3,366,3,23,1503,150,150,23014,0,0,0,0,0,0,0,0,0
201006,24,3,5,Maryland,736,736,130316,5,10,777,0,0,0,10,328,53222,545,545,93772,5,10,777,0,0,0,4,226,18093
201006,25,1,1,Massachusetts,683,683,165053,13,26,5919,24,89,8397,46,553,47486,444,444,111813,9,18,4955,23,86,8102,26,262,18713
201006,26,2,3,Michigan,772,772,141905,2,4,242,5,16,1025,8,159,10063,530,530,102949,2,4,242,4,13,786,6,149,9511
201006,27,2,4,Minnesota,689,689,141897,5,10,1431,3,11,1418,6,68,7190,448,448,92744,2,4,555,2,8,1119,1,38,4650
