Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200304,01,3,6,Alabama,1819,1819,229421,7,14,691,5,20,1541,32,255,12010,955,955,127531,3,6,247,4,16,1265,27,206,9571
200304,02,4,9,Alaska,191,191,35867,69,138,18364,9,34,4059,0,0,0,161,161,31181,67,134,18055,9,34,4059,0,0,0
200304,04,4,8,Arizona,5360,5360,803634,17,34,2303,19,71,3665,32,255,20950,4375,4375,689343,7,14,998,18,67,3435,28,185,16357
200304,05,3,7,Arkansas,820,820,110890,43,86,5292,6,23,1286,56,647,26456,646,646,88785,42,84,5108,1,4,169,53,626,25710
200304,06,4,9,California,11905,11905,2224024,138,276,27702,83,276,26130,261,3849,318456,10534,10534,1962694,123,246,24453,65,216,21186,223,3350,279199
200304,08,4,8,Colorado,3013,3013,518026,11,22,2839,17,54,11998,14,378,29758,2669,2669,462365,10,20,2670,14,44,11095,10,348,27729
200304,09,1,1,Connecticut,759,759,138415,6,12,895,3,10,1013,7,49,2322,652,652,115511,3,6,644,3,10,1013,2,12,950
200304,10,3,5,Delaware,555,555,60349,0,0,0,0,0,0,1,5,80,539,539,59097,0,0,0,0,0,0,0,0,0
200304,11,3,5,District of Columbia,10,10,1304,1,2,146,0,0,0,2,76,4648,10,10,1304,1,2,146,0,0,0,2,76,4648
200304,12,3,5,Florida,12880,12880,1843959,113,226,18460,98,368,28898,211,3411,250972,12112,12112,1733648,110,220,17930,95,358,27693,192,3232,231509
200304,13,3,5,Georgia,6926,6926,958673,47,94,7478,21,69,3264,47,1217,75023,6094,6094,859063,43,86,7085,10,36,2590,34,1135,71090
200304,15,4,9,Hawaii,407,407,84160,2,4,396,1,4,880,2,21,3301,262,262,50704,2,4,396,1,4,880,1,10,2231
200304,16,4,8,Idaho,1192,1192,168574,13,26,2045,7,25,2132,4,34,1796,1083,1083,150842,11,22,1678,6,22,1995,3,22,1028
200304,17,2,3,Illinois,4252,4252,702080,103,206,19685,47,174,23619,67,983,83555,3268,3268,536741,69,138,12841,8,31,2563,26,309,17103
200304,18,2,3,Indiana,3201,3201,478096,77,154,14213,10,37,2480,32,316,15619,2580,2580,392677,49,98,10120,7,28,2100,13,171,7996
200304,19,2,4,Iowa,1426,1426,197508,23,46,4911,7,28,1364,35,358,24290,1274,1274,177042,20,40,4442,7,28,1364,34,350,23735
200304,20,2,4,Kansas,842,842,126219,40,80,6440,21,84,6201,1,7,98,742,742,113109,28,56,4977,21,84,6201,0,0,0
200304,21,3,6,Kentucky,1658,1658,197494,14,28,1418,9,30,1902,14,105,5646,1407,1407,171804,9,18,923,5,18,1213,10,81,4797
200304,22,3,7,Louisiana,1554,1554,176961,7,14,559,11,34,345,15,78,5021,1287,1287,148198,5,10,385,1,4,120,4,23,1535
200304,23,1,1,Maine,626,626,88174,12,24,1884,4,14,876,2,11,637,379,379,58051,10,20,1574,3,11,640,0,0,0
200304,24,3,5,Maryland,1986,1986,261188,5,10,493,5,16,739,17,375,22556,1721,1721,226859,5,10,493,5,16,739,14,282,17181
200304,25,1,1,Massachusetts,1104,1104,205123,34,68,5952,12,39,3605,13,386,30576,700,700,139921,25,50,4613,7,23,2285,8,351,27136
200304,26,2,3,Michigan,3957,3957,570565,42,84,7235,14,50,4349,55,509,27655,2866,2866,433640,30,60,5311,10,36,3456,38,381,20005
