Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200509,01,3,6,Alabama,1996,1996,286246,3,6,447,1,3,150,2,10,1328,1504,1504,214079,2,4,200,1,3,150,0,0,0
200509,02,4,9,Alaska,181,181,37296,27,54,8533,4,13,1099,6,60,7314,44,44,8428,2,4,1006,1,3,100,0,0,0
200509,04,4,8,Arizona,6782,6782,1060308,18,36,2697,13,47,3697,64,1055,76754,5121,5121,944309,3,6,580,6,20,1997,53,935,65848
200509,05,3,7,Arkansas,978,978,152221,30,60,6110,3,10,609,12,122,5170,745,745,121035,19,38,4291,1,4,262,0,0,0
200509,06,4,9,California,14667,14667,3005127,100,200,25082,162,552,57806,293,4910,506597,12242,12242,2528559,80,160,20224,120,403,41361,222,4210,443852
200509,08,4,8,Colorado,3788,3788,788596,39,78,9199,41,127,13123,37,374,33051,3407,3407,720555,28,56,5979,30,93,8937,34,350,31166
200509,09,1,1,Connecticut,837,837,178354,9,18,1510,6,21,3475,23,275,17880,590,590,119445,9,18,1510,5,17,3216,8,166,10843
200509,10,3,5,Delaware,605,605,72398,16,32,2977,4,16,2290,16,120,15361,348,348,43221,16,32,2977,4,16,2290,14,105,15054
200509,11,3,5,District of Columbia,22,22,4783,0,0,0,0,0,0,0,0,0,22,22,4783,0,0,0,0,0,0,0,0,0
200509,12,3,5,Florida,19375,19375,3686654,87,174,20905,84,315,41181,382,6303,835213,17132,17132,3335201,74,148,18685,73,275,36696,334,5591,767224
200509,13,3,5,Georgia,7441,7441,1109935,16,32,2093,22,87,11944,70,1795,98675,6349,6349,973641,8,16,1171,18,72,11157,59,1676,89717
200509,15,4,9,Hawaii,804,804,200010,76,152,14736,0,0,0,24,174,24708,804,804,200010,76,152,14736,0,0,0,24,174,24708
200509,16,4,8,Idaho,1758,1758,294371,40,80,7329,28,106,5579,12,144,8649,1359,1359,231288,36,72,6729,13,46,2735,9,121,7352
200509,17,2,3,Illinois,4589,4589,877165,81,162,18958,91,298,20504,87,1390,109707,3494,3494,695821,50,100,10706,76,253,18171,71,1231,96127
200509,18,2,3,Indiana,2839,2839,456251,62,124,13087,20,73,5865,12,131,7273,2533,2533,410865,41,82,9923,17,62,5252,7,76,4492
200509,19,2,4,Iowa,1263,1263,196729,11,22,2092,8,28,2505,25,429,31154,1095,1095,172514,11,22,2092,8,28,2505,24,424,30854
200509,20,2,4,Kansas,994,994,154162,24,48,5201,4,13,1287,17,148,9545,881,881,136859,11,22,1630,0,0,0,6,93,6081
200509,21,3,6,Kentucky,1189,1189,174196,73,146,9404,6,23,1406,9,102,8570,971,971,142237,70,140,8870,5,20,1309,4,75,7449
200509,22,3,7,Louisiana,1575,1575,171549,21,42,2245,3,11,750,3,25,1573,973,973,107702,19,38,2063,2,8,600,0,0,0
200509,23,1,1,Maine,846,846,131046,15,30,3679,4,15,1585,7,71,5082,390,390,70152,12,24,2958,3,12,1324,4,52,3815
200509,24,3,5,Maryland,1772,1772,264486,100,200,10815,5,19,1627,26,393,28980,1634,1634,245863,98,196,10550,3,12,1020,19,302,21471
200509,25,1,1,Massachusetts,1334,1334,292187,40,80,9949,9,31,3096,32,331,40515,781,781,183716,25,50,7063,6,22,2263,16,178,26818
200509,26,2,3,Michigan,3626,3626,561636,28,56,7073,10,34,3048,31,384,36153,2319,2319,390123,13,26,2579,5,17,1455,23,328,31777
