Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200612,01,3,6,Alabama,1629,1629,236348,10,20,1144,9,36,2300,51,771,70378,1245,1245,179346,10,20,1144,9,36,2300,46,710,65690
200612,02,4,9,Alaska,42,42,8728,3,6,819,0,0,0,0,0,0,26,26,5982,2,4,643,0,0,0,0,0,0
200612,04,4,8,Arizona,3137,3137,574745,13,26,2761,35,134,13531,56,537,50896,2764,2764,517919,7,14,1602,33,127,13167,53,510,47767
200612,05,3,7,Arkansas,515,515,73730,24,48,3384,4,13,627,5,57,5178,415,415,61846,14,28,1350,3,10,490,1,9,2700
200612,06,4,9,California,5347,5347,1201187,99,198,23032,75,254,25895,232,4286,504863,4354,4354,1016470,82,164,19295,65,221,22971,196,3795,445256
200612,08,4,8,Colorado,1614,1614,404501,11,22,2620,19,61,7161,21,851,95298,1517,1517,388365,11,22,2620,17,55,6644,18,836,94121
200612,09,1,1,Connecticut,393,393,96854,11,22,1401,3,12,1300,13,213,13015,326,326,80394,10,20,1036,3,12,1300,7,121,8820
200612,10,3,5,Delaware,312,312,38549,6,12,1289,6,24,1806,7,70,3623,192,192,23800,6,12,1289,6,24,1806,5,60,3463
200612,11,3,5,District of Columbia,25,25,4955,0,0,0,0,0,0,1,27,2628,25,25,4955,0,0,0,0,0,0,1,27,2628
200612,12,3,5,Florida,6858,6858,1406081,81,162,21069,62,226,32372,97,2736,195630,5405,5405,1152804,62,124,16534,44,162,25510,61,1364,130455
200612,13,3,5,Georgia,4700,4700,712005,14,28,2004,13,46,3328,46,1064,82807,4009,4009,618772,6,12,955,9,33,2635,38,1008,78827
200612,15,4,9,Hawaii,410,410,99280,2,4,470,2,6,2084,6,93,10134,300,300,73497,2,4,470,0,0,0,1,42,250
200612,16,4,8,Idaho,680,680,120188,10,20,2249,13,51,2005,2,42,4905,455,455,77677,5,10,1183,13,51,2005,1,23,3224
200612,17,2,3,Illinois,1501,1501,321008,46,92,10710,35,114,10717,42,1146,100772,1221,1221,268864,40,80,9580,33,108,10363,29,974,87347
200612,18,2,3,Indiana,1269,1269,234881,17,34,3713,6,21,2000,30,355,30022,1071,1071,204800,15,30,3378,4,15,1687,26,325,29028
200612,19,2,4,Iowa,504,504,87553,9,18,1756,5,17,1564,5,194,22383,413,413,72697,9,18,1756,5,17,1564,4,187,21300
200612,20,2,4,Kansas,537,537,98044,11,22,2301,3,10,975,17,166,18888,449,449,84507,9,18,1930,0,0,0,15,150,18059
200612,21,3,6,Kentucky,759,759,111114,6,12,1159,29,115,5156,6,35,4710,629,629,91187,4,8,930,28,112,5059,2,14,3800
200612,22,3,7,Louisiana,2627,2627,409130,25,50,4678,5,20,1335,82,1166,116804,2358,2358,373096,25,50,4678,5,20,1335,70,1101,112122
200612,23,1,1,Maine,316,316,53085,6,12,1155,3,11,973,2,16,1406,161,161,29187,4,8,805,2,8,712,0,0,0
200612,24,3,5,Maryland,1209,1209,198850,8,16,1578,3,12,1091,121,1543,107028,1139,1139,185353,5,10,984,3,12,1091,116,1475,97293
200612,25,1,1,Massachusetts,737,737,155729,20,40,4350,8,29,3184,22,979,90644,484,484,105574,13,26,2879,6,23,2559,5,733,67808
200612,26,2,3,Michigan,1020,1020,167079,4,8,604,23,80,7129,30,276,21972,723,723,127675,3,6,424,22,77,6679,22,220,16682
