Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201004,01,3,6,Alabama,869,869,131814,11,22,840,1,3,315,14,248,13395,769,769,113551,11,22,840,0,0,0,13,243,13273
201004,02,4,9,Alaska,88,88,22363,0,0,0,0,0,0,2,12,1567,69,69,18451,0,0,0,0,0,0,2,12,1567
201004,04,4,8,Arizona,1095,1095,226236,2,4,318,2,6,933,3,37,5804,885,885,185189,2,4,318,2,6,933,1,17,2990
201004,05,3,7,Arkansas,497,497,79502,9,18,1553,0,0,0,13,256,12551,421,421,65784,7,14,1173,0,0,0,9,220,9549
201004,06,4,9,California,2453,2453,638846,24,48,9392,19,65,10831,45,644,95594,2019,2019,538344,22,44,8312,17,59,10078,39,614,91497
201004,08,4,8,Colorado,785,785,200366,6,12,2319,4,12,1405,9,86,7126,684,684,173797,6,12,2319,2,6,664,7,67,5015
201004,09,1,1,Connecticut,238,238,60343,9,18,1621,0,0,0,9,90,8280,185,185,44408,8,16,1561,0,0,0,6,75,7653
201004,10,3,5,Delaware,223,223,27035,3,6,463,0,0,0,6,86,6396,164,164,21828,3,6,463,0,0,0,5,81,6316
201004,11,3,5,District of Columbia,19,19,3297,0,0,0,1,4,360,0,0,0,19,19,3297,0,0,0,1,4,360,0,0,0
201004,12,3,5,Florida,3126,3126,662149,8,16,2279,23,82,52140,41,519,63409,2600,2600,563527,7,14,1968,22,79,51606,32,430,52344
201004,13,3,5,Georgia,1479,1479,240488,5,10,1010,4,14,1653,10,275,23163,1052,1052,178872,4,8,860,3,11,1501,6,240,20769
201004,15,4,9,Hawaii,186,186,53262,2,4,690,0,0,0,1,5,659,95,95,25233,2,4,690,0,0,0,0,0,0
201004,16,4,8,Idaho,524,524,87294,1,2,214,3,11,915,1,5,324,428,428,74039,0,0,0,3,11,915,0,0,0
201004,17,2,3,Illinois,922,922,187732,11,22,2303,4,12,1463,7,141,19301,645,645,132761,10,20,2003,3,9,1200,3,109,17014
201004,18,2,3,Indiana,1063,1063,192213,4,8,543,0,0,0,9,288,24812,772,772,146591,3,6,341,0,0,0,5,233,19983
201004,19,2,4,Iowa,680,680,126911,17,34,3501,1,4,284,5,154,17459,603,603,113862,15,30,3097,1,4,284,3,135,15917
201004,20,2,4,Kansas,362,362,64736,7,14,1161,1,3,171,2,31,3335,248,248,41057,5,10,647,0,0,0,1,10,1601
201004,21,3,6,Kentucky,618,618,85140,9,18,1978,2,7,653,4,40,2584,457,457,63431,7,14,1570,1,4,240,2,14,1241
201004,22,3,7,Louisiana,1057,1057,181927,9,18,1511,0,0,0,6,103,6976,743,743,133671,6,12,948,0,0,0,3,76,5289
201004,23,1,1,Maine,287,287,45848,3,6,570,1,3,366,2,10,644,191,191,29995,3,6,570,0,0,0,0,0,0
201004,24,3,5,Maryland,830,830,152057,1,2,169,0,0,0,6,72,22800,569,569,102760,0,0,0,0,0,0,2,11,764
201004,25,1,1,Massachusetts,479,479,113536,9,18,2461,3,9,1111,12,208,22591,318,318,79957,6,12,1914,3,9,1111,4,136,15873
201004,26,2,3,Michigan,747,747,129379,4,8,874,0,0,0,6,48,2897,498,498,91281,4,8,874,0,0,0,4,38,2200
201004,27,2,4,Minnesota,851,851,165709,2,4,349,2,8,1267,6,109,12735,681,681,136028,2,4,349,2,8,1267,1,77,10083
