Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200312,01,3,6,Alabama,1613,1613,216532,4,8,551,1,4,500,8,219,16877,1225,1225,172070,4,8,551,1,4,500,6,200,15897
200312,02,4,9,Alaska,93,93,20579,6,12,1403,0,0,0,6,128,10230,77,77,17959,5,10,1258,0,0,0,6,128,10230
200312,04,4,8,Arizona,5827,5827,941451,29,58,4214,18,58,4520,89,848,65279,5190,5190,863680,29,58,4214,18,58,4520,86,810,63616
200312,05,3,7,Arkansas,644,644,91870,14,28,1529,1,3,189,16,306,19577,502,502,74785,13,26,1397,0,0,0,13,270,18435
200312,06,4,9,California,11242,11242,2220289,86,172,20332,66,244,24248,254,3167,271159,10070,10070,1992321,73,146,18057,56,209,21333,185,2600,212082
200312,08,4,8,Colorado,2556,2556,461354,69,138,7408,35,119,12467,23,231,17027,2229,2229,408615,67,134,6984,31,105,10931,14,132,11085
200312,09,1,1,Connecticut,594,594,126027,8,16,1136,4,12,937,12,122,7740,524,524,107037,7,14,988,4,12,937,9,92,6840
200312,10,3,5,Delaware,650,650,76471,0,0,0,0,0,0,5,374,20781,624,624,74504,0,0,0,0,0,0,4,368,20685
200312,11,3,5,District of Columbia,20,20,2607,0,0,0,0,0,0,0,0,0,20,20,2607,0,0,0,0,0,0,0,0,0
200312,12,3,5,Florida,13068,13068,1980882,167,334,32417,61,231,22985,232,4993,399338,12200,12200,1851862,165,330,32146,59,225,21606,211,4697,367054
200312,13,3,5,Georgia,6784,6784,846325,29,58,5294,11,42,2149,65,1181,60749,6146,6146,775191,27,54,5148,10,39,2033,61,1151,59269
200312,15,4,9,Hawaii,399,399,70533,1,2,198,0,0,0,2,12,1168,304,304,48614,1,2,198,0,0,0,0,0,0
200312,16,4,8,Idaho,817,817,120373,6,12,783,19,66,2789,15,211,9867,648,648,97389,5,10,752,6,24,1152,8,142,7164
200312,17,2,3,Illinois,2580,2580,504380,45,90,8392,57,183,15858,56,991,77857,2064,2064,424003,32,64,5875,50,158,14142,38,769,61937
200312,18,2,3,Indiana,1988,1988,324786,56,112,9840,19,70,4987,46,506,21771,1571,1571,262530,33,66,6293,14,55,4179,31,386,15973
200312,19,2,4,Iowa,644,644,102754,17,34,3292,4,15,1353,22,451,45375,548,548,91059,16,32,3066,3,12,954,21,445,44938
200312,20,2,4,Kansas,1070,1070,146037,10,20,1412,7,27,1789,6,45,2222,996,996,133790,10,20,1412,6,24,1439,6,45,2222
200312,21,3,6,Kentucky,1005,1005,122686,7,14,719,1,3,90,9,62,3366,820,820,104919,5,10,579,0,0,0,5,40,2369
200312,22,3,7,Louisiana,1216,1216,152862,13,26,1640,21,67,2580,16,241,13073,962,962,123662,12,24,1594,20,64,2430,14,200,10785
200312,23,1,1,Maine,417,417,54571,5,10,823,3,10,542,6,50,3853,282,282,37189,4,8,665,2,7,390,3,31,2884
200312,24,3,5,Maryland,1998,1998,286140,0,0,0,0,0,0,24,512,30185,1709,1709,247483,0,0,0,0,0,0,20,430,25742
200312,25,1,1,Massachusetts,1119,1119,216488,34,68,6668,14,45,4432,16,446,33553,821,821,165156,26,52,5479,12,38,3868,9,398,29987
200312,26,2,3,Michigan,2652,2652,412679,14,28,2069,6,21,2271,40,384,24319,2090,2090,344560,6,12,996,6,21,2271,24,224,13424
