Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201510,01,3,6,Alabama,853,853,181833,8,16,1622,2,7,557,5,110,11932,670,670,143194,5,10,771,0,0,0,0,0,0
201510,02,4,9,Alaska,106,106,29288,2,4,587,2,6,753,3,21,2877,41,41,9357,2,4,587,1,3,238,1,8,822
201510,04,4,8,Arizona,1862,1862,496255,4,8,388,2,8,1296,35,739,69294,1666,1666,450053,2,4,191,2,8,1296,21,610,54829
201510,05,3,7,Arkansas,464,464,98052,13,26,2552,3,10,724,9,200,25289,336,336,72913,13,26,2552,3,10,724,7,168,23171
201510,06,4,9,California,3326,3326,1066837,75,150,26102,32,102,22510,119,2460,371663,2722,2722,885599,72,144,24401,28,89,20962,93,2174,336279
201510,08,4,8,Colorado,1703,1703,422350,7,14,2278,1,3,394,16,419,103956,1487,1487,360008,3,6,968,0,0,0,11,362,97959
201510,09,1,1,Connecticut,219,219,88105,6,12,1290,3,9,1031,14,434,54324,165,165,62656,4,8,1048,1,3,500,9,397,51550
201510,10,3,5,Delaware,344,344,45467,7,14,1552,2,8,907,12,93,7961,340,340,45137,7,14,1552,2,8,907,10,82,7785
201510,11,3,5,District of Columbia,5,5,1128,1,2,220,0,0,0,5,649,61486,5,5,1128,1,2,220,0,0,0,5,649,61486
201510,12,3,5,Florida,5647,5647,1497448,22,44,6160,34,128,16643,88,3243,538700,4911,4911,1311351,18,36,5174,30,116,14789,70,2938,500832
201510,13,3,5,Georgia,2714,2714,541324,3,6,701,9,31,3122,34,1367,100505,2145,2145,424147,1,2,418,1,4,1074,25,1236,91565
201510,15,4,9,Hawaii,162,162,76337,2,4,530,0,0,0,4,464,112344,162,162,76337,2,4,530,0,0,0,4,464,112344
201510,16,4,8,Idaho,657,657,143638,4,8,730,3,12,787,4,93,5334,630,630,138589,4,8,730,2,8,606,4,93,5334
201510,17,2,3,Illinois,1019,1019,280846,11,22,3728,25,86,13681,29,426,62200,694,694,211949,5,10,2044,25,86,13681,20,353,54004
201510,18,2,3,Indiana,1174,1174,288188,26,52,5336,24,91,10692,49,575,52011,954,954,238136,22,44,4607,23,88,10392,36,420,37692
201510,19,2,4,Iowa,653,653,151722,40,80,6232,6,22,2486,15,266,30941,513,513,124973,38,76,5954,5,18,2209,13,256,29772
201510,20,2,4,Kansas,482,482,105897,9,18,2008,3,11,1664,5,43,5099,302,302,65673,0,0,0,0,0,0,3,30,4389
201510,21,3,6,Kentucky,666,666,133192,10,20,1509,4,15,1253,33,450,25261,435,435,93446,4,8,689,3,12,875,11,247,12768
201510,22,3,7,Louisiana,1054,1054,222637,32,64,3583,1,3,230,11,255,8738,758,758,166732,21,42,1955,1,3,230,10,250,8159
201510,23,1,1,Maine,286,286,52407,4,8,1335,1,4,540,6,58,4684,173,173,33779,3,6,1110,1,4,540,4,48,3809
201510,24,3,5,Maryland,1061,1061,226540,6,12,1002,3,10,1434,12,185,19543,973,973,210911,1,2,175,1,4,484,7,89,9926
201510,25,1,1,Massachusetts,637,637,195360,29,58,10039,11,35,5909,20,592,72877,350,350,123936,14,28,4976,7,23,3928,4,396,49508
201510,26,2,3,Michigan,1407,1407,333154,16,32,5553,5,18,2154,67,890,105991,1114,1114,271583,4,8,1045,4,15,1692,25,318,34137
