Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201410,01,3,6,Alabama,800,800,157588,1,2,96,4,12,2040,17,468,41612,636,636,119202,1,2,96,4,12,2040,13,445,39397
201410,02,4,9,Alaska,67,67,19109,7,14,3094,1,4,598,8,60,8376,53,53,15995,6,12,2845,1,4,598,8,60,8376
201410,04,4,8,Arizona,1326,1326,339952,9,18,763,1,3,431,13,672,87004,1149,1149,299983,8,16,665,1,3,431,8,555,73250
201410,05,3,7,Arkansas,478,478,96169,26,52,3205,9,29,1301,3,169,24404,448,448,91882,26,52,3205,9,29,1301,3,169,24404
201410,06,4,9,California,2944,2944,915085,41,82,17508,11,37,6437,163,5954,849980,2542,2542,797729,38,76,14374,9,31,5603,117,5175,747935
201410,08,4,8,Colorado,1638,1638,470948,24,48,9154,5,17,2345,39,1363,136984,1505,1505,434980,23,46,8765,5,17,2345,32,1215,123502
201410,09,1,1,Connecticut,197,197,62405,2,4,260,8,32,2154,17,200,14944,146,146,42997,2,4,260,8,32,2154,14,185,14085
201410,10,3,5,Delaware,391,391,52046,8,16,2548,2,8,692,11,124,13379,312,312,44766,8,16,2548,2,8,692,7,72,8404
201410,11,3,5,District of Columbia,33,33,7115,1,2,222,0,0,0,5,471,38294,33,33,7115,1,2,222,0,0,0,5,471,38294
201410,12,3,5,Florida,4934,4934,1390290,40,80,10200,44,150,25729,112,3095,312840,4277,4277,1210935,37,74,9643,43,146,25495,95,2799,278618
201410,13,3,5,Georgia,2261,2261,446776,5,10,920,3,10,895,27,1187,108844,1995,1995,400776,1,2,361,1,4,606,24,1153,106628
201410,15,4,9,Hawaii,144,144,59891,0,0,0,0,0,0,1,84,11800,130,130,52315,0,0,0,0,0,0,1,84,11800
201410,16,4,8,Idaho,554,554,114649,2,4,499,7,28,1959,17,364,36377,534,534,110412,2,4,499,7,28,1959,17,364,36377
201410,17,2,3,Illinois,1158,1158,290656,12,24,4255,11,38,6452,25,787,162624,976,976,250192,8,16,3118,11,38,6452,17,717,156490
201410,18,2,3,Indiana,1250,1250,267151,22,44,5873,10,35,3036,37,367,34963,1100,1100,241130,20,40,5463,9,32,2737,26,279,28840
201410,19,2,4,Iowa,784,784,175098,13,26,3278,2,6,525,13,317,26326,627,627,144526,11,22,2938,2,6,525,11,307,25568
201410,20,2,4,Kansas,484,484,112513,14,28,2654,3,10,860,31,545,43064,301,301,72411,6,12,1127,3,10,860,20,480,38000
201410,21,3,6,Kentucky,508,508,89030,28,56,2956,16,62,3745,5,50,2252,371,371,69804,25,50,2306,15,58,3229,2,17,138
201410,22,3,7,Louisiana,1172,1172,230286,5,10,891,2,7,1028,21,339,28680,805,805,167137,4,8,716,1,3,400,18,288,25300
201410,23,1,1,Maine,297,297,55493,2,4,500,3,12,1356,3,18,1683,175,175,31819,1,2,200,3,12,1356,1,5,475
201410,24,3,5,Maryland,918,918,188150,17,34,2735,3,10,1466,5,201,17652,858,858,176632,16,32,2380,1,3,550,1,7,1241
201410,25,1,1,Massachusetts,660,660,187749,14,28,4576,14,42,5372,23,382,63705,483,483,140869,10,20,3553,2,6,950,11,216,40383
201410,26,2,3,Michigan,1431,1431,328834,5,10,1277,7,25,2787,11,162,10261,1060,1060,254508,2,4,565,6,21,2531,5,121,6026
