Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201204,01,3,6,Alabama,718,718,135247,5,10,599,1,4,153,5,44,3046,511,511,113397,4,8,333,1,4,153,0,0,0
201204,02,4,9,Alaska,94,94,23977,2,4,593,1,3,358,0,0,0,78,78,20592,2,4,593,1,3,358,0,0,0
201204,04,4,8,Arizona,1575,1575,383481,4,8,697,2,6,857,9,116,9498,1436,1436,352704,2,4,519,2,6,857,6,72,4293
201204,05,3,7,Arkansas,411,411,76348,8,16,955,3,11,645,0,0,0,366,366,66237,6,12,580,3,11,645,0,0,0
201204,06,4,9,California,1981,1981,578764,51,102,17464,14,45,9555,83,1186,161227,1672,1672,490046,50,100,16776,10,32,6206,69,1026,137530
201204,08,4,8,Colorado,1070,1070,317783,10,20,3291,1,4,349,16,884,68091,991,991,297895,10,20,3291,1,4,349,15,875,67831
201204,09,1,1,Connecticut,188,188,53731,3,6,799,0,0,0,6,55,3822,163,163,41522,3,6,799,0,0,0,3,25,1659
201204,10,3,5,Delaware,241,241,30147,9,18,1588,1,4,349,7,89,3338,183,183,22386,9,18,1588,1,4,349,5,77,2676
201204,11,3,5,District of Columbia,35,35,3356,0,0,0,0,0,0,0,0,0,35,35,3356,0,0,0,0,0,0,0,0,0
201204,12,3,5,Florida,3120,3120,788306,25,50,3194,8,27,3300,57,1347,138794,2853,2853,708674,19,38,2269,7,24,2766,50,1261,130520
201204,13,3,5,Georgia,1493,1493,272942,2,4,286,2,7,311,29,714,57737,1133,1133,218318,0,0,0,1,4,175,25,673,55420
201204,15,4,9,Hawaii,152,152,49140,0,0,0,0,0,0,7,238,28799,93,93,34171,0,0,0,0,0,0,6,228,25500
201204,16,4,8,Idaho,529,529,99314,2,4,381,14,55,3628,5,66,3686,495,495,93245,2,4,381,13,52,3417,4,53,2677
201204,17,2,3,Illinois,729,729,169893,24,48,6661,7,23,3001,9,155,21815,558,558,133507,23,46,6370,6,20,2672,4,115,18379
201204,18,2,3,Indiana,974,974,199333,14,28,2764,6,22,2297,26,315,21576,894,894,187578,13,26,2641,6,22,2297,22,287,19844
201204,19,2,4,Iowa,693,693,140192,13,26,2326,4,14,1212,4,82,9348,587,587,123910,13,26,2326,4,14,1212,3,77,8987
201204,20,2,4,Kansas,320,320,71318,4,8,907,4,14,1057,25,309,21548,198,198,43179,1,2,157,2,8,396,20,240,15600
201204,21,3,6,Kentucky,413,413,72608,20,40,2302,2,7,453,7,58,2882,260,260,50608,12,24,985,2,7,453,4,28,1324
201204,22,3,7,Louisiana,949,949,176290,34,68,9529,1,3,496,8,64,5283,542,542,112296,33,66,9358,0,0,0,1,10,1912
201204,23,1,1,Maine,228,228,38233,1,2,200,1,3,210,2,17,731,102,102,17078,1,2,200,1,3,210,1,6,250
201204,24,3,5,Maryland,751,751,154212,4,8,933,0,0,0,7,166,14188,553,553,111711,0,0,0,0,0,0,3,42,3150
201204,25,1,1,Massachusetts,406,406,110264,9,18,1780,2,6,820,20,596,98074,276,276,80772,7,14,1235,1,3,245,7,487,88198
201204,26,2,3,Michigan,936,936,184413,3,6,821,2,8,994,5,46,2816,631,631,130617,3,6,821,2,8,994,2,10,523
201204,27,2,4,Minnesota,763,763,178370,2,4,544,1,3,255,11,303,38755,640,640,156756,1,2,325,0,0,0,5,259,34491
