Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200810,01,3,6,Alabama,684,684,103443,0,0,0,0,0,0,31,634,43229,510,510,75903,0,0,0,0,0,0,25,545,37428
200810,02,4,9,Alaska,37,37,7994,3,6,1070,1,3,594,0,0,0,24,24,5551,2,4,615,1,3,594,0,0,0
200810,04,4,8,Arizona,857,857,174039,3,6,1015,7,26,3202,12,382,44510,793,793,162440,1,2,599,6,23,2974,10,372,43954
200810,05,3,7,Arkansas,336,336,53206,7,14,1093,1,3,120,24,412,35637,283,283,44781,4,8,395,1,3,120,22,388,34233
200810,06,4,9,California,2313,2313,614107,31,62,10017,38,139,14808,77,1262,141267,2058,2058,557824,25,50,8690,33,123,12591,57,1116,128265
200810,08,4,8,Colorado,812,812,222501,20,40,9270,4,14,1941,42,1034,85181,708,708,195001,20,40,9270,2,8,1404,28,958,76590
200810,09,1,1,Connecticut,248,248,68979,18,36,3275,0,0,60,8,197,22375,194,194,52162,17,34,3124,0,0,60,4,172,20558
200810,10,3,5,Delaware,170,170,22923,1,2,200,0,0,0,6,51,4231,167,167,22697,1,2,200,0,0,0,5,46,4151
200810,11,3,5,District of Columbia,9,9,1588,1,2,172,0,0,0,1,19,1760,9,9,1588,1,2,172,0,0,0,1,19,1760
200810,12,3,5,Florida,2727,2727,633427,16,32,2939,17,62,6637,40,813,90491,2416,2416,576817,14,28,2595,15,55,6007,26,649,70868
200810,13,3,5,Georgia,1371,1371,224632,16,32,2777,3,10,1164,16,745,79982,1108,1108,180408,14,28,2529,1,4,719,10,686,75802
200810,15,4,9,Hawaii,76,76,40876,1,2,417,1,4,452,2,97,12985,39,39,30426,1,2,417,0,0,0,0,0,0
200810,16,4,8,Idaho,351,351,58957,3,6,733,2,8,798,1,19,2464,321,321,53673,1,2,320,2,8,798,0,0,0
200810,17,2,3,Illinois,1017,1017,211468,21,42,5326,28,96,13262,37,480,50410,765,765,162040,20,40,5121,28,96,13262,30,414,45118
200810,18,2,3,Indiana,929,929,167381,10,20,1900,4,14,1002,14,281,46848,784,784,143928,8,16,1439,2,8,758,10,248,43004
200810,19,2,4,Iowa,542,542,95846,6,12,1422,5,20,1458,32,482,45443,498,498,88100,5,10,1242,5,20,1458,32,482,45443
200810,20,2,4,Kansas,416,416,73407,9,18,1824,2,7,958,11,231,6483,381,381,66410,7,14,1443,1,4,615,10,224,5997
200810,21,3,6,Kentucky,468,468,80374,6,12,766,25,99,10171,14,217,12023,422,422,72771,5,10,636,24,96,10074,11,202,11450
200810,22,3,7,Louisiana,714,714,123894,22,44,3047,10,40,2481,4,136,10773,577,577,104184,20,40,2796,10,40,2481,1,98,8200
200810,23,1,1,Maine,245,245,39608,5,10,1365,3,10,921,2,11,805,120,120,19950,5,10,1365,2,7,660,1,6,586
200810,24,3,5,Maryland,593,593,116333,1,2,400,0,0,0,6,87,5314,562,562,110681,1,2,400,0,0,0,1,40,500
200810,25,1,1,Massachusetts,362,362,94722,8,16,1991,1,4,475,12,94,12493,208,208,62200,5,10,985,1,4,475,2,16,1438
200810,26,2,3,Michigan,920,920,160952,4,8,753,2,7,946,36,271,17824,588,588,114276,4,8,753,2,7,946,21,192,7270
200810,27,2,4,Minnesota,749,749,150613,1,2,195,6,19,2091,9,157,18061,562,562,117092,1,2,195,4,13,1455,4,127,14827
