Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200510,01,3,6,Alabama,2092,2092,295264,3,6,746,0,0,0,15,440,107535,1459,1459,203263,3,6,746,0,0,0,10,374,103000
200510,02,4,9,Alaska,111,111,26148,21,42,6882,11,41,11889,1,5,590,62,62,17655,20,40,6708,11,41,11889,0,0,0
200510,04,4,8,Arizona,6037,6037,944994,67,134,12600,17,65,5128,97,1455,106604,4539,4539,818784,57,114,11208,12,46,3907,90,1385,100557
200510,05,3,7,Arkansas,795,795,127250,52,104,10230,4,15,658,36,556,44089,625,625,105217,49,98,9821,3,12,526,30,502,42357
200510,06,4,9,California,11240,11240,2348652,77,154,17501,127,429,43004,208,2324,234939,9337,9337,1990133,62,124,14050,90,308,34144,146,1897,195461
200510,08,4,8,Colorado,3130,3130,689158,22,44,7368,10,32,3811,18,195,18768,2831,2831,638929,20,40,6992,7,23,3172,16,179,17752
200510,09,1,1,Connecticut,604,604,156138,8,16,1024,5,18,1529,17,203,10548,423,423,121716,6,12,851,5,18,1529,2,112,4696
200510,10,3,5,Delaware,530,530,66090,23,46,3407,5,19,1590,11,113,12731,405,405,49494,23,46,3407,5,19,1590,10,108,12651
200510,11,3,5,District of Columbia,4,4,670,9,18,1694,0,0,0,1,32,2500,4,4,670,9,18,1694,0,0,0,1,32,2500
200510,12,3,5,Florida,15201,15201,2625719,95,190,14394,55,207,27137,291,4882,662235,13005,13005,2283787,83,166,12202,48,181,23932,248,3914,564296
200510,13,3,5,Georgia,7409,7409,1112824,46,92,6651,14,53,7474,34,1082,69081,6604,6604,1016240,40,80,6006,10,40,6868,23,966,62336
200510,15,4,9,Hawaii,581,581,131247,0,0,0,4,16,1571,45,252,32462,581,581,131247,0,0,0,4,16,1571,45,252,32462
200510,16,4,8,Idaho,1528,1528,271221,13,26,2535,10,40,2493,3,45,4274,1220,1220,223357,10,20,2169,3,12,1049,2,40,4047
200510,17,2,3,Illinois,4445,4445,837673,67,134,12810,89,312,24137,84,1174,101051,3737,3737,716257,61,122,11449,84,295,22592,68,1001,87724
200510,18,2,3,Indiana,2987,2987,504007,51,102,10152,13,51,6152,74,849,59757,2610,2610,445577,48,96,9773,11,44,5855,70,813,58259
200510,19,2,4,Iowa,1339,1339,219340,26,52,4947,11,42,2630,14,181,13822,1145,1145,192204,25,50,4749,11,42,2630,13,176,13572
200510,20,2,4,Kansas,1115,1115,174776,12,24,1805,8,30,3120,5,32,1664,968,968,155056,8,16,1001,4,16,1734,4,27,1479
200510,21,3,6,Kentucky,1325,1325,185424,13,26,1843,1,4,380,6,90,3925,941,941,128805,11,22,1443,0,0,0,1,24,1313
200510,22,3,7,Louisiana,1502,1502,167708,16,32,1587,3,9,569,6,47,3113,768,768,91699,4,8,764,0,0,0,3,24,1600
200510,23,1,1,Maine,656,656,101854,12,24,2513,1,4,348,4,49,4175,273,273,48221,10,20,2100,0,0,0,2,36,2900
200510,24,3,5,Maryland,2088,2088,312627,3,6,845,7,27,2128,17,178,10939,1861,1861,287329,2,4,700,6,23,1837,11,120,5714
200510,25,1,1,Massachusetts,1393,1393,308391,31,62,6364,14,48,10035,29,466,43524,868,868,214323,16,32,3591,10,36,8703,11,302,27039
200510,26,2,3,Michigan,3465,3465,534133,32,64,6740,22,72,8189,38,355,25529,2303,2303,377836,17,34,3854,8,30,3211,28,282,20004
